2theta,Intensity
0.0,7074255.91670606
0.05,7398119.66061335
0.1,7762964.99192234
0.15,8135344.19018785
0.2,8535163.56448126
0.25,8965185.77234395
0.3,9428529.95245597
0.35,9928728.35622657
0.4,10469793.75507239
0.45,11056300.03074287
0.5,11693478.97809952
0.55,12387337.15555464
0.6,13144797.66940793
0.65,13973873.15919663
0.7,14883878.07935988
0.75,15885690.81259131
0.8,16992079.43508318
0.85,18218109.4163608
0.9,19581657.65776386
0.95,21104065.75755965
1.0,24601552.54024918
1.05,31801816.65793781
1.1,34305930.60524921
1.15,37133306.50213268
1.2,40343875.54309893
1.25,44012381.10443956
1.3,48233038.90524971
1.35,53126008.10092349
1.4,58846524.97370106
1.45,65598028.82517719
1.5,73651404.5276933
1.55,83373824.56026559
1.6,95273066.025788
1.65,112379489.78438832
1.7,131218071.893854
1.75,155563865.281627
1.8,187837725.1472271
1.85,231950573.76597744
1.9,294541534.92963994
1.95,387593958.0346911
2.0,535224383.58624816
2.05,809389457.322868
2.1,1587085026.3186963
2.15,4403422096.110881
2.2,11348000557.718054
2.25,21888019284.68047
2.3,17681064776.82855
2.35,10049649811.898418
2.4,6425240143.599168
2.45,5512018954.772539
2.5,5389740069.606518
2.55,5470206864.067079
2.6,5640384819.226721
2.65,5870297388.447499
2.7,6148548526.9015875
2.75,6471345754.53035
2.8,6839296303.971225
2.85,7443709525.898286
2.9,7979250222.654683
2.95,8536005178.497018
3.0,9188115934.906342
3.05,9982969049.1095
3.1,11133611745.430334
3.15,13623916306.777052
3.2,19611386634.469673
3.25,28206338510.64761
3.3,29387719330.126747
3.35,22886595383.41272
3.4,18928494444.6664
3.45,18625299932.95918
3.5,19855723831.009804
3.55,21664059066.79379
3.6,23902102547.528305
3.65,26608845882.63937
3.7,29888424833.37666
3.75,33975478740.52526
3.8,39498186907.075325
3.85,47438453185.3235
3.9,57062651496.36533
3.95,65142495045.28931
4.0,74412954411.79808
4.05,88846987775.22626
4.1,110050545266.29747
4.15,140535157528.32513
4.2,185762458402.78625
4.25,257001686811.33582
4.3,383623908806.1619
4.35,710543158782.0962
4.4,1900639472318.6855
4.45,5185058743084.883
4.5,9342624134867.889
4.55,8202424947804.542
4.6,3824665646858.1055
4.65,1334541874597.359
4.7,562682993833.7213
4.75,340438788044.6339
4.8,242431032149.56253
4.85,187997219078.06183
4.9,162029102823.72476
4.95,179759897824.2822
5.0,298228424996.90497
5.05,524706370255.906
5.1,611550929997.3796
5.15,420589348413.1433
5.2,207483623913.7994
5.25,107127423690.90637
5.3,69339980815.40982
5.35,51243511263.0533
5.4,41281795542.41364
5.45,35300292867.968796
5.5,31211243414.382362
5.55,28216262346.796482
5.6,26059811262.95875
5.65,24409677255.5993
5.7,23246956391.643265
5.75,22533651103.98874
5.8,22331659143.93317
5.85,23068170084.01044
5.9,25812854686.877342
5.95,30464791058.447647
6.0,33165962604.38845
6.05,34812305000.29997
6.1,39344629081.224304
6.15,43601760488.4036
6.2,47658355049.73136
6.25,55895897715.839905
6.3,74650475567.61772
6.35,122840679315.67049
6.4,278937514760.0773
6.45,704355129100.418
6.5,1384220368714.9312
6.55,1769955859309.0386
6.6,1430163875413.4282
6.65,714444915785.959
6.7,273485461431.74496
6.75,115074937044.55128
6.8,68139329921.09584
6.85,47390083681.918205
6.9,35166267340.82335
6.95,27432831417.729095
7.0,22173569268.464035
7.05,18610164286.757584
7.1,16199413390.4343
7.15,14465098308.257807
7.2,13016288382.165588
7.25,11576578811.90621
7.3,10447085517.535583
7.35,10109654144.634565
7.4,10625133016.502853
7.45,11522704026.797077
7.5,12880832569.257885
7.55,15958083971.597425
7.6,19891795079.561264
7.65,24838445394.17854
7.7,41354309122.637
7.75,96256758651.11269
7.8,185541301019.8957
7.85,191866735886.4696
7.9,103430368576.99863
7.95,43267325341.979416
8.0,26668412542.116768
8.05,35195031902.09366
8.1,65888287495.13558
8.15,97839047531.36888
8.2,87940705653.97536
8.25,64286430480.47709
8.3,78708537374.61395
8.35,134092588159.34364
8.4,159514316116.54858
8.45,120636168359.65268
8.5,64140357226.22288
8.55,29875637867.280205
8.6,16984283861.031069
8.65,13202696451.294249
8.7,12300648912.0704
8.75,12462782271.06995
8.8,13723876362.030323
8.85,16769035424.167229
8.9,25187997918.258446
8.95,50245899306.83229
9.0,111391106694.35
9.05,205889222221.95724
9.1,300929217018.8274
9.15,362381923150.74164
9.2,344750977624.1629
9.25,234861630405.34097
9.3,154398024897.29373
9.35,109835514834.75769
9.4,64354790912.295586
9.45,32993265773.73658
9.5,19401952596.77924
9.55,14202245048.857677
