2theta,Intensity
0.0,14131984.521967994
0.05,14806919.16139547
0.1,15506974.867806397
0.15,16257859.998417076
0.2,17064615.384374544
0.25,17932922.355891645
0.3,18869202.90392489
0.35,19880738.59595901
0.4,20975812.36726756
0.45,22163878.35616656
0.5,23455766.30295704
0.55,24863928.787414957
0.6,26402741.875700656
0.65,28098475.33567856
0.7,30256789.59775003
0.75,34037874.31895419
0.8,38824917.52347499
0.85,44745190.2817597
0.9,51529142.77312472
0.95,58287200.0542649
1.0,64521953.85501027
1.05,70736468.81722192
1.1,76779915.13563038
1.15,83055560.37771904
1.2,90149839.032061
1.25,98251825.2768779
1.3,107569861.44214395
1.35,118370386.0081483
1.4,130998768.22184727
1.45,145909460.21126375
1.5,163710557.82691616
1.55,185231214.45176178
1.6,211770234.64297014
1.65,247141238.78834388
1.7,289129322.2718377
1.75,343725198.9452537
1.8,416710686.9674392
1.85,517595195.82843095
1.9,662922597.5238177
1.95,883826836.9126899
2.0,1253538187.5428076
2.05,2071045047.4203842
2.1,4782599751.0095415
2.15,13231877486.007944
2.2,28434002218.76812
2.25,37195130034.94692
2.3,23991054518.98796
2.35,11462443365.113049
2.4,6562164495.5025835
2.45,5338504046.759031
2.5,5073911497.345254
2.55,5204796695.617542
2.6,5668086103.40382
2.65,6264286185.255416
2.7,7081567398.326467
2.75,8014278815.958968
2.8,9121658254.26451
2.85,10596930033.010042
2.9,13283464019.087917
2.95,18129755430.219162
3.0,24812459814.029716
3.05,31165495188.04795
3.1,35960348878.58233
3.15,37867349630.27751
3.2,36059601464.18691
3.25,32098157801.61895
3.3,27879536015.52209
3.35,24391197669.081303
3.4,22665786435.198566
3.45,22848357221.398453
3.5,24212327546.85756
3.55,26210589069.979553
3.6,28688190595.756615
3.65,31680512121.0993
3.7,35332862488.203674
3.75,40056695273.10045
3.8,46793362977.26383
3.85,55896359970.65322
3.9,64491167246.169876
3.95,71672998516.27325
4.0,82126704311.43068
4.05,98132491963.44032
4.1,121044953736.72597
4.15,154156250850.43903
4.2,204425336763.3201
4.25,287513166615.35486
4.3,464731966098.36194
4.35,1047468663196.401
4.4,2890114829049.5376
4.45,6178750040624.798
4.5,7344913366905.39
4.55,4434914122226.461
4.6,1807346998704.164
4.65,830866777594.9343
4.7,734756538429.9592
4.75,1095206436796.9554
4.8,1806250488243.721
4.85,2601765278541.1304
4.9,3217514015435.7295
4.95,3598980415988.653
5.0,3691778914455.069
5.05,3487511459677.631
5.1,3056640431160.2056
5.15,2512504250113.134
5.2,1848226371155.7942
5.25,1154375859833.2673
5.3,620728246273.1819
5.35,324293659828.4464
5.4,191915212353.02603
5.45,134537606766.92133
5.5,105231704456.06837
5.55,87268011685.3103
5.6,75268236482.48267
5.65,67120516624.40279
5.7,61945786533.67668
5.75,60074437501.16161
5.8,64360321148.51316
5.85,81226777806.52028
5.9,115867377862.93271
5.95,164648256202.05707
6.0,214877783583.44382
6.05,255079254332.91605
6.1,277610772949.81433
6.15,288694480354.53314
6.2,296153584602.9849
6.25,294768537644.6252
6.3,284659709716.79156
6.35,266576247410.21375
6.4,241477719474.55765
6.45,213226952827.3168
6.5,184408562857.68488
6.55,153996385639.42267
6.6,121745560002.85373
6.65,89169664312.83028
6.7,60186710755.97332
6.75,38434670135.0177
6.8,26600409390.61432
6.85,20626768271.5699
6.9,18323017993.45869
6.95,17835232519.77494
7.0,18025803137.214268
7.05,18171814668.13687
7.1,17942007266.755493
7.15,17427015664.708176
7.2,16695531636.509157
7.25,15951012754.820171
7.3,15480375818.195541
7.35,15575728828.76045
7.4,16352801983.836264
7.45,18415816088.528618
7.5,22253602665.16595
7.55,28054798124.33518
7.6,36343531082.535164
7.65,49149296865.77725
7.7,71520849982.83237
7.75,103866817286.08334
7.8,136100230904.36363
7.85,186066045732.3597
7.9,272785530755.08826
7.95,362917749915.3173
8.0,424353118668.11664
8.05,450314873611.52094
8.1,446272734712.5827
8.15,421576420074.98114
8.2,378910411922.40295
8.25,312652528569.48065
8.3,232228201774.6736
8.35,157028163123.09528
8.4,101498340375.28995
8.45,72499007501.6905
8.5,67483787835.75283
8.55,78308384107.81026
8.6,95375971440.11813
8.65,110380567775.05856
8.7,122355668615.57532
8.75,132145474050.07211
8.8,137620977725.8872
8.85,142687282916.56354
8.9,155519687520.49838
8.95,175475053898.6509
9.0,193352063666.8786
9.05,213552470697.1575
9.1,243721259355.05823
9.15,272178635311.32938
9.2,287593359587.3875
9.25,282868985627.996
9.3,257630346543.88312
9.35,218567160971.34616
9.4,181117597406.96545
9.45,146644613944.14383
9.5,114259072832.44359
9.55,90034456772.82404
9.6,79951099322.98944
9.65,83916282099.64919
9.7,93888039468.31679
9.75,102956171976.18655
9.8,109949239958.79533
9.85,117225034382.70947
9.9,123792166919.86055
9.95,126858966697.74084
10.0,126219180107.70784
10.05,122543119953.04465
10.1,117414506605.7636
10.15,111064370823.50891
10.2,103650993415.56592
10.25,97436788811.28511
10.3,90730402017.85083
10.35,81097289275.92291
10.4,70294981076.7601
10.45,59586180962.15707
10.5,50021732161.639336
10.55,42769692281.53402
10.6,38253477136.176834
10.65,35760901940.90747
10.7,34299392744.22728
10.75,33077650499.5523
10.8,31720211072.633392
10.85,30082464851.0881
10.9,29267155478.597374
10.95,29394905603.814312
11.0,30009856661.925404
11.05,30413648763.70615
11.1,30143613327.894615
11.15,29987587416.191658
11.2,29802805889.822838
11.25,29115194343.29139
11.3,28123574302.678944
11.35,26869750285.38238
11.4,25679872131.20906
11.45,24919420578.10251
11.5,24347922898.68225
11.55,23538854726.974854
11.6,22802281865.94995
11.65,22767587363.215958
11.7,24998672644.13094
11.75,34626584346.14796
11.8,62409165400.996086
11.85,105472174757.70535
11.9,123620442544.31334
11.95,99170102944.63539
12.0,69081469776.12207
12.05,54374719255.82587
12.1,49424655825.770035
12.15,47932187030.470894
12.2,47475277100.504196
12.25,48013848168.13698
12.3,50143036690.22317
12.35,52823507412.61012
12.4,55122823648.86842
12.45,57699076605.26983
12.5,59985090530.624695
12.55,62548161462.48487
12.6,66282674330.608986
12.65,68591821047.92829
12.7,68246857345.80573
12.75,67068309617.07105
12.8,66628327757.04757
12.85,65938177265.06345
12.9,63815291635.88221
12.95,61898624092.47366
13.0,60484167979.26906
13.05,58504105485.66924
13.1,54981337847.57252
13.15,50263971753.3921
13.2,45724213571.249146
13.25,42118130255.958534
13.3,39141104328.57521
13.35,36595776741.62156
13.4,35178736074.86227
13.45,35247061415.79911
13.5,35708837094.99639
13.55,35206993351.426926
13.6,34390529062.693245
13.65,33856872022.073036
13.7,33120853372.519913
13.75,32081549611.05322
13.8,31298330178.79386
13.85,30681504558.55751
13.9,29881449472.96708
13.95,29046388672.965923
14.0,28694237419.484863
14.05,28343736834.635677
14.1,27523903514.556076
14.15,26060344014.196472
14.2,24178475262.018353
14.25,22324260728.930367
14.3,20608385125.243385
14.35,18969067724.406364
14.4,17494854548.9538
14.45,16344619152.68843
14.5,15329890640.85896
14.55,14548837222.699375
14.6,14116674396.740265
14.65,14149325158.350798
14.7,14301059368.642315
14.75,14158563500.385923
14.8,13714064046.951206
14.85,13179854030.79307
14.9,12583117014.605389
14.95,11941303460.25234
15.0,11436569169.073803
15.05,11069009453.625607
15.1,10756634334.498926
15.15,10446772120.9135
15.2,10134534341.89131
15.25,9890641021.732779
15.3,9854717927.308878
15.35,10089695694.424868
15.4,10918266709.32236
15.45,13163620612.43306
15.5,18279086078.313286
15.55,25402290756.014698
15.6,29172599016.484264
15.65,27019203356.484806
15.7,22644819685.766537
15.75,19280365845.24963
15.8,17317989755.751793
15.85,16043245478.157755
15.9,14981941735.792734
15.95,13950626915.235865
16.0,13023349127.952248
16.05,12402911964.960203
16.1,12204014752.864767
16.15,12516188944.131607
16.2,13111299425.279778
16.25,13347497264.532034
16.3,13172898862.128521
16.35,13060924593.196014
16.4,13052773052.165121
16.45,12925573597.94442
16.5,12646275460.239994
16.55,12227683977.95384
16.6,11779445983.428385
16.65,11347185952.470484
16.7,10887323223.517635
16.75,10402577918.582699
16.8,10101320634.657707
16.85,9973757557.495611
16.9,10047424481.375683
16.95,10308651555.340767
17.0,10435784973.920134
17.05,10374185275.86124
17.1,10282842323.591375
17.15,10279380292.323565
17.2,10443759361.314257
17.25,10545717670.769373
17.3,10482946888.134491
17.35,10327777755.263948
17.4,10065758183.657799
17.45,9820766537.205244
17.5,9814878676.466063
17.55,9904167292.659914
17.6,9892255087.155743
17.65,9640159312.52399
17.7,9361866436.450094
17.75,9416691553.151333
17.8,9722910538.96941
17.85,10115303791.069475
17.9,10615290969.208227
17.95,11390312948.161268
18.0,12110090426.434044
18.05,12221858457.8782
18.1,11813258491.903774
