2theta,Intensity
2.013030280,18880.0
2.039290845,18179.0
2.065551410,17351.0
2.091811975,16942.0
2.118072540,16569.0
2.144333105,16055.0
2.170593670,15606.0
2.196854235,15342.0
2.223114800,14551.0
2.249375365,14401.0
2.275635930,14003.0
2.301896495,13667.0
2.328157060,13259.0
2.354417625,13214.0
2.380678190,12400.0
2.406938755,12543.0
2.433199320,11995.0
2.459459885,11958.0
2.485720450,11660.0
2.511981015,11383.0
2.538241580,11191.0
2.564502145,10976.0
2.590762710,10722.0
2.617023275,10773.0
2.643283840,10527.0
2.669544405,10156.0
2.695804970,9982.0
2.722065535,9973.0
2.748326100,9722.0
2.774586665,9588.0
2.800847230,9312.0
2.827107795,9280.0
2.853368360,9170.0
2.879628925,9121.0
2.905889490,9004.0
2.932150055,8715.0
2.958410620,8794.0
2.984671185,8549.0
3.010931750,8440.0
3.037192315,8435.0
3.063452880,8181.0
3.089713445,7977.0
3.115974010,8189.0
3.142234575,8053.0
3.168495140,8059.0
3.194755705,7943.0
3.221016271,7841.0
3.247276836,7914.0
3.273537401,7731.0
3.299797966,7871.0
3.326058531,7762.0
3.352319096,7675.0
3.378579661,7656.0
3.404840226,7494.0
3.431100791,7435.0
3.457361356,7513.0
3.483621921,7620.0
3.509882486,7571.0
3.536143051,7671.0
3.562403616,7493.0
3.588664181,7474.0
3.614924746,7346.0
3.641185311,7593.0
3.667445876,7636.0
3.693706441,7598.0
3.719967006,7657.0
3.746227571,7521.0
3.772488136,7607.0
3.798748701,7814.0
3.825009266,7833.0
3.851269831,7746.0
3.877530396,7919.0
3.903790961,7910.0
3.930051526,8234.0
3.956312091,8156.0
3.982572656,8412.0
4.008833221,8577.0
4.035093786,8511.0
4.061354351,8868.0
4.087614916,9039.0
4.113875481,9112.0
4.140136046,9495.0
4.166396611,9653.0
4.192657176,9816.0
4.218917741,10115.0
4.245178306,10327.0
4.271438871,10762.0
4.297699436,11081.0
4.323960001,11401.0
4.350220566,11701.0
