2theta,Intensity
2.014130280,26848.0
2.040390845,26173.0
2.066651410,25011.0
2.092911975,24222.0
2.119172540,23690.0
2.145433105,22841.0
2.171693670,22579.0
2.197954235,21734.0
2.224214800,21072.0
2.250475365,20532.0
2.276735930,19973.0
2.302996495,19626.0
2.329257060,18992.0
2.355517625,18655.0
2.381778190,18293.0
2.408038755,17893.0
2.434299320,17497.0
2.460559885,16946.0
2.486820450,16581.0
2.513081015,15963.0
2.539341580,15696.0
2.565602145,15338.0
2.591862710,15085.0
2.618123275,14500.0
2.644383840,14485.0
2.670644405,14053.0
2.696904970,13695.0
2.723165535,13627.0
2.749426100,13278.0
2.775686665,12723.0
2.801947230,12605.0
2.828207795,12476.0
2.854468360,12075.0
2.880728925,12013.0
2.906989490,11960.0
2.933250055,11524.0
2.959510620,11418.0
2.985771185,11306.0
3.012031750,11166.0
3.038292315,10732.0
3.064552880,10802.0
3.090813445,10741.0
3.117074010,10380.0
3.143334575,10139.0
3.169595140,10003.0
3.195855705,10036.0
3.222116270,9741.0
3.248376835,9849.0
3.274637400,9733.0
3.300897965,9670.0
3.327158530,9386.0
3.353419095,9363.0
3.379679660,9243.0
3.405940225,9099.0
3.432200790,8945.0
3.458461355,9046.0
3.484721920,8929.0
3.510982485,8786.0
3.537243050,8634.0
3.563503615,8828.0
3.589764180,8628.0
3.616024745,8804.0
3.642285310,8779.0
3.668545875,8700.0
3.694806440,8716.0
3.721067005,8709.0
3.747327570,8740.0
3.773588135,8675.0
3.799848700,8884.0
3.826109265,8573.0
3.852369830,8655.0
3.878630395,8735.0
3.904890960,8864.0
3.931151526,9006.0
3.957412091,9011.0
3.983672656,8930.0
4.009933221,9054.0
4.036193786,9372.0
4.062454351,9540.0
4.088714916,9556.0
4.114975481,9781.0
4.141236046,10072.0
4.167496611,10213.0
4.193757176,10557.0
4.220017741,10782.0
4.246278306,11106.0
4.272538871,11778.0
4.298799436,12017.0
4.325060001,12313.0
4.351320566,12922.0
4.377581131,13523.0
4.403841696,13644.0
4.430102261,14508.0
4.456362826,15349.0
4.482623391,15880.0
4.508883956,16767.0
4.535144521,17203.0
4.561405086,18200.0
4.587665651,18849.0
4.613926216,19832.0
4.640186781,20454.0
4.666447346,20992.0
4.692707911,21495.0
4.718968476,21859.0
4.745229041,21787.0
4.771489606,22174.0
4.797750171,22075.0
4.824010736,21658.0
4.850271301,21161.0
4.876531866,20767.0
4.902792431,19701.0
4.929052996,18915.0
4.955313561,18224.0
4.981574126,17412.0
5.007834691,16524.0
5.034095256,15674.0
5.060355821,14883.0
5.086616386,13958.0
5.112876951,13548.0
5.139137516,12739.0
5.165398081,12268.0
5.191658646,11730.0
5.217919211,10961.0
5.244179776,10806.0
5.270440341,10188.0
5.296700906,9713.0
5.322961471,9497.0
5.349222036,9088.0
5.375482601,8934.0
5.401743166,8451.0
5.428003731,8280.0
5.454264296,7972.0
5.480524861,7777.0
5.506785426,7697.0
5.533045991,7429.0
5.559306556,7282.0
5.585567121,7148.0
5.611827686,6899.0
5.638088251,6815.0
5.664348816,6896.0
5.690609381,6569.0
5.716869946,6531.0
5.743130511,6387.0
5.769391076,6349.0
5.795651641,6295.0
5.821912206,6095.0
5.848172771,6249.0
5.874433336,5986.0
5.900693901,6019.0
5.926954466,5947.0
5.953215031,5877.0
5.979475596,5779.0
6.005736161,5754.0
6.031996726,5762.0
6.058257291,5603.0
6.084517856,5615.0
6.110778421,5486.0
6.137038986,5747.0
6.163299551,5470.0
6.189560116,5526.0
6.215820681,5454.0
6.242081246,5425.0
6.268341811,5433.0
6.294602376,5334.0
6.320862941,5276.0
6.347123506,5414.0
6.373384071,5378.0
6.399644636,5406.0
6.425905201,5164.0
6.452165766,5358.0
6.478426331,5227.0
6.504686896,5136.0
6.530947461,5263.0
6.557208026,5232.0
6.583468591,5069.0
6.609729156,5191.0
6.635989721,5206.0
6.662250286,5003.0
6.688510851,5129.0
6.714771416,5052.0
6.741031981,5058.0
6.767292546,5068.0
6.793553111,5041.0
6.819813676,4958.0
6.846074241,5184.0
6.872334806,5074.0
6.898595371,5079.0
6.924855936,5058.0
6.951116501,5120.0
6.977377066,5041.0
7.003637631,4935.0
7.029898196,4924.0
7.056158761,4853.0
7.082419326,4991.0
7.108679891,4968.0
7.134940456,4839.0
7.161201021,4931.0
7.187461586,4788.0
7.213722151,5003.0
7.239982716,4984.0
7.266243281,5083.0
7.292503846,5049.0
7.318764411,4919.0
7.345024976,4962.0
7.371285541,4855.0
7.397546106,4888.0
7.423806671,5024.0
7.450067236,5040.0
7.476327801,4826.0
7.502588366,5072.0
7.528848931,4904.0
7.555109496,5049.0
7.581370061,4897.0
7.607630626,4985.0
7.633891191,5016.0
7.660151756,5093.0
7.686412321,5137.0
7.712672887,5063.0
7.738933452,5146.0
7.765194017,5102.0
7.791454582,5164.0
7.817715147,5263.0
7.843975712,5153.0
7.870236277,5428.0
7.896496842,5375.0
7.922757407,5565.0
7.949017972,5454.0
7.975278537,5648.0
8.001539102,5624.0
8.027799667,5689.0
8.054060232,5675.0
8.080320797,5945.0
8.106581362,5810.0
8.132841927,5858.0
8.159102492,5938.0
8.185363057,6054.0
8.211623622,5824.0
8.237884187,5985.0
8.264144752,6009.0
8.290405317,6071.0
8.316665882,6070.0
8.342926447,5934.0
8.369187012,5944.0
8.395447577,5920.0
8.421708142,5991.0
8.447968707,5896.0
8.474229272,5947.0
8.500489837,5773.0
8.526750402,5768.0
8.553010967,5653.0
8.579271532,5733.0
8.605532097,5731.0
8.631792662,5763.0
8.658053227,5630.0
8.684313792,5576.0
8.710574357,5600.0
8.736834922,5583.0
8.763095487,5535.0
8.789356052,5514.0
8.815616617,5350.0
8.841877182,5403.0
8.868137747,5380.0
8.894398312,5407.0
8.920658877,5386.0
8.946919442,5330.0
8.973180007,5372.0
8.999440572,5308.0
9.025701137,5253.0
9.051961702,5284.0
9.078222267,5362.0
9.104482832,5439.0
9.130743397,5314.0
9.157003962,5411.0
9.183264527,5353.0
9.209525092,5182.0
9.235785657,5452.0
9.262046222,5278.0
9.288306787,5347.0
9.314567352,5224.0
9.340827917,5432.0
9.367088482,5370.0
9.393349047,5377.0
9.419609612,5490.0
9.445870177,5444.0
9.472130742,5335.0
9.498391307,5487.0
9.524651872,5401.0
9.550912437,5232.0
9.577173002,5405.0
9.603433567,5462.0
9.629694132,5373.0
9.655954697,5316.0
9.682215262,5428.0
9.708475827,5295.0
9.734736392,5321.0
9.760996957,5339.0
9.787257522,5199.0
9.813518087,5227.0
9.839778652,5223.0
9.866039217,5246.0
9.892299782,4975.0
9.918560347,5075.0
9.944820912,5022.0
9.971081477,4935.0
9.997342042,5041.0
10.023602607,4883.0
10.049863172,4952.0
10.076123737,4960.0
10.102384302,4753.0
10.128644867,4911.0
10.154905432,4840.0
10.181165997,4884.0
10.207426562,4878.0
10.233687127,4651.0
10.259947692,4788.0
10.286208257,4690.0
10.312468822,4692.0
10.338729387,4733.0
10.364989952,4785.0
10.391250517,4607.0
10.417511082,4676.0
10.443771647,4627.0
10.470032212,4675.0
10.496292777,4606.0
10.522553342,4682.0
10.548813907,4541.0
10.575074472,4720.0
10.601335037,4589.0
10.627595602,4605.0
10.653856167,4522.0
10.680116732,4457.0
10.706377297,4410.0
10.732637862,4589.0
10.758898427,4508.0
10.785158992,4418.0
10.811419557,4428.0
10.837680122,4466.0
10.863940687,4541.0
10.890201252,4524.0
10.916461817,4522.0
10.942722382,4374.0
10.968982947,4318.0
10.995243512,4395.0
11.021504077,4386.0
11.047764642,4339.0
11.074025207,4329.0
11.100285772,4309.0
11.126546337,4345.0
11.152806902,4283.0
11.179067467,4387.0
11.205328032,4374.0
11.231588597,4311.0
11.257849162,4357.0
11.284109727,4374.0
11.310370292,4394.0
11.336630857,4425.0
11.362891422,4435.0
11.389151987,4343.0
11.415412552,4340.0
11.441673117,4430.0
11.467933682,4300.0
11.494194247,4308.0
11.520454813,4267.0
11.546715378,4255.0
11.572975943,4309.0
11.599236508,4288.0
11.625497073,4365.0
11.651757638,4324.0
11.678018203,4276.0
11.704278768,4230.0
11.730539333,4302.0
11.756799898,4277.0
11.783060463,4343.0
11.809321028,4282.0
11.835581593,4296.0
11.861842158,4365.0
11.888102723,4296.0
11.914363288,4417.0
11.940623853,4304.0
11.966884418,4496.0
11.993144983,4280.0
12.019405548,4268.0
12.045666113,4292.0
12.071926678,4288.0
12.098187243,4214.0
12.124447808,4298.0
12.150708373,4402.0
12.176968938,4392.0
12.203229503,4361.0
12.229490068,4254.0
12.255750633,4471.0
12.282011198,4433.0
12.308271763,4427.0
12.334532328,4446.0
12.360792893,4415.0
12.387053458,4495.0
12.413314023,4488.0
12.439574588,4361.0
12.465835153,4423.0
12.492095718,4454.0
12.518356283,4549.0
12.544616848,4481.0
12.570877413,4521.0
12.597137978,4525.0
12.623398543,4600.0
12.649659108,4404.0
12.675919673,4595.0
12.702180238,4486.0
12.728440803,4510.0
12.754701368,4562.0
12.780961933,4361.0
12.807222498,4509.0
12.833483063,4460.0
12.859743628,4399.0
12.886004193,4514.0
12.912264758,4492.0
12.938525323,4375.0
12.964785888,4394.0
12.991046453,4286.0
13.017307018,4277.0
13.043567583,4353.0
13.069828148,4290.0
13.096088713,4338.0
13.122349278,4349.0
13.148609843,4383.0
13.174870408,4369.0
13.201130973,4335.0
13.227391538,4339.0
13.253652103,4340.0
13.279912668,4211.0
13.306173233,4284.0
13.332433798,4278.0
13.358694363,4126.0
13.384954928,4095.0
13.411215493,4163.0
13.437476058,4235.0
13.463736623,4175.0
13.489997188,4222.0
13.516257753,4129.0
13.542518318,4115.0
13.568778883,4119.0
13.595039448,4095.0
13.621300013,4052.0
13.647560578,4100.0
13.673821143,4108.0
13.700081708,4206.0
13.726342273,4066.0
13.752602838,3984.0
13.778863403,3946.0
13.805123968,4000.0
13.831384533,3954.0
13.857645098,4035.0
13.883905663,4077.0
13.910166228,4062.0
13.936426793,3964.0
13.962687358,3979.0
13.988947923,4000.0
14.015208488,3980.0
14.041469053,3915.0
14.067729618,4129.0
14.093990183,4003.0
14.120250748,3943.0
14.146511313,3972.0
14.172771878,4034.0
14.199032443,3964.0
14.225293008,3917.0
14.251553573,3923.0
14.277814138,3904.0
14.304074703,3914.0
14.330335268,3748.0
14.356595833,3794.0
14.382856398,3865.0
14.409116963,3884.0
14.435377528,3894.0
14.461638093,3689.0
14.487898658,3710.0
14.514159223,3792.0
14.540419788,3826.0
14.566680353,3986.0
14.592940918,3848.0
14.619201483,3810.0
14.645462048,3743.0
14.671722613,3848.0
14.697983178,3721.0
14.724243743,3797.0
14.750504308,3751.0
14.776764873,3925.0
14.803025438,3684.0
14.829286003,3720.0
14.855546568,3798.0
14.881807133,3764.0
14.908067698,3689.0
14.934328263,3713.0
14.960588828,3648.0
14.986849393,3729.0
15.013109958,3726.0
15.039370523,3670.0
15.065631088,3676.0
15.091891653,3735.0
15.118152218,3735.0
