2theta,Intensity
2.013030280,17310.0
2.039290845,16338.0
2.065551410,15884.0
2.091811975,15255.0
2.118072540,14947.0
2.144333105,14268.0
2.170593670,13642.0
2.196854235,13020.0
2.223114800,12644.0
2.249375365,12574.0
2.275635930,12156.0
2.301896495,11428.0
2.328157060,11470.0
2.354417625,11175.0
2.380678190,10931.0
2.406938755,10572.0
2.433199320,10387.0
2.459459885,10199.0
2.485720450,9879.0
2.511981015,9694.0
2.538241580,9456.0
2.564502145,9396.0
2.590762710,9375.0
2.617023275,9153.0
2.643283840,8833.0
2.669544405,8793.0
2.695804970,8726.0
2.722065535,8427.0
2.748326100,8086.0
2.774586665,8145.0
2.800847230,8023.0
2.827107795,8031.0
2.853368360,7948.0
2.879628925,7884.0
2.905889490,7591.0
2.932150055,7577.0
2.958410620,7432.0
2.984671185,7174.0
3.010931750,7218.0
3.037192315,7110.0
3.063452880,7134.0
3.089713445,7131.0
3.115974010,7050.0
3.142234575,6745.0
3.168495140,6901.0
3.194755705,6748.0
3.221016271,6875.0
3.247276836,6650.0
3.273537401,6734.0
3.299797966,6648.0
3.326058531,6559.0
3.352319096,6542.0
3.378579661,6399.0
3.404840226,6527.0
3.431100791,6546.0
3.457361356,6529.0
3.483621921,6550.0
3.509882486,6501.0
3.536143051,6564.0
3.562403616,6336.0
3.588664181,6217.0
3.614924746,6371.0
3.641185311,6317.0
3.667445876,6492.0
3.693706441,6450.0
3.719967006,6447.0
3.746227571,6552.0
3.772488136,6444.0
3.798748701,6467.0
3.825009266,6463.0
3.851269831,6597.0
3.877530396,6463.0
3.903790961,6659.0
3.930051526,6611.0
3.956312091,6839.0
3.982572656,6806.0
4.008833221,6924.0
4.035093786,7056.0
4.061354351,7268.0
4.087614916,7123.0
4.113875481,7406.0
4.140136046,7590.0
4.166396611,7814.0
4.192657176,7829.0
4.218917741,8039.0
4.245178306,8406.0
4.271438871,8370.0
4.297699436,8730.0
4.323960001,9026.0
4.350220566,9148.0
4.376481131,9664.0
4.402741696,9810.0
4.429002261,10374.0
4.455262826,10871.0
4.481523391,11108.0
4.507783956,11620.0
4.534044521,12083.0
4.560305086,12636.0
4.586565651,13294.0
4.612826216,14127.0
4.639086781,14814.0
4.665347346,15542.0
4.691607911,16365.0
4.717868476,17344.0
4.744129041,18353.0
4.770389606,19075.0
4.796650171,20368.0
4.822910736,21119.0
4.849171301,21850.0
4.875431866,22531.0
4.901692431,23273.0
4.927952996,23655.0
4.954213561,23145.0
4.980474126,23026.0
5.006734691,22177.0
5.032995256,21566.0
5.059255821,20436.0
5.085516386,19292.0
5.111776951,18424.0
5.138037516,17116.0
5.164298081,16036.0
5.190558646,15309.0
5.216819211,14341.0
5.243079776,13269.0
5.269340341,12661.0
5.295600906,12172.0
5.321861471,11466.0
5.348122036,11078.0
5.374382601,10486.0
5.400643166,10110.0
5.426903731,9690.0
5.453164296,9419.0
5.479424861,8904.0
5.505685426,8999.0
5.531945991,8809.0
5.558206556,8320.0
5.584467121,7941.0
5.610727686,7838.0
5.636988252,7594.0
5.663248817,7226.0
5.689509382,7295.0
5.715769947,7195.0
5.742030512,6932.0
5.768291077,6848.0
5.794551642,6833.0
5.820812207,6645.0
5.847072772,6563.0
5.873333337,6358.0
5.899593902,6368.0
5.925854467,6158.0
5.952115032,6294.0
5.978375597,6156.0
6.004636162,6043.0
6.030896727,6053.0
6.057157292,5972.0
6.083417857,5744.0
6.109678422,5695.0
6.135938987,5703.0
6.162199552,5543.0
6.188460117,5620.0
6.214720682,5662.0
6.240981247,5441.0
6.267241812,5451.0
6.293502377,5432.0
6.319762942,5248.0
6.346023507,5334.0
6.372284072,5299.0
6.398544637,5288.0
6.424805202,5225.0
6.451065767,5271.0
6.477326332,5199.0
6.503586897,5239.0
6.529847462,5159.0
6.556108027,5038.0
6.582368592,5144.0
6.608629157,5015.0
6.634889722,4997.0
6.661150287,5041.0
6.687410852,4908.0
6.713671417,5088.0
6.739931982,4846.0
6.766192547,4969.0
6.792453112,4834.0
6.818713677,4904.0
6.844974242,4921.0
6.871234807,4799.0
6.897495372,4799.0
6.923755937,4931.0
6.950016502,4717.0
6.976277067,4734.0
7.002537632,4864.0
7.028798197,4785.0
7.055058762,4710.0
7.081319327,4800.0
7.107579892,4726.0
7.133840457,4796.0
7.160101022,4641.0
7.186361587,4422.0
7.212622152,4786.0
7.238882717,4793.0
7.265143282,4627.0
7.291403847,4771.0
7.317664412,4755.0
7.343924977,4809.0
7.370185542,4760.0
7.396446107,4731.0
7.422706672,4824.0
7.448967237,4778.0
7.475227802,4702.0
7.501488367,4758.0
7.527748932,4727.0
7.554009497,4837.0
7.580270062,4681.0
7.606530627,4795.0
7.632791192,4776.0
7.659051757,4942.0
7.685312322,4928.0
7.711572887,4945.0
7.737833452,4992.0
7.764094017,5086.0
7.790354582,5020.0
7.816615147,5219.0
7.842875712,5178.0
7.869136277,5229.0
7.895396842,5387.0
7.921657407,5234.0
7.947917972,5375.0
7.974178537,5500.0
8.000439102,5488.0
8.026699668,5554.0
8.052960233,5663.0
8.079220798,5840.0
8.105481363,5908.0
8.131741928,6002.0
8.158002493,6125.0
8.184263058,6161.0
8.210523623,6226.0
8.236784188,6410.0
8.263044753,6446.0
8.289305318,6740.0
8.315565883,6599.0
8.341826448,6819.0
8.368087013,6763.0
8.394347578,6778.0
8.420608143,6846.0
8.446868708,6935.0
8.473129273,6771.0
8.499389838,6749.0
8.525650403,6671.0
8.551910968,6747.0
8.578171533,6694.0
8.604432098,6347.0
8.630692663,6330.0
8.656953228,6145.0
8.683213793,6235.0
8.709474358,5888.0
8.735734923,5918.0
8.761995488,5720.0
8.788256053,5760.0
8.814516618,5675.0
8.840777183,5574.0
8.867037748,5469.0
8.893298313,5442.0
8.919558878,5296.0
8.945819443,5318.0
8.972080008,5120.0
8.998340573,4942.0
9.024601138,5257.0
9.050861703,5016.0
9.077122268,4956.0
9.103382833,4920.0
9.129643398,5060.0
9.155903963,4812.0
9.182164528,4800.0
9.208425093,4768.0
9.234685658,4709.0
9.260946223,4656.0
9.287206788,4799.0
9.313467353,4637.0
9.339727918,4688.0
9.365988483,4712.0
9.392249048,4678.0
9.418509613,4599.0
9.444770178,4645.0
9.471030743,4620.0
9.497291308,4625.0
9.523551873,4698.0
9.549812438,4673.0
9.576073003,4655.0
9.602333568,4724.0
9.628594133,4748.0
9.654854698,4593.0
9.681115263,4695.0
9.707375828,4697.0
9.733636393,4604.0
9.759896958,4780.0
9.786157523,4569.0
9.812418088,4568.0
9.838678653,4494.0
9.864939218,4610.0
9.891199783,4578.0
9.917460348,4639.0
9.943720913,4501.0
9.969981478,4621.0
9.996242043,4583.0
10.022502608,4556.0
10.048763173,4452.0
10.075023738,4370.0
10.101284303,4363.0
10.127544868,4411.0
10.153805433,4338.0
10.180065998,4428.0
10.206326563,4292.0
10.232587128,4341.0
10.258847693,4331.0
10.285108258,4160.0
10.311368823,4145.0
10.337629388,4263.0
10.363889953,4228.0
10.390150518,4312.0
10.416411084,4219.0
10.442671649,4280.0
10.468932214,4192.0
10.495192779,4175.0
10.521453344,4110.0
10.547713909,4138.0
10.573974474,4088.0
10.600235039,4109.0
10.626495604,4046.0
10.652756169,4169.0
10.679016734,4017.0
10.705277299,4092.0
10.731537864,4097.0
10.757798429,4006.0
10.784058994,4038.0
10.810319559,4038.0
10.836580124,3970.0
10.862840689,4019.0
10.889101254,3945.0
10.915361819,3989.0
10.941622384,3989.0
10.967882949,4031.0
10.994143514,3949.0
11.020404079,3976.0
11.046664644,3894.0
11.072925209,3825.0
11.099185774,3819.0
11.125446339,3738.0
11.151706904,3870.0
11.177967469,3893.0
11.204228034,3791.0
11.230488599,4033.0
11.256749164,3863.0
11.283009729,3822.0
11.309270294,3942.0
11.335530859,3922.0
11.361791424,3792.0
11.388051989,3812.0
11.414312554,3852.0
11.440573119,3760.0
11.466833684,3729.0
11.493094249,3808.0
11.519354814,3807.0
11.545615379,3865.0
11.571875944,3970.0
11.598136509,3793.0
11.624397074,3816.0
11.650657639,3808.0
11.676918204,3766.0
11.703178769,3784.0
11.729439334,3754.0
11.755699899,3899.0
11.781960464,3861.0
11.808221029,3789.0
11.834481594,3720.0
11.860742159,3833.0
11.887002724,3812.0
11.913263289,3712.0
11.939523854,3775.0
11.965784419,3852.0
11.992044984,3781.0
12.018305549,3957.0
12.044566114,3861.0
12.070826679,3735.0
12.097087244,3775.0
12.123347809,3838.0
12.149608374,3752.0
12.175868939,3929.0
12.202129504,3878.0
12.228390069,3899.0
12.254650634,3931.0
12.280911199,3955.0
12.307171764,3848.0
12.333432329,3919.0
12.359692894,3943.0
12.385953459,3881.0
12.412214024,3942.0
12.438474589,4009.0
12.464735154,3902.0
12.490995719,4017.0
12.517256284,3921.0
12.543516849,4154.0
12.569777414,4156.0
12.596037979,4112.0
12.622298544,4052.0
12.648559109,4097.0
12.674819674,4158.0
12.701080239,4085.0
12.727340804,4123.0
12.753601369,4131.0
12.779861934,4075.0
12.806122499,4211.0
12.832383065,4173.0
12.858643630,4007.0
12.884904195,4107.0
12.911164760,4142.0
12.937425325,4095.0
12.963685890,4170.0
12.989946455,4112.0
13.016207020,4069.0
13.042467585,4035.0
13.068728150,4151.0
13.094988715,4038.0
13.121249280,4026.0
13.147509845,3806.0
13.173770410,3917.0
13.200030975,3908.0
13.226291540,3866.0
13.252552105,3843.0
13.278812670,3765.0
13.305073235,3770.0
13.331333800,3835.0
13.357594365,3768.0
13.383854930,3818.0
13.410115495,3849.0
13.436376060,3744.0
13.462636625,3844.0
13.488897190,3649.0
13.515157755,3693.0
13.541418320,3683.0
13.567678885,3736.0
13.593939450,3598.0
13.620200015,3758.0
13.646460580,3615.0
13.672721145,3498.0
13.698981710,3590.0
13.725242275,3643.0
13.751502840,3476.0
13.777763405,3625.0
13.804023970,3554.0
13.830284535,3505.0
13.856545100,3502.0
13.882805665,3525.0
13.909066230,3428.0
13.935326795,3452.0
13.961587360,3467.0
13.987847925,3465.0
14.014108490,3469.0
14.040369055,3515.0
14.066629620,3356.0
14.092890185,3337.0
14.119150750,3497.0
14.145411315,3439.0
14.171671880,3342.0
14.197932445,3344.0
14.224193010,3351.0
14.250453575,3446.0
14.276714140,3368.0
14.302974705,3345.0
14.329235270,3396.0
14.355495835,3275.0
14.381756400,3277.0
14.408016965,3304.0
14.434277530,3383.0
14.460538095,3357.0
14.486798660,3329.0
14.513059225,3360.0
14.539319790,3206.0
14.565580355,3232.0
14.591840920,3225.0
14.618101485,3250.0
14.644362050,3301.0
14.670622615,3293.0
14.696883180,3051.0
14.723143745,3195.0
14.749404310,3243.0
14.775664875,3238.0
14.801925440,3307.0
14.828186005,3247.0
14.854446570,3205.0
14.880707135,3140.0
14.906967700,3085.0
14.933228265,3099.0
14.959488830,3175.0
14.985749395,3193.0
15.012009960,3058.0
15.038270525,3067.0
15.064531090,3246.0
15.090791655,3163.0
15.117052220,3164.0
15.143312785,3149.0
15.169573350,3044.0
15.195833915,3137.0
15.222094481,3026.0
15.248355046,3102.0
15.274615611,3087.0
15.300876176,3134.0
15.327136741,3082.0
15.353397306,3027.0
15.379657871,3094.0
15.405918436,3106.0
15.432179001,2997.0
15.458439566,3169.0
15.484700131,2995.0
15.510960696,3014.0
15.537221261,3131.0
15.563481826,3087.0
15.589742391,3076.0
15.616002956,2931.0
15.642263521,3105.0
15.668524086,2964.0
15.694784651,3165.0
15.721045216,2942.0
15.747305781,3063.0
15.773566346,3091.0
15.799826911,3016.0
15.826087476,3017.0
15.852348041,3086.0
15.878608606,3021.0
15.904869171,2948.0
15.931129736,3082.0
15.957390301,3017.0
15.983650866,3079.0
16.009911431,3011.0
16.036171996,3092.0
16.062432561,2957.0
16.088693126,2951.0
16.114953691,3123.0
16.141214256,3021.0
16.167474821,3015.0
16.193735386,3083.0
16.219995951,2974.0
16.246256516,3111.0
16.272517081,2979.0
16.298777646,3050.0
16.325038211,3031.0
16.351298776,2989.0
16.377559341,3051.0
16.403819906,2982.0
16.430080471,3038.0
16.456341036,3059.0
16.482601601,2956.0
16.508862166,3096.0
16.535122731,3018.0
16.561383296,3107.0
16.587643861,2956.0
16.613904426,3080.0
16.640164991,3067.0
16.666425556,3056.0
16.692686121,2969.0
16.718946686,3173.0
16.745207251,3065.0
16.771467816,2997.0
16.797728381,3073.0
16.823988946,2896.0
16.850249511,3076.0
16.876510076,2974.0
16.902770641,2943.0
16.929031206,2971.0
16.955291771,3068.0
16.981552336,2890.0
17.007812901,3024.0
17.034073466,2962.0
17.060334031,2914.0
17.086594596,2932.0
17.112855161,2908.0
17.139115726,2920.0
17.165376291,2917.0
17.191636856,2907.0
17.217897421,2993.0
17.244157986,2999.0
17.270418551,2937.0
17.296679116,2979.0
17.322939681,2846.0
17.349200246,2921.0
17.375460811,2918.0
17.401721376,2866.0
17.427981941,2763.0
17.454242506,2914.0
17.480503071,2811.0
17.506763636,2932.0
