2theta,Intensity
0.0,11899891.439236153
0.05,14827270.060345592
0.1,17234219.42140306
0.15,20532338.498095315
0.2,23244915.218408335
0.25,26009392.87554142
0.3,29564143.71308414
0.35,34124629.14034951
0.4,38045288.13588863
0.45,42015313.61500245
0.5,45955208.359187454
0.55,49144757.38902165
0.6,52552275.64448608
0.65,56191068.07324264
0.7,60316950.7064422
0.75,65072212.08983327
0.8,70342490.5424398
0.85,75616184.44656847
0.9,81503955.34980585
0.95,88021356.0749674
1.0,94882905.88555308
1.05,102421723.890007
1.1,110999102.0877241
1.15,120613228.40576306
1.2,131676009.78216787
1.25,144192243.5417815
1.3,158735622.31585616
1.35,175870386.0044219
1.4,195983373.35131428
1.45,219524045.3042373
1.5,247633344.02221924
1.55,281418324.28324616
1.6,322875996.76891947
1.65,374696832.9038688
1.7,441488612.4372373
1.75,529224411.71507746
1.8,647741546.7489009
1.85,816406764.0320463
1.9,1072429629.9916253
1.95,1543865472.0069551
2.0,2840271512.8542256
2.05,6722577558.524509
2.1,14244972830.69672
2.15,20189624543.110203
2.2,21564028167.30858
2.25,25426809607.108154
2.3,24986899941.47629
2.35,22025996676.653625
2.4,20758072011.633305
2.45,20487387345.206635
2.5,21564662217.36532
2.55,24041102872.80447
2.6,25658101151.694458
2.65,25071355167.55682
2.7,22933210747.075706
2.75,19959549525.563286
2.8,17250872096.258614
2.85,15869614995.217194
2.9,15933184413.840885
2.95,17063169366.214819
3.0,18371098027.87262
3.05,18832236303.442127
3.1,18716105644.290165
3.15,18890050309.975452
3.2,19016191598.353416
3.25,18977476207.040718
3.3,19454693173.441875
3.35,20630010595.267044
3.4,22242224083.146317
3.45,24161458070.351696
3.5,26545712215.695156
3.55,29611246632.138424
3.6,33136784925.609467
3.65,36735303859.44726
3.7,40233451928.247444
3.75,43895091677.668625
3.8,48149425781.70198
3.85,53859790913.57269
3.9,61786749124.14443
3.95,71695871255.25847
4.0,83080031360.39308
4.05,97061481493.9514
4.1,115394858051.87631
4.15,139386729529.5492
4.2,173289699698.16852
4.25,224321455510.84464
4.3,307911067393.94104
4.35,507016115663.97516
4.4,1152025921511.0847
4.45,2766123224380.2856
4.5,4817568773501.678
4.55,5285044792498.971
4.6,4663583633162.98
4.65,4372834304450.0547
4.7,4472287873747.649
4.75,4615819305518.148
4.8,4536216078108.5625
4.85,4012287472105.3853
4.9,3260689660003.5786
4.95,2454256842221.39
5.0,1800564982954.8938
5.05,1335518472338.2776
5.1,950490998648.3411
5.15,648834235863.6482
5.2,446916139728.9325
5.25,340898148439.76953
5.3,305895268816.74603
5.35,298923452965.02014
5.4,284621872949.8861
5.45,254559771299.41763
5.5,225795380122.23456
5.55,216392481602.59732
5.6,224562375755.29425
5.65,231234827945.44733
5.7,219237163618.13474
5.75,195685516522.07977
5.8,179797402986.05316
5.85,174193615960.92786
5.9,170191790281.09152
5.95,159564804830.98138
6.0,143647242520.29837
6.05,129392748358.92181
6.1,114557048578.21275
6.15,99814309607.5445
6.2,89115585993.5803
6.25,83655392357.79337
6.3,81648040156.30225
6.35,80979630108.65831
6.4,78102584822.4668
6.45,71724290291.62958
6.5,64004553990.09543
6.55,56200588168.866875
6.6,48946073093.20551
6.65,44471756171.120514
6.7,42107065835.90609
6.75,39126237275.70793
6.8,38073349210.784096
6.85,37782796224.87396
6.9,35305543277.386734
6.95,30599105326.011852
7.0,27732808853.069004
7.05,27706752087.433296
7.1,29173790269.951965
7.15,30018203316.33684
7.2,29149393299.883553
7.25,27561326389.94321
7.3,27081346086.57853
7.35,27997963247.640984
7.4,29618805191.92336
7.45,32015891192.253628
7.5,34839001921.73284
7.55,37935934110.42124
7.6,42173408766.8684
7.65,51543445702.00796
7.7,81749113928.34384
7.75,161967592243.706
7.8,285436832923.79846
7.85,365689726094.55634
7.9,366131206777.29156
7.95,329529281708.1721
8.0,293558494205.0833
8.05,262027374482.40585
8.1,232844778008.47525
8.15,212037897713.11295
8.2,203385069835.75632
8.25,208650437452.43216
8.3,221235358305.75812
8.35,231485635148.0066
8.4,234525775187.98053
8.45,228722127555.56366
8.5,214900829998.881
8.55,193670758032.29636
8.6,173220202142.42914
8.65,160893887163.97375
8.7,150605445411.56134
8.75,132588063889.87125
8.8,108222470088.9572
