2theta,Intensity
0.0,12381149.826157875
0.05,13651068.127596784
0.1,14291972.905909035
0.15,14979078.516705662
0.2,15716932.961158985
0.25,16510657.730439417
0.3,17366036.786781836
0.35,18289622.070825547
0.4,19288859.13678636
0.45,20372237.424224947
0.5,21549470.843448736
0.55,22831715.865950376
0.6,24231836.287894722
0.65,25764726.4334902
0.7,27447708.00840028
0.75,29305048.557196192
0.8,31724865.166807286
0.85,36496642.06604962
0.9,43576043.14242521
0.95,52267918.322856195
1.0,65940558.30335658
1.05,74109304.59141271
1.1,79799904.22024614
1.15,85875842.77998282
1.2,92730600.46076813
1.25,100511054.442601
1.3,109401685.81475517
1.35,119636989.7160357
1.4,131518988.22999267
1.45,145442401.6531175
1.5,161931569.29649675
1.55,181695842.18259007
1.6,205714819.03870082
1.65,241365948.83147308
1.7,278950447.58249855
1.75,327215739.2090156
1.8,390838615.0566082
1.85,477394885.3181869
1.9,599797900.9164953
1.95,781512033.6046972
2.0,1070893424.8446791
2.05,1623895205.5186872
2.1,3266273494.512087
2.15,9063968741.60808
2.2,22332242230.064182
2.25,35923856681.64192
2.3,26711956646.68685
2.35,13072779872.800114
2.4,6783249482.138136
2.45,5096834349.820462
2.5,4699967805.427342
2.55,4624302493.04879
2.6,4727019654.229447
2.65,5169971509.118958
2.7,5951552042.931516
2.75,6834574465.449938
2.8,7761939715.239023
2.85,8957450182.20163
2.9,10250595091.137674
2.95,11957243669.514885
3.0,15329204009.40961
3.05,22447274653.675304
3.1,33759285100.10652
3.15,46624918103.745
3.2,57717849477.84122
3.25,58716852953.44482
3.3,44941001590.102005
3.35,30002039701.10919
3.4,22896014050.74021
3.45,21421710214.659023
3.5,22108753270.732975
3.55,23600096096.3564
3.6,25610699995.98874
3.65,28139441519.597927
3.7,31326864833.79396
3.75,35731319494.076546
3.8,43082106547.760994
3.85,54771011886.62442
3.9,65254899184.76065
3.95,68141548972.26699
4.0,72852009480.6723
4.05,84416138287.29308
4.1,102847373654.58156
4.15,129679278206.1787
4.2,169844908426.48233
4.25,234404570001.4679
4.3,361383863826.59796
4.35,751552846301.5885
4.4,2093547355928.0732
4.45,4954864771171.461
4.5,6859327335374.582
4.55,4578512627696.55
4.6,1895010638762.1375
4.65,757416573387.6615
4.7,476706003231.2576
4.75,475711808907.31866
4.8,722255604081.9473
4.85,1404293145382.193
4.9,2505589787419.139
4.95,3500504266963.578
5.0,3930304201160.7427
5.05,3964795810775.7026
5.1,3701801551471.968
5.15,2916683229727.1074
5.2,1822704770036.4216
5.25,921854091238.231
5.3,434145306843.5341
5.35,236142725797.63672
5.4,158527229276.77615
5.45,119892386448.45262
5.5,95705182431.95848
5.55,79044164597.7114
5.6,67127010973.457855
5.65,58568126585.60363
5.7,52698799782.354385
5.75,49178613076.48575
5.8,47683101190.298805
5.85,48585299339.02047
