2theta,Intensity
0.0,9555913.989908988
0.05,11471744.617951054
0.1,13127214.636147738
0.15,13957473.246618241
0.2,14715761.491888061
0.25,15511715.990354946
0.3,16435160.596984554
0.35,17399057.802407876
0.4,18635911.508116785
0.45,20459593.89093714
0.5,22548427.370529216
0.55,24744810.237416342
0.6,27019316.191287518
0.65,28889925.16417847
0.7,31417522.97022827
0.75,34385625.76772641
0.8,37702600.1761353
0.85,41023333.205975525
0.9,44603655.328892335
0.95,48623979.479710475
1.0,53150374.90971534
1.05,57794557.593984164
1.1,62921349.8088641
1.15,68658073.05352506
1.2,75494996.82104522
1.25,83518783.53221253
1.3,92572703.77399531
1.35,102797286.582406
1.4,114590874.26526023
1.45,128326180.20520715
1.5,144706542.49732438
1.55,164583771.74876478
1.6,189093143.6787686
1.65,220211369.3593383
1.7,260118687.997525
1.75,312834563.7589657
1.8,384443560.712145
1.85,485364176.3650423
1.9,634567392.5477337
1.95,874778718.459863
2.0,1365921103.0846353
2.05,2874169553.2154603
2.1,7543281136.12912
2.15,16498095147.49538
2.2,22819568403.48615
2.25,20363306226.349636
2.3,14921394250.336416
2.35,10920308869.47495
2.4,8124207565.237886
2.45,6995906313.793327
2.5,6844090035.788896
2.55,7339473393.23555
2.6,8500581238.518783
2.65,10421714389.124043
2.7,12677650570.954565
2.75,14210152061.773134
2.8,14646695774.549824
2.85,14399767172.768784
2.9,14464210976.156464
2.95,15867860105.244165
3.0,17581629715.729897
3.05,18360168260.679436
3.1,18470407834.88014
3.15,19024707187.33978
3.2,20001523242.17281
3.25,20621457176.788597
3.3,20898876385.442085
3.35,21642201225.182095
3.4,23496986252.604816
3.45,26190111915.052002
3.5,28679039539.199276
3.55,30368704254.626266
3.6,31662100077.88482
3.65,33203230788.074993
3.7,35348224421.34022
3.75,38402631932.3101
3.8,42643582995.93225
3.85,48320286218.270256
3.9,55558794806.20139
3.95,64380082261.05856
4.0,75211202665.55147
4.05,88500149814.35887
4.1,105117616052.08917
4.15,127286547197.9789
4.2,159134321669.94797
4.25,207945702150.9672
4.3,295663529538.1527
4.35,512264738539.088
4.4,1097754231395.9395
4.45,2273132343857.425
4.5,3750360560482.166
4.55,5300284474383.653
4.6,6522490976772.406
4.65,6589836858780.31
4.7,5471359703331.679
4.75,3908070780529.5894
4.8,2825911330463.8125
4.85,2347446636635.1733
4.9,2039409427361.6448
4.95,1676989645681.3633
5.0,1362600816933.7168
5.05,1185793533026.3154
5.1,1083458419058.9578
5.15,938179939374.1775
5.2,760068043672.4285
5.25,610273933511.3772
5.3,543552382117.0432
5.35,617740316251.1208
5.4,791579386239.9341
5.45,940287957387.8867
5.5,998401312842.6553
5.55,944280914283.8695
5.6,814970741475.8678
5.65,670180284886.4698
5.7,514670421674.9808
5.75,363963180201.20825
5.8,249096931466.61337
5.85,184479532781.9934
5.9,160034336276.34805
5.95,156161186297.8686
6.0,160935280688.42178
6.05,165355804338.52094
6.1,157251780863.53323
6.15,144885262950.5595
6.2,133709466740.627
6.25,126025069583.6254
6.3,123751224658.42865
6.35,122711912136.75397
6.4,122827203078.9801
6.45,122228061110.35056
6.5,110876588251.45372
6.55,91878648367.84494
6.6,76437219426.02682
6.65,65276948710.90125
6.7,55748771709.6501
6.75,50562709218.93518
6.8,52214877200.56554
6.85,58460238965.60802
6.9,63394274780.87785
6.95,61658384315.38521
7.0,56204581298.273575
7.05,51781980957.007835
7.1,48973017768.96924
7.15,47540390393.76824
7.2,47321648298.48096
7.25,46891464079.497215
7.3,44577854248.25123
7.35,40098795914.49323
7.4,35895117646.939766
7.45,32955499648.0702
7.5,31348576076.424175
7.55,32334309373.390533
7.6,38466634726.42827
7.65,60355471547.74691
7.7,120640834224.52354
7.75,216763200972.08472
7.8,267717056278.6417
7.85,245907032868.46506
7.9,220965047796.37637
7.95,225909240601.31677
8.0,258955462056.22266
8.05,303387448073.02637
8.1,337030190691.638
8.15,350699347672.45966
8.2,335685105761.23486
8.25,297043732465.5238
8.3,252822142880.6112
8.35,211261732472.1438
8.4,181895658704.50125
8.45,168722457325.20447
8.5,165226360707.22015
8.55,163907931850.679
8.6,161881897602.69757
8.65,155984144767.0154
8.7,143565202390.02625
8.75,130181099979.61563
8.8,121522879969.85068
8.85,123382415563.36064
8.9,147704714130.12662
8.95,184107089974.6504
9.0,193534108750.51605
9.05,181345616911.53006
9.1,178488716750.31412
9.15,187760658863.13043
9.2,200081440901.6805
9.25,210808079941.79956
9.3,218790432730.3182
9.35,216409636905.65793
9.4,197558010994.18768
9.45,169057133739.58865
9.5,143965290486.63834
9.55,127587856858.59673
9.6,120567663719.25081
9.65,121415083893.03247
9.7,129377115157.3268
9.75,139343441577.38065
9.8,144558281566.30307
9.85,143473621401.92758
9.9,137278464221.65222
9.95,126193112064.68874
10.0,113421894036.65811
10.05,103466203143.9206
10.1,96672377778.05702
10.15,90456256650.40736
10.2,83508600823.23466
10.25,75844972883.44012
10.3,66262827773.570984
10.35,56244624028.5097
10.4,49291399861.6905
10.45,45074720461.6672
10.5,42116515357.54684
10.55,39599883429.82949
10.6,37507416586.38721
10.65,36485493925.91874
10.7,37451003988.05611
10.75,39618381516.46226
10.8,40816291322.65084
10.85,40982074046.63732
10.9,40827928858.216
10.95,40380349504.60161
11.0,39645874330.79572
11.05,38448436034.92898
11.1,36746012356.21696
11.15,34471996878.21011
11.2,32369429353.445633
11.25,31098410671.559254
11.3,30679149724.74541
11.35,30243912719.936775
11.4,29789076724.177162
11.45,28824668754.953262
11.5,27047490965.19919
11.55,24845710284.12292
11.6,23226677924.06813
11.65,23099331492.198524
11.7,24830750639.686306
11.75,31438747318.219437
11.8,50103915389.28047
11.85,81548126809.42215
11.9,106401832418.7798
11.95,106558881102.7346
12.0,90428637092.14954
12.05,73834702040.85248
12.1,64087289060.08425
12.15,59033317062.72009
12.2,55999330778.80677
12.25,55480395631.5521
12.3,57388650637.51804
12.35,60288397903.79349
12.4,61677757195.64693
12.45,61483305695.56892
12.5,60638369814.61836
12.55,57653371796.39058
12.6,53750809660.21082
12.65,50974823392.03745
12.7,50509075936.460884
12.75,51641112603.307175
12.8,52718067994.49069
12.85,52623843139.05388
12.9,51178438251.93723
12.95,49905213789.44642
13.0,49396048378.57631
13.05,48699173064.30232
13.1,47797977579.873314
13.15,46854491004.93331
13.2,45683564233.21133
13.25,44491404167.832794
13.3,44178684420.00497
13.35,44187650745.81781
13.4,43287293528.13059
13.45,40924717819.675224
13.5,37416415472.051926
13.55,34161770334.87719
13.6,32455178253.681732
13.65,32346577797.86125
13.7,32652156397.2319
13.75,32405189712.217308
13.8,31351634452.17919
13.85,29624836873.585285
13.9,27577688572.814476
13.95,26171590498.98059
14.0,25517038619.131683
14.05,25119779619.348705
14.1,24459509734.99746
14.15,23560934403.6285
14.2,22714666834.26203
14.25,21855566264.59054
14.3,21117896396.49594
14.35,21018450691.94854
14.4,21506764371.344418
14.45,21982462027.0589
14.5,22155480594.074364
14.55,22009312634.14863
14.6,21450456637.344524
14.65,20256149285.7585
14.7,18828425893.058964
14.75,17469069329.952744
14.8,16496512285.559822
14.85,15978089943.727163
14.9,15461403820.976936
14.95,14880863527.210352
15.0,14353080222.800892
15.05,13738595210.445496
15.1,13047507117.698935
15.15,12406544881.49579
15.2,11907294334.416197
15.25,11428854437.812647
15.3,11136234205.665133
15.35,11341477725.803179
15.4,12087694977.950459
15.45,13988362687.598211
15.5,18127618562.252266
15.55,23895389361.7544
15.6,27283398938.974895
15.65,26044226239.828773
15.7,22991082728.799442
15.75,20772234001.704533
15.8,19537771671.72609
15.85,18561274920.255
15.9,17600191167.31907
15.95,16481904488.084478
16.0,15185103363.251396
16.05,14005868269.29212
16.1,13460143642.776852
16.15,13646366740.201006
16.2,14071108990.699274
16.25,14189567766.990604
16.3,13871799175.730175
16.35,13210411652.989109
16.4,12503140696.741001
16.45,11988093908.877855
16.5,11625689922.842152
16.55,11253902699.58719
16.6,10902907556.090826
16.65,10723845766.362566
16.7,10596918075.75953
16.75,10510522351.69451
16.8,10538276359.39505
16.85,10760094798.337044
