2theta,Intensity
0.0,6327473.71226535
0.05,11547770.7663321
0.1,12087110.66572538
0.15,12665124.95052143
0.2,13285600.35410959
0.25,13952798.51336448
0.3,14671529.24705817
0.35,15447237.36791268
0.4,16286105.96088883
0.45,17195179.79473715
0.5,18182513.47836787
0.55,19257350.19625453
0.6,20430338.45063136
0.65,21713796.33022808
0.7,23122035.59261427
0.75,24671761.53753961
0.8,26382569.61198778
0.85,37948219.03093376
0.9,40501915.9211963
0.95,46356894.36472071
1.0,49643175.18623385
1.05,53609706.82439482
1.1,60241765.76888572
1.15,64997509.89968769
1.2,70374603.2756348
1.25,76490896.20750955
1.3,83494324.90819813
1.35,91572764.66891032
1.4,100967893.47288294
1.45,111995051.73708476
1.5,125072262.52938049
1.55,140763585.6655431
1.6,159845508.3406179
1.65,186351857.46877515
1.7,216117429.32801676
1.75,254310450.8436347
1.8,304561583.4754208
1.85,372705647.50386274
1.9,468593931.92107946
1.95,609910523.1461987
2.0,832134350.5045091
2.05,1240559851.2363536
2.1,2368265669.678606
2.15,6331835591.566495
2.2,16185423838.913403
2.25,32158303524.857937
2.3,28604651402.472557
2.35,16971194869.728369
2.4,10240898594.94291
2.45,8272846001.45198
2.5,7952762127.598221
2.55,8043998042.132689
2.6,8295639245.337053
2.65,8740910545.243233
2.7,9197853009.425274
2.75,9775855459.25923
2.8,10470834955.177223
2.85,11313805164.531261
2.9,12525066187.632118
2.95,15232415612.343239
3.0,22131022021.77134
3.05,34200520237.008884
3.1,39858345736.119804
3.15,33800570233.252552
3.2,30245747588.676273
3.25,28886177813.437767
3.3,29283931386.186142
3.35,29322437621.380753
3.4,27462326044.954178
3.45,27176230753.249218
3.5,28822001636.64069
3.55,31509163402.453636
3.6,34877814162.64502
3.65,38958223946.05222
3.7,43927071696.806694
3.75,50202650631.71971
3.8,58822757660.64972
3.85,70823304558.90125
3.9,84235364423.75117
3.95,96217752571.0279
4.0,112054598574.36658
4.05,136059434917.63908
4.1,170796365877.7427
4.15,221443769458.14633
4.2,298319153422.7936
4.25,424197208727.5803
4.3,680950407970.9496
4.35,1497852495584.5889
4.4,4282634334198.786
4.45,10025604015508.357
4.5,13480488696591.295
4.55,8731838722371.374
4.6,3465440679674.317
4.65,1244883639602.8542
4.7,625770023096.7808
4.75,426375769640.9721
4.8,365469653904.5777
4.85,395484474826.34595
4.9,401025093346.57336
4.95,318585947755.32996
5.0,275755281613.3188
5.05,252845863258.62854
5.1,226866219389.766
5.15,276108850386.636
5.2,339291256787.20825
5.25,254336153327.5587
5.3,133684622428.36017
5.35,73972197355.64609
5.4,53716679269.27673
5.45,45195996118.59522
5.5,39974528174.29132
5.55,36620211585.2424
5.6,34185643258.983772
5.65,32870055177.231884
5.7,32720424675.312393
5.75,33135988264.395924
5.8,33853295466.890137
5.85,36582295182.43868
5.9,42205881021.81942
5.95,50765072004.62202
6.0,70821448361.05211
6.05,145601118026.88934
6.1,342329734202.24365
6.15,572538218362.4913
6.2,511185083254.07733
6.25,308204372465.2177
6.3,293806825836.32153
6.35,493361739794.9367
6.4,644661313955.0571
6.45,509741849441.2509
6.5,289467536477.75146
6.55,260620147826.4679
6.6,445693423325.39935
6.65,595227204694.3232
6.7,421323058538.10425
