2theta,Intensity
0.0,12941519.235136403
0.05,18043335.375198193
0.1,22637172.720402468
0.15,26085842.694757517
0.2,27655786.065364312
0.25,29055260.011209823
0.3,30581013.128849972
0.35,32675712.999689948
0.4,35446533.047773786
0.45,38646543.19238329
0.5,41924010.798844166
0.55,45671639.074854635
0.6,50377563.189679086
0.65,55815951.13193929
0.7,61946958.818826295
0.75,69558689.1574344
0.8,76304992.7139421
0.85,82206758.94145116
0.9,88325896.15169017
0.95,95077940.44609453
1.0,102603702.39601304
1.05,111217666.43232153
1.1,120679478.93999957
1.15,131359283.16292672
1.2,143639985.14616123
1.25,157446109.84825724
1.3,173286856.3433157
1.35,191493055.41422248
1.4,212860185.8842006
1.45,237964666.5958987
1.5,267794197.585931
1.55,303679366.10013056
1.6,347688464.0666055
1.65,404304681.8657308
1.7,475661726.4147461
1.75,570544602.1633077
1.8,697950664.1446033
1.85,875168404.6485045
1.9,1136150546.6955829
1.95,1561626821.3218381
2.0,2491026233.8627615
2.05,5431283733.5371275
2.1,13622563120.594727
2.15,26348053501.509254
2.2,31676903073.812145
2.25,30382354839.722866
2.3,30394620049.872295
2.35,27588290004.469288
2.4,20463840433.559586
2.45,13210558331.488102
2.5,9767507587.675127
2.55,9859617745.133446
2.6,12079926218.75101
2.65,14772897155.262259
2.7,16672549441.963684
2.75,18258605047.419983
2.8,20880047278.00194
2.85,24564037242.695503
2.9,28211025848.356674
2.95,30882930358.12866
3.0,30994587483.847866
3.05,27065428460.410667
3.1,22028258226.281914
3.15,19117422211.519726
3.2,18613805123.249763
3.25,19525599577.24166
3.3,20742172858.25007
3.35,21869611912.586784
3.4,23321337340.629723
3.45,24894743250.91867
3.5,26330765445.79257
3.55,27878293189.48427
3.6,29781747976.74907
3.65,32107847519.088264
3.7,34661149423.79659
3.75,37553066802.68931
3.8,41657915668.47438
3.85,48382241621.4815
3.9,57837610990.924965
3.95,68310024328.28097
4.0,79765207738.32314
4.05,90798400635.25414
4.1,102352032941.04732
4.15,118565747089.55963
4.2,144085468186.93195
4.25,184347430853.7642
4.3,249831427028.60373
4.35,379817274188.6055
4.4,741532859917.4404
4.45,1733597544387.7468
4.5,3542865824807.047
4.55,5273492640959.056
4.6,6080122680210.716
4.65,6046404057958.885
4.7,5544573633810.431
4.75,4621555033648.859
4.8,3363752964503.44
4.85,2172561711027.1995
4.9,1326049402449.148
4.95,861146978294.6615
5.0,673631055294.8014
5.05,652323352223.0784
5.1,725317951498.5819
5.15,819611942951.9883
5.2,875024403103.9636
5.25,878236487833.2383
5.3,865190876703.4487
5.35,858441030930.357
5.4,839234045860.1512
5.45,778622044294.4733
5.5,685032419135.5896
5.55,579735423887.8359
5.6,469554842007.9301
5.65,374032069195.79407
5.7,306779657499.96045
5.75,264013626204.05563
5.8,229781288965.03226
5.85,201971508277.04926
5.9,182959696481.42432
5.95,172316016134.13702
6.0,157464202313.88342
6.05,132375049289.42213
6.1,104378561741.7096
6.15,81056371411.9459
6.2,65136717898.08892
6.25,55256914300.07977
6.3,48497715457.34301
6.35,44483645124.0479
6.4,43952754843.970985
6.45,45174701255.415535
6.5,46880645466.27075
6.55,47155103404.507
6.6,44854183520.873215
6.65,42398722775.313515
6.7,41519378177.80964
6.75,42006590578.03434
6.8,44078199346.26165
6.85,46328704729.42766
6.9,46869435351.690605
6.95,45519640073.69546
7.0,43893363049.13416
7.05,43618272486.70246
7.1,43671270769.74261
7.15,44215233019.98454
7.2,45135084285.83613
7.25,46404735213.761215
7.3,48254098514.92685
7.35,49424255437.42096
7.4,48051942172.29291
7.45,44262743429.94506
7.5,40621883144.91688
7.55,38452001556.961555
7.6,37884430877.92432
7.65,41193645874.36842
7.7,57681606721.46658
7.75,102962728311.27347
7.8,166899625589.37903
7.85,197636099950.75378
7.9,207139547374.2017
7.95,236317568495.3746
8.0,278449086319.0263
8.05,317537051880.33386
8.1,347086771322.8902
8.15,345379940837.2217
8.2,313623864692.0278
8.25,262074582698.0248
8.3,200170502647.86172
8.35,151247969709.12808
8.4,119593660373.42352
8.45,100183883803.05637
8.5,92787495995.17535
8.55,94677787935.68054
8.6,104195643520.15651
8.65,115935398139.36244
8.7,123975025588.94817
8.75,127008349572.30092
8.8,128031117843.5251
8.85,135035043339.15303
8.9,155433429428.23633
8.95,195700336209.297
9.0,244384494305.65015
9.05,255378600980.18124
9.1,230434116010.98132
9.15,210514555973.5003
9.2,200462035619.79172
9.25,194302628133.79373
9.3,195099477727.15707
9.35,203843852078.7463
9.4,215421342943.33292
9.45,219476687135.7404
9.5,212968745876.09988
9.55,196446499597.51852
9.6,174494582301.3677
9.65,154583054942.61688
9.7,139360723731.82437
9.75,126903756741.77725
9.8,117570117046.6066
9.85,109027902728.15645
9.9,101646479659.186
9.95,95740179233.38295
10.0,88514913608.73978
10.05,80613708433.40935
10.1,74366488834.23775
10.15,69854812372.39862
10.2,68457939962.89487
10.25,69677905480.71764
10.3,70489137886.08302
10.35,69818756789.41124
10.4,67725712287.83388
10.45,64231163615.54116
10.5,60300821284.91456
10.55,56150367444.008484
10.6,51883836765.21639
10.65,49163586008.50144
10.7,47824140397.257164
10.75,46619022792.3782
10.8,44396631553.22032
10.85,41505601031.09311
10.9,37620274493.27579
10.95,33580771096.697384
11.0,30435415436.79974
11.05,28163433392.377792
11.1,26345293880.69571
11.15,24556655812.5281
11.2,22904936473.523716
11.25,21832362375.185947
11.3,21269246611.00714
11.35,20808247296.800484
11.4,20622112659.81308
11.45,20710373242.842487
11.5,20532118690.81918
11.55,20484134473.48749
11.6,21115227728.981228
11.65,21794641437.26534
11.7,22336436864.887047
11.75,23448791384.670578
11.8,28367853326.529
11.85,45168543428.82072
11.9,79557507346.5466
11.95,113326705183.39192
12.0,118866938695.21089
12.05,101950131858.50394
12.1,83020449269.56424
12.15,70845219611.8967
12.2,64811470601.17301
12.25,63604585098.64455
12.3,65877895207.695145
12.35,69712808912.98701
12.4,74211520084.97972
12.45,78662246373.25987
12.5,80890017622.82358
12.55,80948043578.01233
12.6,79516167103.84608
12.65,77114806547.61353
12.7,74096033964.11774
12.75,70214497447.64354
12.8,66273673868.122025
12.85,63816118946.78441
12.9,64036684284.019806
12.95,65262452567.80391
13.0,65479207685.373116
13.05,64281349314.579346
13.1,62326367388.34837
13.15,60154299376.12592
13.2,58514681393.81524
13.25,57621346797.30899
13.3,56384986200.45417
13.35,53664383742.84532
13.4,49140911208.437744
13.45,44328993030.751465
13.5,41262389994.65275
13.55,39725778092.99334
13.6,38117923680.01672
13.65,36104769927.76496
13.7,33900251907.01108
13.75,31261554984.911945
13.8,28686171794.702957
13.85,27372560626.531456
13.9,26915737438.888706
13.95,26188507947.40885
14.0,25306332400.99811
14.05,24380822663.444668
14.1,23202791366.046364
14.15,22251197166.571575
14.2,21587936993.436005
14.25,20944461608.77476
14.3,20229159103.878304
14.35,19420993835.445908
14.4,18371313428.001785
