2theta,Intensity
0.0,3696314.6088509094
0.05,4887073.668660921
0.1,5122730.857066943
0.15,10899514.199807936
0.2,11817869.632862324
0.25,12390871.353165444
0.3,13006610.799196051
0.35,13669449.52558437
0.4,14384320.45956319
0.45,15156820.207972502
0.5,15993319.257407509
0.55,16901094.147620153
0.6,17888486.77654105
0.65,18965097.40000205
0.7,20142019.732630074
0.75,21432128.99413009
0.8,22850436.995303635
0.85,24444582.304516423
0.9,26923733.496883053
0.95,30339235.978324555
1.0,33694080.295797735
1.05,37356349.12367646
1.1,40961904.14386471
1.15,45615563.39682525
1.2,50041506.95852977
1.25,54489161.530416735
1.3,59471940.376630455
1.35,65201587.45675645
1.4,71839440.20807806
1.45,79593644.49048908
1.5,88736630.43428779
1.55,99630758.16468126
1.6,112766830.97994934
1.65,128898430.75199069
1.7,149842744.80283767
1.75,175109361.89705428
1.8,207756864.29800072
1.85,251058084.7784164
1.9,310351919.9512955
1.95,394844362.7703354
2.0,521808774.31980026
2.05,733992291.9855157
2.1,1222836645.5466073
2.15,2833605660.0082436
2.2,7163931264.540379
2.25,13150098464.804237
2.3,17806286552.27374
2.35,18574279588.295517
2.4,20209016200.747364
2.45,15095901543.58201
2.5,8900421406.828133
2.55,6136770440.481245
2.6,5462957844.608355
2.65,5399959010.225245
2.7,5515204437.410519
2.75,5726468654.017986
2.8,6002713515.418175
2.85,6340159493.08683
2.9,6740101917.446935
2.95,7226509344.485459
3.0,7898296841.899103
3.05,9092219640.860329
3.1,11472510387.728136
3.15,15015859125.617098
3.2,17816993257.03494
3.25,18933188983.52203
3.3,19295723762.20908
3.35,19712233779.233574
3.4,20008956652.574654
3.45,19157065868.97659
3.5,18188395674.239014
3.55,18406498227.48293
3.6,19738392709.42639
3.65,21749670524.546906
3.7,24279386297.013863
3.75,27389469096.90033
3.8,31326873201.697323
3.85,36603593849.00857
3.9,43466638984.265625
3.95,50832420968.475975
4.0,58882847045.80688
4.05,70142484053.63509
4.1,86266698989.21423
4.15,109119265809.88898
4.2,142374251847.58047
4.25,193236211569.73547
4.3,278125067512.2507
4.35,462318654486.31
4.4,1084228159824.942
4.45,3105381814002.057
4.5,6795755590558.14
4.55,8124789861795.331
4.6,4763046640471.084
4.65,1800876009026.9138
4.7,664253698918.928
4.75,351893858607.73566
4.8,238806462972.6311
4.85,180009203517.88528
4.9,153658839238.79074
4.95,151534111866.87778
5.0,153681318886.60516
5.05,144096267951.2126
5.1,125761281855.89456
5.15,107825711223.79643
5.2,101075030260.71286
5.25,101071550004.15884
5.3,89037371869.54303
5.35,65532835783.49919
5.4,45880655307.484116
5.45,34830916554.89913
5.5,28788488241.444164
5.55,25030690504.679844
5.6,22748270679.138474
5.65,21404413760.395107
5.7,20659581733.417004
5.75,20379652720.662895
5.8,20563820227.354095
5.85,21392924915.409897
5.9,23416688477.127388
5.95,27208001037.214787
6.0,31586656406.829132
6.05,34766522812.20113
6.1,40638587611.97623
6.15,57101382344.171326
6.2,101955728704.17104
6.25,205465585385.9388
6.3,377676174435.6985
6.35,554569211796.7852
6.4,635952125517.014
6.45,616112914958.4897
6.5,577771380325.4766
6.55,583418728984.9119
6.6,616246662134.7625
6.65,627666891075.0195
6.7,625019284772.6647
6.75,640135228999.1022
6.8,644204832470.3413
6.85,572954994111.9819
6.9,415694462798.64813
6.95,247494395702.91898
7.0,129620235086.28314
7.05,66946561062.01548
7.1,39226384961.06247
7.15,27464985125.66943
7.2,21581516890.151535
7.25,17982230976.93948
7.3,15834676861.605698
7.35,14815756612.777956
7.4,14302490271.7131
7.45,13772750372.336836
7.5,13192066178.88553
7.55,12719963623.858494
7.6,12624362719.639994
7.65,13525448021.417702
7.7,17853531943.733974
7.75,35130056120.24258
7.8,79630333971.42743
7.85,129014106021.5884
7.9,112087592848.64044
7.95,59096336228.344376
8.0,29494505074.998447
8.05,22347767540.187542
8.1,22451945964.139126
8.15,23767541425.89348
8.2,25875258331.993473
8.25,28008568574.627728
8.3,28757675461.39096
8.35,28363482651.504646
8.4,27257553539.786472
8.45,24765444071.227345
8.5,21310433278.713737
8.55,18351451095.820084
8.6,17981005891.702538
8.65,21148141169.99731
8.7,26436074940.017216
8.75,32897131625.475487
8.8,42692236817.34085
8.85,59205826966.84774
8.9,79795191967.91356
8.95,97717313560.10747
9.0,113746967333.08789
9.05,131229157348.36435
9.1,131358699045.79681
9.15,107078385090.60518
9.2,85654023109.19504
9.25,78989118861.7174
9.3,81199046337.8721
9.35,87492692981.76787
9.4,95544967879.82166
9.45,104844289513.88147
9.5,107020354693.01167
9.55,93119844018.64749
9.6,69232934889.74834
9.65,46526396709.8094
9.7,31737080570.36205
9.75,27279771516.1189
9.8,34682365077.513374
9.85,56885272143.39572
9.9,91798963282.61719
9.95,124767161479.5861
10.0,137441696945.14966
10.05,127087303536.27596
