2theta,Intensity
0.0,9895508.551305942
0.05,12494872.014165562
0.1,16822128.03766529
0.15,19651281.22700582
0.2,22320981.786543276
0.25,24549881.583843194
0.3,27287209.694942083
0.35,30228836.50950075
0.4,33378004.86325884
0.45,37010590.28641563
0.5,41584493.99378308
0.55,45372035.36846961
0.6,49009363.15716443
0.65,52641101.2913702
0.7,57207555.4123222
0.75,61899647.43490939
0.8,67011220.64635867
0.85,72602077.13640945
0.9,78457521.41012557
0.95,85010308.70281027
1.0,92218571.4898991
1.05,99986103.30789232
1.1,108862296.56791727
1.15,118862623.99141337
1.2,130465002.18925644
1.25,143504848.89243075
1.3,158447479.04872653
1.35,175694548.14916825
1.4,195886112.09909365
1.45,219939998.28360745
1.5,249163877.89870423
1.55,285089155.4380359
1.6,329707089.2538951
1.65,387133539.7550775
1.7,464821120.39976144
1.75,568562851.5210552
1.8,715879152.7872375
1.85,940038163.7342992
1.9,1348746030.8078318
1.95,2459405848.6332145
2.0,6021670998.128178
2.05,13898946070.393154
2.1,21131814418.068066
2.15,17992715459.711155
2.2,11494888707.161623
2.25,11698341687.860893
2.3,17698942517.280445
2.35,21393544612.230865
2.4,20248228701.18513
2.45,17894987070.656418
2.5,16737102221.94567
2.55,16986842136.232353
2.6,17929574670.982746
2.65,19431986980.039394
2.7,21119965291.900696
2.75,21252956513.424736
2.8,19292653710.847935
2.85,17274949212.156567
2.9,16723850236.854435
2.95,17461355445.047276
3.0,18075294430.00078
3.05,18241044555.182
3.1,18104428458.397335
3.15,18010829467.731297
3.2,18273879147.110928
3.25,18547251638.55249
3.3,18960313799.941887
3.35,19938325962.170593
3.4,21337931965.88888
3.45,22760366353.705162
3.5,23798418741.136196
3.55,24678804424.530987
3.6,25705054598.912987
3.65,27292152644.8106
3.7,29770062628.711685
3.75,32989075220.99057
3.8,36755733553.85811
3.85,42007622715.977196
3.9,50088247541.38
3.95,59138030284.837975
4.0,66275251323.03036
4.05,73927810657.03528
4.1,85066788785.34865
4.15,101119461652.44626
4.2,122667265033.55963
4.25,151138931842.40955
4.3,192779112765.86795
4.35,267149051834.98483
4.4,453132492931.3036
4.45,1009456885268.6964
4.5,2290072825995.9883
4.55,3957560363646.8813
4.6,4968556868816.513
4.65,5202801663421.706
4.7,4766587851261.419
4.75,3918384741505.6978
4.8,3238389352834.2876
4.85,2930265463619.59
4.9,2580709954142.072
4.95,2095815639103.471
5.0,1664970274193.0952
5.05,1298113757769.8137
5.1,976157292634.4515
5.15,727709469088.1577
5.2,557022664126.3185
5.25,456834032499.3569
5.3,411792659427.1522
5.35,398650877373.1402
5.4,393679255982.5205
5.45,381422748726.8729
5.5,360522431584.3412
5.55,338322353468.935
5.6,320581134054.2069
5.65,304351792979.50745
5.7,276343557077.5254
5.75,237243912939.18323
5.8,201012043551.71335
5.85,174486727423.24695
5.9,159591146835.70004
5.95,155590854346.4704
6.0,157151456608.632
6.05,149433195184.7518
6.1,128105769403.30905
6.15,108848779618.02129
6.2,100971493012.8154
6.25,97814702048.10352
6.3,88146628616.69789
6.35,76236203289.32967
6.4,65567660456.11636
6.45,56119146452.832695
6.5,48987217731.52285
6.55,44231886606.621475
6.6,42004810456.81161
6.65,42624780221.858696
6.7,45246502581.30587
6.75,48533809796.368004
6.8,49952367348.07068
6.85,49849392219.5932
6.9,48793930271.723595
6.95,46778539987.606094
7.0,44683664950.77843
7.05,44309860915.837364
7.1,44360864986.420654
7.15,43846347977.39975
7.2,41292320089.272995
7.25,37956737628.21374
7.3,34751489140.492355
7.35,31855725174.933594
7.4,29807170131.402348
7.45,29195840976.63991
7.5,29530416597.656662
7.55,30362714493.913094
7.6,31313226921.78174
7.65,32309153396.853848
7.7,37153438838.59965
7.75,56301760646.78385
7.8,106967081850.65997
7.85,185186952408.89413
7.9,238396575984.2073
7.95,235552219375.5597
8.0,209206545916.8264
8.05,189941052303.53467
8.1,183526329043.3767
8.15,184829053218.50787
8.2,189914233217.43066
8.25,192525742680.6873
8.3,186826985436.9486
8.35,179218991125.53976
8.4,179801514090.28317
8.45,181260041782.26447
8.5,173245563535.0053
8.55,157010985138.90475
8.6,136959879099.81548
8.65,116674531088.8811
8.7,104100970479.25717
8.75,101439473346.45795
8.8,99464742344.86705
8.85,91367832203.14037
8.9,86384545815.96127
8.95,94574562002.67514
9.0,128544744870.01486
9.05,183452194870.76648
9.1,217475552529.40054
9.15,212703797413.0711
9.2,197393344776.2554
9.25,192566021468.7208
9.3,195049713207.15088
9.35,193354670972.52536
9.4,187106619656.6077
9.45,177700496466.98615
9.5,164183666044.75705
9.55,148361396322.65088
9.6,139011781116.52325
9.65,140414310083.6516
9.7,144091538462.0184
9.75,140973734231.37567
9.8,132974566930.79073
9.85,124707644393.22588
9.9,117993965388.1923
9.95,114716475693.49327
10.0,111515316748.77032
10.05,106899167444.5016
10.1,100259066639.24069
10.15,91844756144.36902
10.2,84970203157.2237
10.25,79057619479.83083
10.3,72731542679.1214
10.35,67662690354.851425
10.4,63869689963.823654
10.45,59920295127.66066
10.5,55794549719.86458
10.55,52347665451.71698
10.6,51042177128.435356
10.65,51484998105.566956
10.7,52610368582.72394
10.75,53890097708.16035
10.8,53341325623.58229
10.85,49591494223.10678
10.9,44559214948.65027
10.95,40628595195.39997
11.0,38192198404.25936
11.05,36439886221.98051
11.1,35675566546.90921
11.15,35496798111.68213
11.2,34481644571.29649
11.25,32562408022.452007
11.3,31481716723.04468
11.35,31197866507.81115
11.4,29884578220.615334
11.45,27782010872.547413
11.5,26168770493.305855
11.55,24858716908.821217
11.6,23211790394.563576
11.65,22172986283.620148
11.7,22524559216.791126
11.75,23667381173.46705
11.8,25468139595.231255
11.85,28956506856.553467
11.9,37609493596.097466
11.95,56146963916.775955
12.0,82370036613.89291
12.05,101774157736.90193
12.1,104369362273.55728
12.15,96644392822.1612
12.2,88378113358.24298
12.25,83011349941.66306
12.3,79498366635.44637
12.35,76898397376.63272
12.4,75459722111.86711
12.45,74874942701.26938
12.5,74335346204.16682
12.55,73233455727.21724
12.6,71584188874.13335
12.65,70725134234.45633
12.7,71357666381.54205
12.75,71713579500.96867
12.8,69268815479.12808
12.85,64519104386.70567
12.9,60719229949.78957
12.95,59329685879.41199
13.0,59564134611.514725
13.05,60599367362.61962
13.1,60974737708.138626
13.15,59048624359.993286
13.2,56177726678.57431
13.25,54011723818.88504
13.3,51637097930.22496
13.35,48863475402.4691
13.4,46744194632.693596
13.45,46150444112.17933
13.5,46407566979.12367
13.55,46008895874.61529
13.6,44116948108.99516
13.65,42003886993.697205
13.7,40431485279.68082
13.75,39771368858.79669
13.8,39274068239.31202
13.85,38528665278.55468
13.9,37528704399.39951
13.95,36011932060.21132
14.0,34244570470.002388
14.05,33233978985.371243
14.1,32824161964.355385
14.15,32746026406.44084
14.2,32690480613.954693
14.25,32647855325.690685
14.3,32023443204.611393
14.35,30404209989.2821
14.4,28592700168.16519
14.45,27425438509.4283
14.5,26766004368.177757
14.55,26293307968.239014
14.6,25861480928.79095
14.65,25191840639.27712
14.7,24543488796.116405
14.75,24195951804.074623
14.8,23530899188.69023
14.85,22811130607.615555
14.9,22317118117.248665
14.95,21834470826.679134
15.0,21203009122.437794
15.05,20757525522.182587
15.1,20528391804.572865
15.15,20252941964.16312
15.2,19865048830.716232
15.25,19433320573.45442
15.3,19066485328.216553
15.35,18871607968.06491
15.4,18725054818.58102
15.45,18673164657.06398
15.5,18782916607.70851
15.55,19241764384.746048
15.6,20513862138.960186
15.65,23026325415.323753
15.7,26941714050.362637
15.75,30662231370.458164
15.8,32201694851.989506
15.85,31961316876.313362
