2theta,Intensity
0.0,7933280.59306478
0.05,8825890.18950067
0.1,9243931.38466387
0.15,9692383.2109337
0.2,10174267.48154072
0.25,10692990.75295173
0.3,11252404.61874671
0.35,11856877.31758137
0.4,12511379.14723987
0.45,13221584.81142676
0.5,13993996.64530537
0.55,14836093.73073287
0.6,15756513.30608988
0.65,16765272.71384844
0.7,17874042.57235167
0.75,19096485.13306114
0.8,20448676.2126913
0.85,21949635.13393142
0.9,23621995.44157696
0.95,31608589.94940185
1.0,35461543.88038811
1.05,38202404.25460796
1.1,41289110.58380289
1.15,44784194.31395544
1.2,48765241.27960662
1.25,53329501.57900906
1.3,58600241.60360709
1.35,64735634.27136116
1.4,71941417.06408551
1.45,80489259.64318812
1.5,90743983.42488717
1.55,103204858.59074403
1.6,119825622.4214994
1.65,139152355.80951145
1.7,163860994.61452827
1.75,196195153.86951587
1.8,239703301.48595628
1.85,300258784.74010015
1.9,388132510.44457304
1.95,522701769.794843
2.0,749405791.9976642
2.05,1262004112.5571654
2.1,3044329840.782016
2.15,8588552955.480477
2.2,23781707527.79638
2.25,25724352927.08449
2.3,17797305729.84406
2.35,11542413864.09728
2.4,9121490833.453688
2.45,8596549806.018833
2.5,8670103372.420465
2.55,8941711389.527822
2.6,9314591744.47933
2.65,9763726373.371752
2.7,10281801192.62608
2.75,10870752145.023756
2.8,11534280257.032719
2.85,12283018591.866606
2.9,13137387306.565079
2.95,14127290007.704525
3.0,15338773197.213732
3.05,17163472922.081232
3.1,21134607878.6237
3.15,29422098234.471348
3.2,38143151147.57654
3.25,36245919359.16996
3.3,29767530106.762318
3.35,27413466247.531662
3.4,28453296576.166977
3.45,30814093235.76274
3.5,33837136905.16872
3.55,37480522719.7931
3.6,41839561515.90115
3.65,47078134493.11804
3.7,53467044840.79102
3.75,61555584099.22288
3.8,72157427202.24152
3.85,85274072310.1603
3.9,99737273246.04436
3.95,117923589750.91733
4.0,143358397708.99915
4.05,179132968825.85367
4.1,230395567968.8099
4.15,307417021727.60455
4.2,429572528273.9343
4.25,654045770601.7471
4.3,1280044894834.2468
4.35,3559723131148.941
4.4,9335663468268.87
4.45,15350839111556.35
4.5,12006872561415.076
4.55,5226650027192.769
4.6,1807940864083.173
4.65,801292719447.3893
4.7,494144121389.28827
4.75,346289128225.1036
4.8,256659710719.1593
4.85,198046474174.97513
4.9,158398735462.20004
4.95,131806221423.65
5.0,113680637618.00572
5.05,98593470013.99506
5.1,85479273995.01447
5.15,73506537859.0133
5.2,62233340087.84409
5.25,53710364763.86851
5.3,47687904120.80425
5.35,43126066481.94738
5.4,39471309694.48847
5.45,36499958019.52937
5.5,34443946079.86854
5.55,32578628555.789406
5.6,31175992989.93909
5.65,30219741738.2724
5.7,29725159052.39119
5.75,29791774121.688797
5.8,30749169831.589474
5.85,33032799499.96204
5.9,36251035905.45033
5.95,39782560950.85103
6.0,45095755573.27092
6.05,51689461907.215096
6.1,59972724722.86856
6.15,74998104591.05017
6.2,106744153431.0617
6.25,198472906196.1316
6.3,505504229146.64966
6.35,1233334529965.5742
6.4,2037078697464.8062
6.45,1965627122493.4495
6.5,1113170999905.447
6.55,439835906356.2125
6.6,175343848451.26837
6.65,97317126152.42525
6.7,61815901693.68223
6.75,45618700222.2655
6.8,35385332073.96496
6.85,28744989619.060074
6.9,24463086602.288006
6.95,21406597147.132267
7.0,19245985250.319073
7.05,18261453721.026646
7.1,17525021999.490204
7.15,16819559114.912394
7.2,17909045637.22091
7.25,20895732556.57414
7.3,22678336565.512268
7.35,22531241979.10422
7.4,24785043942.299385
7.45,31287817179.034164
7.5,40574014490.88842
7.55,59757655983.51964
7.6,134119123579.14763
7.65,368294996237.18463
7.7,739320702257.7428
7.75,765158765526.7026
7.8,399008676953.0588
7.85,147309105534.26306
7.9,63244502460.30315
7.95,40087742213.75408
8.0,29823755243.52661
8.05,24233692108.545242
8.1,20888281579.195183
8.15,18404992323.99317
8.2,16743476398.026382
8.25,15189883135.38659
8.3,13891532820.36829
8.35,13368517153.23476
8.4,13364819361.026524
8.45,13662426437.452944
8.5,14688070497.558668
8.55,16643625849.928179
8.6,19750512911.095833
8.65,24129684820.79792
8.7,31640881709.95088
8.75,47661479910.035484
8.8,94714823331.21997
8.85,239359974806.8843
8.9,536111988209.15436
8.95,822108891401.0956
9.0,869885466679.2689
9.05,660718647481.0135
9.1,340517855712.42395
9.15,138758313461.54544
9.2,63900761158.775734
9.25,39897175338.783745
9.3,28680054775.363087
9.35,22056851070.762268
9.4,18287972117.797417
9.45,16543975060.177574
9.5,15893414138.088745
9.55,15209970255.613972
9.6,14738352682.568144
9.65,15316641393.52343
9.7,17029611458.153858
9.75,19986318461.28246
9.8,25543969196.901703
9.85,39340588253.08314
9.9,85205713591.63423
9.95,216840770580.66928
10.0,439113981627.7562
10.05,565366463267.8671
10.1,468931772299.4483
10.15,260113683530.36688
10.2,143548718388.61026
10.25,116917462522.65955
10.3,97224921937.23445
10.35,60648121080.30465
10.4,30948851087.34846
10.45,17676133067.74611
10.5,12743650218.634602
10.55,10159481116.075422
10.6,8475598422.387916
10.65,7324188113.501107
10.7,6556856698.435592
10.75,6050233826.473276
10.8,5560953004.889213
10.85,4981322659.233975
10.9,4719288578.470923
10.95,4852140788.200879
11.0,4826167663.821096
11.05,4187367685.6528006
11.1,3472229533.884151
11.15,3118267100.266349
11.2,3188300118.238921
11.25,3353289219.3694963
11.3,3325861716.068384
11.35,3504388531.099239
11.4,3652711233.8623066
11.45,3652431187.5628166
11.5,3771582384.4355526
11.55,3993195574.4919767
11.6,4284823622.3025985
11.65,5305963617.919612
11.7,9459672975.215906
11.75,20406724165.924606
11.8,33808702384.67944
11.85,31762494220.290535
11.9,24703417710.09594
11.95,33068981925.22631
12.0,52813865539.457085
12.05,63653418341.187065
12.1,59116637170.64949
12.15,41389154227.39814
12.2,22905163735.15164
12.25,13886421861.414679
12.3,11766072679.457352
12.35,12749346278.99199
12.4,15606617646.038094
12.45,20845968251.55139
12.5,34442058246.95377
