2theta,Intensity
0.0,12220253.757627089
0.05,15007299.24904158
0.1,17376724.679968603
0.15,19152257.48864112
0.2,20498307.378714044
0.25,21739522.352409896
0.3,23177860.034833845
0.35,24875554.869436342
0.4,26753367.86359728
0.45,29176010.846887615
0.5,31595069.693015035
0.55,34303445.19638851
0.6,37313233.935888566
0.65,40816608.98013819
0.7,44568041.32594835
0.75,48459072.14597119
0.8,52658431.61779861
0.85,57153699.128536664
0.9,61921900.883607246
0.95,67631482.01657897
1.0,74021648.09182848
1.05,80844678.65006635
1.1,88619377.84732302
1.15,97216201.5442779
1.2,106968513.52003781
1.25,117924218.65228125
1.3,130352568.06176391
1.35,144748043.54713553
1.4,161726238.18230733
1.45,181937622.94425803
1.5,206322409.35665563
1.55,236294150.4523657
1.6,273575255.9405764
1.65,321085870.26650494
1.7,383472731.89133596
1.75,467440559.94414616
1.8,584525078.542146
1.85,756026294.6260895
1.9,1029079786.2292821
1.95,1571669723.4764688
2.0,3115389001.275043
2.05,7753106273.965643
2.1,17271118478.55318
2.15,26135189816.741882
2.2,24311017896.968155
2.25,17486768904.054447
2.3,15329362312.733215
2.35,14019682477.91275
2.4,11335122721.27863
2.45,8818739672.025923
2.5,7841414427.704066
2.55,8138658182.289824
2.6,9167033151.85273
2.65,10481210595.038465
2.7,11738965726.080275
2.75,12677158081.571257
2.8,13610417868.697174
2.85,14718349014.529264
2.9,15576912663.822147
2.95,15958962544.788237
3.0,15972808997.522995
3.05,15874323867.685665
3.1,16087783652.34995
3.15,16892284883.626719
3.2,18117853800.633472
3.25,19030495365.76682
3.3,19593200426.846745
3.35,20185238990.7949
3.4,20672584912.46348
3.45,20957722662.050816
3.5,21231718310.158985
3.55,21704141814.532604
3.6,22628395712.186417
3.65,24112484221.13564
3.7,26151799714.844913
3.75,28706196187.934727
3.8,31773586740.86968
3.85,35564451827.879036
3.9,40654469930.06626
3.95,47290108815.05501
4.0,55228786803.98105
4.05,64792072362.65005
4.1,77019686515.72507
4.15,93429938694.17493
4.2,116493734170.99625
4.25,149854720680.00235
4.3,200048332370.4466
4.35,286832986165.4306
4.4,504056472931.3784
4.45,1197511729739.2715
4.5,2898887160141.1606
4.55,5099476147726.286
4.6,5767048597217.725
4.65,4824118255404.079
4.7,3654469851324.6187
4.75,2803878999898.244
4.8,2156010894031.6978
4.85,1683271462804.6116
4.9,1329340187242.7827
4.95,1021143186146.8126
5.0,766178708424.6606
5.05,602332542855.2719
5.1,502459123531.8001
5.15,407284383403.22266
5.2,334670857639.63904
5.25,298120695347.32477
5.3,277543152258.1502
5.35,270092208420.57047
5.4,261958825169.58606
5.45,240650386464.44894
5.5,212807993546.69867
5.55,188983475792.0416
5.6,172057847970.0177
5.65,164040607165.64664
5.7,159724273153.81097
5.75,154495154177.65228
5.8,146297375324.42508
5.85,139481863926.32584
5.9,131398153908.82222
5.95,121973558409.8714
6.0,116205472791.12216
6.05,116156224896.38779
6.1,117699780836.6704
6.15,120293686121.17195
6.2,121682193050.29077
6.25,115459461271.94417
6.3,105480432740.69658
6.35,100170245806.46198
6.4,99352890683.31079
6.45,100395394291.16965
6.5,102005820383.63734
6.55,101885185168.8955
6.6,100878906617.97359
6.65,100964761130.95786
6.7,100343122896.65544
6.75,96901004750.906
6.8,91030509206.22696
6.85,88120428723.28334
6.9,84018881486.34348
6.95,75527040207.61516
7.0,68712149797.33015
7.05,64233377254.47643
7.1,60921983217.14969
7.15,58635782362.91541
7.2,57442402165.7838
7.25,57501595937.86303
7.3,58580845609.598564
7.35,58414238401.30083
7.4,57638075347.88823
7.45,57155880961.42708
7.5,55222855880.928734
7.55,52531461390.5181
7.6,51113445032.97097
7.65,50195057736.503174
7.7,50328206918.111305
7.75,57545407806.50791
7.8,85740744058.7499
7.85,143558127771.62167
7.9,195538283656.92926
7.95,196892830692.55588
8.0,172617358572.36166
8.05,151772591180.77863
8.1,138263029950.03482
8.15,127690190483.11111
8.2,116821543869.6683
8.25,109328936762.3963
8.3,105923910222.55229
8.35,104320371784.44514
8.4,101216178912.0952
8.45,92506260906.35103
8.5,82203978411.52748
8.55,76508038844.11821
8.6,74951288247.5949
8.65,73596706936.02507
8.7,70427647039.16176
8.75,68045459534.778336
8.8,66025866843.44166
8.85,63546354733.37537
8.9,62975134254.77115
8.95,67223499094.462975
9.0,79802464958.33942
9.05,111949127881.10893
9.1,159697017700.09146
9.15,187974602085.539
9.2,182375693685.34714
9.25,163437948779.495
9.3,145890121617.65094
9.35,134898859816.14723
9.4,128126094779.22299
9.45,121537595573.50377
9.5,113443028276.1064
9.55,104309300959.7061
9.6,95658819730.91187
9.65,88833133722.90414
9.7,86444231518.5632
9.75,87005426918.28307
9.8,87564160711.06233
9.85,87653802042.78172
9.9,87722884154.84583
9.95,86685151411.30115
10.0,82757656274.78595
10.05,76320253200.42493
10.1,71763623362.09038
10.15,70953535107.99197
10.2,70645269556.31161
10.25,70194510073.43803
10.3,70230198472.95737
10.35,71642873236.75436
10.4,73536279391.02544
10.45,76696186410.90501
10.5,78490393953.48662
10.55,75546432287.86444
10.6,71133349491.59512
10.65,67724240709.26113
10.7,64935363225.61355
10.75,62966939929.36684
10.8,62059286005.67551
10.85,61796876047.54762
10.9,61179823039.66024
10.95,58897322269.00481
11.0,55596488879.844505
11.05,53449517580.33932
11.1,52670766714.09778
11.15,52315448180.771645
11.2,52148692846.703674
11.25,50737160573.41761
11.3,47939956214.040825
11.35,46010981585.50042
11.4,45017113911.61776
11.45,43979889314.78483
11.5,43533897434.35295
11.55,42652198056.69302
11.6,41316363159.72156
11.65,40636878421.195114
11.7,40092348725.81846
11.75,39036740877.951996
11.8,37750135088.85142
11.85,37642645787.345436
11.9,39159171980.766014
11.95,43745522575.869896
