2theta,Intensity
0.0,963530.5667815038
0.05,10250024.299690366
0.1,12618508.065238444
0.15,13213338.97320204
0.2,13850816.72631055
0.25,14535551.06545079
0.3,15272329.452561818
0.35,16066561.121319102
0.4,16924376.523621928
0.45,17852745.832420234
0.5,18859620.789669964
0.55,19954105.304969616
0.6,21146661.65974861
0.65,22478296.290499117
0.7,24274868.33533149
0.75,27035166.41532321
0.8,30747592.670574896
0.85,34282023.37811917
0.9,37387859.02182814
0.95,40782922.50867548
1.0,44576726.43803344
1.05,48529977.49593767
1.1,52883950.749822706
1.15,57832167.780551516
1.2,63334445.16151427
1.25,69298612.59719355
1.3,75930616.95233639
1.35,83421744.3081929
1.4,92077058.13685024
1.45,102219356.56115948
1.5,114219535.65305135
1.55,128573457.00275931
1.6,145956404.4799944
1.65,167339291.8582996
1.7,194926562.24187714
1.75,229009462.70931974
1.8,273203204.18181664
1.85,332251125.6414442
1.9,413755278.3880579
1.95,530860319.4503578
2.0,708014380.3284851
2.05,1000428719.4865624
2.1,1622241753.9834046
2.15,3635101557.5645537
2.2,10055352815.784594
2.25,22287273037.19388
2.3,31258042599.15604
2.35,23252531515.288628
2.4,12195910548.480875
2.45,7019829956.710441
2.5,5586636000.079137
2.55,5309651404.750888
2.6,5379610062.130904
2.65,5588501404.794006
2.7,5859933321.769806
2.75,6207087003.576051
2.8,6701773586.050588
2.85,7571393168.210422
2.9,9355168458.44101
2.95,12587705941.358013
3.0,16599189737.608294
3.05,19109100717.69616
3.1,18875818161.69738
3.15,17567993925.695038
3.2,17044387902.48507
3.25,17157462366.367334
3.3,17394604052.317047
3.35,17974601998.530636
3.4,18744335161.252674
3.45,19286605896.48505
3.5,19583332199.62242
3.55,20075917511.353672
3.6,21137677189.96871
3.65,22882793773.845245
3.7,25287526197.13809
3.75,28334199781.77977
3.8,32153005856.21864
3.85,37164604745.489845
3.9,43766114684.94992
3.95,51316764038.35951
4.0,59261454339.97138
4.05,69624052713.24951
4.1,84356310370.64305
4.15,105196314870.29436
4.2,135226534001.9373
4.25,180305506431.88486
4.3,252809129933.51398
4.35,395681440088.94226
4.4,826071649708.0842
