2theta,Intensity
0.0,17258697.878002264
0.05,19952627.769266866
0.1,20908884.721463308
0.15,21922146.59588474
0.2,23010881.086638544
0.25,24182773.21762707
0.3,25446511.55934811
0.35,26811949.675557107
0.4,28290298.700875856
0.45,29894358.102708187
0.5,31651888.136098877
0.55,33726819.250975564
0.6,35989439.73209258
0.65,38909918.698684454
0.7,42580647.23894218
0.75,47069361.88498676
0.8,52987337.375146285
0.85,59780577.38101247
0.9,67976389.51674758
0.95,75824776.43564889
1.0,83606971.32504208
1.05,91349389.33297442
1.1,99440615.0435421
1.15,108231189.12797973
1.2,117954298.68557435
1.25,128918245.74798368
1.3,141506485.27536818
1.35,155954623.73620915
1.4,172881228.35352203
1.45,192909995.12856174
1.5,216878147.76634952
1.55,245931504.56013685
1.6,281673327.79749733
1.65,327605726.7915442
1.7,385074392.7524346
1.75,459892101.23744905
1.8,560524891.9444019
1.85,700805084.0069823
1.9,905429240.841694
1.95,1224672467.6586704
2.0,1817708086.2408078
2.05,3387959282.3003063
2.1,8186130017.425016
2.15,19423804084.462086
2.2,34564019291.64295
2.25,44063074531.79238
2.3,32309589767.962753
2.35,16431442749.35617
2.4,8762986306.55884
2.45,6542835365.490263
2.5,6087992732.949959
2.55,6138861634.211457
2.6,6439035200.846212
2.65,7008518046.674787
2.7,7818896964.228506
2.75,9019799962.452467
2.8,10780973519.576885
2.85,13204913587.834883
2.9,16718902989.433304
2.95,21283958806.15731
3.0,26717472921.894405
3.05,32386548655.946102
3.1,36773931447.14007
3.15,38406019152.34874
3.2,36477749906.01917
3.25,32781103234.847836
3.3,29162476842.25521
3.35,26521815497.925304
3.4,25256405769.545013
3.45,25134284459.89493
3.5,25812671853.030514
3.55,27149659176.30666
3.6,29111806797.485695
3.65,31789381503.762363
3.7,35234402681.04857
3.75,39561643526.58937
3.8,45234346880.19449
3.85,52842608458.02449
3.9,61740039964.60949
3.95,70620544351.43855
4.0,81581614439.98834
4.05,97217682316.20743
4.1,119437813809.28598
4.15,151135199833.5528
4.2,197981620081.29712
4.25,271994918649.04437
4.3,410891709077.3912
4.35,803453975588.7943
4.4,2132301325522.5674
4.45,5177553812642.805
4.5,7971139328056.056
4.55,6566955454592.42
4.6,3490433700128.7993
4.65,1702547772821.0315
4.7,1194408003202.3284
4.75,1289836007418.8904
4.8,1607863343996.3337
4.85,2013961547336.6333
4.9,2417596773616.928
4.95,2693452930155.7715
5.0,2770769001372.528
5.05,2585927808915.9272
5.1,2187581689658.433
5.15,1744586092916.2268
5.2,1338363139709.6575
5.25,1009843165101.2822
5.3,762369631316.1343
5.35,564009321469.4902
5.4,394056930240.82513
5.45,270660800792.0189
5.5,197207486944.33484
5.55,153928916881.31973
5.6,121169995142.52455
5.65,95660630151.02759
5.7,85510192989.23105
5.75,88003579704.54813
5.8,95483821055.01477
5.85,104587182634.23108
5.9,119341452613.40657
5.95,137820309241.2993
6.0,152765619858.91998
6.05,168219198894.9125
