2theta,Intensity
0.0,6707366.884532951
0.05,9491917.123411154
0.1,10903925.037148425
0.15,11543838.278808748
0.2,12117143.81437115
0.25,12734261.020374581
0.3,13399772.323935023
0.35,14118875.578473639
0.4,14915190.699176779
0.45,15905643.930690214
0.5,17556462.139704905
0.55,20254858.0947509
0.6,23021220.04154296
0.65,25678177.9725299
0.7,28708493.230823476
0.75,32157650.495616596
0.8,35783733.868811905
0.85,39452314.7967117
0.9,43319010.06496743
0.95,47514487.61317314
1.0,51805827.102447845
1.05,56494058.91512563
1.1,61634296.61962292
1.15,67113471.52638723
1.2,73212223.50513335
1.25,80032665.09582421
1.3,87782624.78089382
1.35,96643058.72088863
1.4,106679659.23222242
1.45,118467754.68003863
1.5,132437767.32261345
1.55,149273920.50328714
1.6,169879575.50474554
1.65,196738535.8251367
1.7,232022923.8830127
1.75,275466914.54501307
1.8,333102263.04141563
1.85,413229229.9374825
1.9,530381041.38232696
1.95,715783124.0109024
2.0,1083680834.6578994
2.05,2171313371.6765985
2.1,5484361847.674056
2.15,11917223419.383142
2.2,17024618210.056889
2.25,17225001935.0465
2.3,16054739317.697887
2.35,12102764545.599518
2.4,8442856259.574732
2.45,6567596273.069839
2.5,6083413059.421381
2.55,6223765654.166043
2.6,6752403776.384318
2.65,7961488505.21072
2.7,10421845743.322273
2.75,14106858376.009336
2.8,17461403174.284954
2.85,19113447721.6212
2.9,19780225132.6314
2.95,20698783185.699566
3.0,21677936764.70702
3.05,22060863910.48187
3.1,21919971126.901577
3.15,21710837945.08468
3.2,21603805250.96418
3.25,21534113724.285465
3.3,21618524817.874763
3.35,21837116244.631554
3.4,22183380061.799774
3.45,22836129384.521
3.5,23872773596.034878
3.55,25175004041.653214
3.6,26574435431.370274
3.65,28323711919.064426
3.7,30837263386.5526
3.75,34316937438.078934
3.8,39329764688.88368
3.85,47156872827.12197
3.9,57887423655.735054
3.95,67238423616.75053
4.0,74177785981.52467
4.05,83796874406.00296
4.1,99195949958.42403
4.15,121867550685.5136
4.2,154718737698.461
4.25,204204918217.0818
4.3,285006361845.5384
4.35,452801500239.9478
4.4,969330956587.438
4.45,2531336732558.5337
4.5,5436986847073.006
4.55,7419004620345.394
4.6,6692611319113.898
4.65,4801369753608.338
4.7,3000281347635.426
4.75,1762164648973.799
