2theta,Intensity
0.0,5608672.071759697
0.05,12955460.77470895
0.1,16470374.460427396
0.15,17434103.724519502
0.2,18280568.903663848
0.25,19190210.6313527
0.3,20169475.854414992
0.35,21225655.349827427
0.4,22367019.814204432
0.45,23625345.11671289
0.5,25102832.12246305
0.55,27051476.332071703
0.6,29401707.887335945
0.65,32125234.168135386
0.7,34862303.30901336
0.75,37577764.53847043
0.8,40434478.36969747
0.85,43734962.928951725
0.9,48274327.5820265
0.95,53761083.94040428
1.0,59221668.48444923
1.05,64160203.523547515
1.1,69490089.60331668
1.15,75487558.77371767
1.2,82416919.3777621
1.25,90395020.99333563
1.3,99459812.2579543
1.35,109802928.73321465
1.4,121630338.82020573
1.45,135500735.3471358
1.5,151901161.09468368
1.55,171599617.48473787
1.6,195583017.0167256
1.65,225297139.51260406
1.7,263800327.02233508
1.75,312097460.28259873
1.8,375272635.6398458
1.85,460695030.9648674
1.9,580566663.2283727
1.95,756781736.8742098
2.0,1036071770.712169
2.05,1576498760.3222446
2.1,3075737965.932661
2.15,7619569155.715617
2.2,17573739961.559814
2.25,29466672400.93634
2.3,33851982201.1038
2.35,25344161109.156834
2.4,14408741446.500284
2.45,8566367401.742218
2.5,6718038425.78715
2.55,6318190079.501457
2.6,6358420620.819069
2.65,6691957281.934221
2.7,7472911754.608272
2.75,8940965665.924294
2.8,10926562253.614979
2.85,12745120628.968424
2.9,13770594733.19347
2.95,13775686836.280462
3.0,13575353725.877602
3.05,14462490523.341602
3.1,17123782578.244772
3.15,20654756062.56076
3.2,22432295868.49443
3.25,21248691448.75227
3.3,18917962028.8502
3.35,17798555658.73094
3.4,18369346939.04907
3.45,19882215495.00845
3.5,21534262477.269875
3.55,22984646146.209732
3.6,24315282437.14083
3.65,25892292176.76997
3.7,28073339769.36357
3.75,30997630368.72333
3.8,34893489105.24218
3.85,40260243421.20022
3.9,47557084041.09899
3.95,55851031889.77177
4.0,64086224340.61785
4.05,74322721873.1012
4.1,88822456322.51482
4.15,109362559754.66876
4.2,138723125628.30222
4.25,182224218823.77774
4.3,251449815437.4734
4.35,388028489885.6728
4.4,785297913665.4348
4.45,1990651734931.03
4.5,4408816986119.175
4.55,6631971716141.22
4.6,6996143046012.26
4.65,5712442174895.693
4.7,3674351611110.0327
4.75,1988470051383.9114
4.8,1040886184322.1134
4.85,613100283859.4728
4.9,452626069515.00867
4.95,432421625734.9737
5.0,482460706246.2681
5.05,500921878723.804
5.1,433621633083.35077
5.15,328251524934.5121
5.2,246644234208.5599
5.25,210796659881.42773
5.3,219579975349.766
5.35,260253536127.10065
5.4,294547246403.61426
5.45,295524674501.0503
5.5,283722534601.9738
5.55,272570546589.3862
5.6,253626007322.296
5.65,224400415858.46356
5.7,189392661025.87125
5.75,158665948772.68512
5.8,137802148017.81873
5.85,119861302057.0806
5.9,101292102920.16898
5.95,88038930517.25478
6.0,84166248378.95279
6.05,90941856524.11003
6.1,105996117410.52097
6.15,122255617414.379
6.2,143365888281.63998
6.25,183165268268.9724
6.3,230511009687.63834
6.35,259281300665.0488
6.4,257405465134.2619
6.45,227593531215.46478
6.5,181311727601.5826
6.55,131034300786.07027
6.6,91824112313.50684
6.65,69571106063.00467
6.7,64390733741.53545
6.75,73248205400.26808
6.8,92001373976.14458
6.85,109245830469.10529
6.9,119181328639.08426
6.95,125437643627.46613
7.0,129734034061.03432
7.05,132327221460.22162
7.1,132841253346.20692
7.15,126227798537.82574
7.2,116496285748.75998
7.25,105554919464.08273
7.3,92863643528.50574
7.35,80127198489.72859
7.4,71071969106.24799
7.45,64515122326.337234
7.5,58672534378.41148
7.55,52087951309.43326
7.6,45701911268.965164
7.65,41661110034.77962
7.7,42159343528.94758
7.75,54713084279.07313
7.8,96059857559.49373
7.85,169581097796.84967
7.9,232265700684.8271
7.95,248254343454.98108
8.0,230283699015.0286
8.05,199998080347.5639
8.1,168971838243.15637
8.15,140826869259.23166
8.2,116224656428.19644
8.25,96791796978.50739
8.3,82810907871.85974
8.35,76105042006.91846
8.4,73671311366.07019
