2theta,Intensity
0.0,20097576.978340223
0.05,25728437.880596172
0.1,27946622.541094918
0.15,29388296.57474306
0.2,30919081.28614746
0.25,32572911.394371502
0.3,34363363.906172894
0.35,36334115.95155518
0.4,38495533.81137187
0.45,41007975.31651852
0.5,44105732.53210172
0.55,47640560.50097556
0.6,51952745.45096004
0.65,57099598.367712416
0.7,62905610.66949201
0.75,69015603.26085272
0.8,75447268.77790646
0.85,82209351.96784933
0.9,90034062.28733237
0.95,98740968.31298071
1.0,108236713.05828147
1.05,118558623.42391786
1.1,129929720.37426382
1.15,142791041.09525013
1.2,157490802.71985024
1.25,174446641.59899268
1.3,194369153.2619498
1.35,218016626.48647156
1.4,246505169.89235926
1.45,281320515.35308164
1.5,324524387.6415736
1.55,379182598.0047289
1.6,449885194.9976513
1.65,544348227.3514597
1.7,674596426.0251573
1.75,859441825.8022943
1.8,1138291717.2236443
1.85,1607020564.6135375
1.9,2684126529.905978
1.95,6265508661.3235235
2.0,16501618533.13469
2.05,32113675926.8118
2.1,35103529740.67098
2.15,22612245363.39118
2.2,16600899919.43927
2.25,21348187366.374207
2.3,24032307970.9016
2.35,16994942465.816345
2.4,10529284580.051817
2.45,7760858253.898586
2.5,7131403155.61872
2.55,7320692292.455525
2.6,7919559827.128588
2.65,9020481970.34703
2.7,10837766494.71072
2.75,13184307618.938313
2.8,16031078918.49615
2.85,19322463343.755516
2.9,22253613498.6418
2.95,23859833477.374634
3.0,24125817684.603508
3.05,23804824818.147247
3.1,23936865941.57633
3.15,24793581029.858185
3.2,25338800066.963074
3.25,25061935465.31343
3.3,24298955767.411224
3.35,23689571391.08636
3.4,23679453534.80907
3.45,24155201824.419273
3.5,25125767903.78877
3.55,26712272618.52772
3.6,28912634268.26533
3.65,31738979126.650192
3.7,35206130592.54505
3.75,39434642762.948425
3.8,44844963579.42213
3.85,52223723220.57436
3.9,61878112042.22441
3.95,72192275172.87215
4.0,83306309658.16411
4.05,98542166509.18843
4.1,120223520545.85153
4.15,149749930786.84326
4.2,189842228606.2939
4.25,248459923477.52167
4.3,344754939247.5879
4.35,549860072371.2456
4.4,1197100512748.1458
4.45,3167426205078.158
4.5,6784465133871.857
4.55,8984736628724.559
4.6,7378582975860.383
4.65,4704206188015.222
4.7,2798771839345.337
4.75,1866012679376.2747
4.8,1541613025442.4878
4.85,1386918732974.844
4.9,1231601008147.2124
4.95,1121440859547.5388
5.0,1074196727139.5573
5.05,1068546210333.6603
5.1,1086399124652.7139
5.15,1064457396418.2545
5.2,964234581421.7267
5.25,799713932956.2665
5.3,601592953797.942
5.35,437295021309.8024
5.4,336372036476.4806
5.45,288017730385.4471
5.5,260048610305.26538
5.55,224230278346.5316
5.6,183137031875.47757
5.65,155342266316.4913
