2theta,Intensity
0.0,16168787.700943442
0.05,20955572.806097835
0.1,23907295.709676933
0.15,26447490.74034746
0.2,28409230.124153156
0.25,30141550.523950543
0.3,32095294.06336266
0.35,34180353.59832811
0.4,36571412.39445972
0.45,39315171.27707632
0.5,42056410.1705587
0.55,45279832.20368408
0.6,49058834.572468355
0.65,52810336.54348589
0.7,56780087.78772335
0.75,61483290.03478988
0.8,66739446.57175432
0.85,72976544.34358442
0.9,79314176.59446755
0.95,86500783.4030337
1.0,94177073.09829286
1.05,102628750.10693665
1.1,112503658.9221646
1.15,123657957.07300106
1.2,136351995.33785948
1.25,150923175.2982859
1.3,167937275.874341
1.35,187951719.86211884
1.4,211770823.30388877
1.45,240411355.00787964
1.5,275549777.008142
1.55,319196496.66196513
1.6,374752282.4198384
1.65,447522821.8535887
1.7,545615690.7364205
1.75,681217939.81084
1.8,877954552.8555605
1.85,1182554858.6030211
1.9,1740565587.9298368
1.95,3271614517.728887
2.0,8368578268.5301485
2.05,20105395369.128765
2.1,31370176746.462734
2.15,27055160075.797485
2.2,18558132406.60437
2.25,19418939294.686707
2.3,22724054460.806946
2.35,20375152860.319508
2.4,15932372765.608149
2.45,12348856997.005608
2.5,10429451850.950508
2.55,10031729507.881308
2.6,10680507860.275661
2.65,11622391938.888397
2.7,12554225800.533813
2.75,13346750967.983057
2.8,14429884489.021362
2.85,15339883010.58012
2.9,15612815722.546497
2.95,16223992231.467537
3.0,17670422844.841034
3.05,19484775104.0342
3.1,20798276691.242767
3.15,21193484858.954697
3.2,21267200853.88086
3.25,21197290525.32425
3.3,21773846070.90798
3.35,23192335601.10953
3.4,24591934538.069252
3.45,25784140622.626644
3.5,27148917021.605095
3.55,28978344631.752945
3.6,31131333755.2276
3.65,33578329468.27618
3.7,36537989590.25637
3.75,40236300711.790535
3.8,44980643641.91486
3.85,51602747458.99498
3.9,60639088147.01981
3.95,71116666012.84872
4.0,82821116172.10597
4.05,97303741951.144
4.1,116261994059.03824
4.15,142179965655.93073
4.2,178523342981.08646
4.25,231140830718.28958
4.3,315607294825.8095
4.35,493378832685.50684
4.4,1040740517750.6472
4.45,2656598921293.604
4.5,5574777895439.818
4.55,7516291136849.099
4.6,6887913762806.437
4.65,5404640891416.199
4.7,4359336132243.604
4.75,3588074430955.9795
4.8,2965589573864.591
4.85,2441783701389.3237
4.9,1915850059421.7576
4.95,1485408347039.1155
5.0,1107170904535.3672
5.05,783745108939.7712
5.1,577722590720.4373
5.15,452557013076.6678
5.2,363714699136.92816
5.25,317922242822.6167
5.3,308187229606.69934
5.35,304295761347.36273
5.4,277650458718.06
5.45,236765250908.92734
5.5,199692669506.09143
5.55,175426953608.9741
5.6,164752905077.53012
5.65,158712069855.38458
5.7,146811189935.65317
5.75,129206550837.34323
5.8,113190266286.27542
5.85,103694986865.53905
5.9,101226163561.67868
5.95,102046770907.77882
6.0,101566305070.11548
6.05,99759833079.26585
6.1,98025479369.31554
6.15,97087048915.05556
6.2,93863184171.37117
6.25,86043330797.6593
6.3,77605167501.46178
6.35,71751594503.81036
6.4,66509192757.539154
6.45,59670429345.67032
6.5,52372428905.0142
6.55,47786010447.284225
6.6,46717216800.58553
6.65,48183505556.76189
6.7,49840995018.03647
6.75,47579581501.47762
6.8,43288036844.20408
6.85,39637799196.59956
6.9,36913370347.08444
6.95,34598983162.41334
7.0,33693019141.349133
7.05,34206565124.888226
7.1,34358046272.847424
7.15,33046938754.75858
7.2,31234211378.231354
7.25,29630870493.839012
7.3,28299740671.977646
7.35,27389652889.228985
