2theta,Intensity
0.0,8460393.497981815
0.05,10278563.659550652
0.1,13952254.920381386
0.15,18350943.90525565
0.2,20326068.979776192
0.25,22094391.20380374
0.3,24131730.499675415
0.35,26351267.26104747
0.4,29508080.96422899
0.45,32601684.43665784
0.5,35163321.90814982
0.55,38095521.92041157
0.6,40700077.242048666
0.65,43837929.56068232
0.7,46994526.32781491
0.75,50324296.39776083
0.8,53882597.77475367
0.85,57744011.07512181
0.9,62051010.836883344
0.95,67019282.95515366
1.0,72506384.15941408
1.05,78731327.84381919
1.1,85702297.18228026
1.15,93551016.19484961
1.2,102435689.48697972
1.25,112592956.56566988
1.3,124278652.75410311
1.35,137931713.08878276
1.4,154301316.1123128
1.45,173459147.2829219
1.5,196043926.54519936
1.55,223415232.66526684
1.6,257123472.17586336
1.65,299920979.1958915
1.7,354825482.20862275
1.75,427666688.1765194
1.8,527760494.10553354
1.85,671086207.1071659
1.9,891425202.2177329
1.95,1302390155.569273
2.0,2461398950.872458
2.05,6149154896.183643
2.1,13788182532.107702
2.15,19578030215.325775
2.2,16273785932.21985
2.25,13699931519.72275
2.3,17200622403.38378
2.35,22382171834.71232
2.4,22332066476.25192
2.45,17667631061.763973
2.5,14638379450.590567
2.55,14492703923.48549
2.6,16199775999.185268
2.65,17836349515.832542
2.7,17538843841.26028
2.75,16017513946.859308
2.8,14773947755.296686
2.85,14140077903.761568
2.9,14005099003.405962
2.95,13823403335.363213
3.0,13679047614.935965
3.05,13887356809.247873
3.1,14592478464.46875
3.15,15748773738.35237
3.2,17072289790.051527
3.25,18441234513.20303
3.3,19889220354.083576
3.35,21246317595.246304
3.4,22659887404.523403
3.45,24239639341.435062
3.5,26134304811.414276
3.55,28559273715.796932
3.6,31601526428.51866
3.65,34897842108.82601
3.7,37648722511.542015
3.75,40316616284.32764
3.8,44008055143.99248
3.85,49212916901.912575
3.9,55775168018.62227
3.95,63752234961.601456
4.0,73804837640.01888
4.05,86264875701.20274
4.1,101912074851.91206
4.15,122953065851.35779
4.2,152775019372.00552
4.25,196694703570.42618
4.3,269603839712.7567
4.35,440099685621.8636
4.4,944065241421.199
4.45,2116231904533.1492
4.5,3642956593500.29
4.55,4489222389837.773
4.6,4735261511625.128
4.65,5020694728476.063
4.7,5464182281258.115
4.75,5485650255222.33
4.8,4666263073217.117
4.85,3519931082563.652
4.9,2477253051799.3477
4.95,1754815855858.704
5.0,1361279575168.7578
5.05,1164909741688.3083
5.1,1055301140289.6475
5.15,996479429149.2767
5.2,1039563186859.011
5.25,1134808935620.6602
5.3,1165729305773.8752
5.35,1070920556063.1819
5.4,879459754411.4407
5.45,678923321358.2365
5.5,544896071704.6975
5.55,464469288060.70306
5.6,407335386626.92303
5.65,369471074371.25745
5.7,346881481701.426
5.75,337903849379.5795
5.8,324566107856.50073
5.85,290917437138.289
5.9,243584538525.16647
5.95,201764964190.5505
6.0,172386497600.32098
6.05,148559121454.1149
6.1,123722900501.8291
6.15,100219697932.17543
6.2,83284612100.25087
6.25,72989565998.24786
6.3,67573343538.90241
6.35,65656137212.14502
6.4,65845068313.81547
6.45,67773114076.95199
6.5,71628822609.17743
6.55,77188207954.00745
6.6,80060852583.11943
6.65,77989750876.12411
6.7,71751138748.1612
6.75,65051000179.111786
6.8,61344941203.867386
6.85,57963102735.53218
