2theta,Intensity
0.0,7355445.315063365
0.05,10359887.538269104
0.1,10847206.162661105
0.15,11364855.316576798
0.2,11920450.95435738
0.25,12517793.396929426
0.3,13161170.73134306
0.35,13855435.881276919
0.4,14606098.26234417
0.45,15419433.262560168
0.5,16302613.620944053
0.55,17263867.85439945
0.6,18312672.28611156
0.65,19459985.06949774
0.7,20718533.035190452
0.75,22106387.975203067
0.8,23970159.348529264
0.85,27897100.197581526
0.9,31517899.68744747
0.95,34476524.34891626
1.0,37605040.85223289
1.05,42939545.97590962
1.1,49698266.03562804
1.15,54308753.37650619
1.2,58880676.357749596
1.25,64080896.070004195
1.3,70044821.53506857
1.35,76935360.67364134
1.4,84962194.43695888
1.45,94399027.4164857
1.5,105608770.66137992
1.55,119081115.7441109
1.6,135489983.81024966
1.65,159697268.237985
1.7,185773842.66702345
1.75,218820283.7262531
1.8,262305995.22776207
1.85,321254819.7878289
1.9,404116388.6074604
1.95,525974512.94712603
2.0,716584941.2961565
2.05,1059281579.6339594
2.1,1968957751.889899
2.15,5202935098.338287
2.2,13660132685.369635
2.25,26798409305.864777
2.3,25978144733.977974
2.35,15691937482.877453
2.4,9173777276.531658
2.45,7090627267.199087
2.5,6684970862.417892
2.55,6707673812.418191
2.6,6881019595.946439
2.65,7151653073.522337
2.7,7499746197.652565
2.75,7912679512.526671
2.8,8402529714.709954
2.85,8982779854.516756
2.9,9723934388.025364
2.95,10916401347.773901
3.0,13377578465.039701
3.05,17852027838.27785
3.1,22328059595.66728
3.15,23277748438.77731
3.2,22956219318.91624
3.25,25664869947.64861
3.3,30728519062.007687
3.35,31775838196.046177
3.4,27608463921.17102
3.45,24282854318.505093
3.5,24079610766.187527
3.55,25740994683.214237
3.6,28268487767.009033
3.65,31437521259.10832
3.7,35335951006.16697
3.75,40306092743.89384
3.8,47409592231.353134
3.85,58240792897.04639
3.9,71097646800.61229
3.95,79921386229.45062
4.0,89343420665.30777
4.05,105691091675.05583
4.1,130702341453.09357
4.15,167008000222.1263
4.2,221041943697.16925
4.25,306168109428.6274
4.3,458830626951.18604
4.35,857569722731.9487
4.4,2297199447888.02
4.45,6199356630247.541
4.5,11031196757958.418
4.55,9703736362512.81
4.6,4575641502438.83
4.65,1607149121364.5789
4.7,670907386547.2018
4.75,400667828688.2214
4.8,285191638076.42114
4.85,228540503163.30527
4.9,205159215359.3183
4.95,191065907584.95032
5.0,175276460189.8153
5.05,161370581471.72586
5.1,150578322368.6126
5.15,146820137024.57526
5.2,138991364353.04782
5.25,112299258816.07845
5.3,77641957521.20361
5.35,53256562707.57182
5.4,41257175118.57646
5.45,35569440181.21754
5.5,32243955960.26565
5.55,30044589027.699398
5.6,28699300373.79765
5.65,28113302356.74951
5.7,28617851010.983604
5.75,30141298192.89089
5.8,32056280903.000187
5.85,34524394878.44476
5.9,39160642926.63183
5.95,47564355893.70774
6.0,61462472473.471954
6.05,95965017786.94208
6.1,179160714684.557
6.15,313963401341.4866
6.2,441762614196.96936
6.25,498714597713.11646
6.3,497996809383.96246
6.35,524665633134.14594
6.4,599735698161.7034
6.45,642019807258.5035
6.5,611114368503.6318
6.55,587862122971.4054
6.6,618415793084.0684
6.65,626560936554.0178
6.7,532636853152.04376
6.75,354385353590.00555
6.8,188768207147.04337
6.85,90545927051.72684
6.9,48631734959.75003
6.95,32409143494.853027
7.0,25054714042.408722
7.05,20913433804.970863
7.1,18269494812.169712
7.15,16566754703.070301
7.2,15717926429.004658
7.25,15559666501.950575
7.3,15709565114.588316
7.35,15805327762.177603
7.4,15698529023.819918
7.45,15630202874.513317
7.5,16225800241.824697
7.55,18252583771.33985
7.6,22935034906.76999
7.65,34943355844.97835
7.7,75756004289.96217
7.75,192617217958.1315
7.8,366016537281.5677
7.85,378316249446.9724
7.9,215576691664.87973
7.95,99936670467.80046
8.0,61767848739.774155
8.05,50400273904.94737
8.1,42775163650.59663
8.15,38384972151.32196
8.2,37101413571.279816
8.25,34926421442.05754
8.3,30776351842.539204
8.35,26231234908.22255
8.4,22653668937.71093
8.45,20350537601.715927
8.5,19235422905.521755
8.55,19714639292.19384
8.6,23873958510.134644
8.65,35598273207.56418
8.7,56783494923.099075
8.75,83074904731.45566
8.8,110468829294.89145
8.85,136308888334.84291
8.9,160258354998.27698
8.95,197575023417.95132
9.0,262051150832.5551
9.05,288277094808.457
9.1,226905931580.9274
9.15,179842287540.70926
