2theta,Intensity
0.0,10463002.381692253
0.05,13394786.523301996
0.1,18807436.37774499
0.15,22129363.3210873
0.2,23848205.01848794
0.25,25425883.560116615
0.3,27270082.184909005
0.35,29635076.030988988
0.4,32482205.5208509
0.45,35928346.83280571
0.5,39661929.53153544
0.55,43019331.32564057
0.6,46664470.75632003
0.65,50319151.12398473
0.7,54040548.865302764
0.75,57893784.93655091
0.8,62527294.49077667
0.85,67297634.25492573
0.9,72454511.32916668
0.95,78229621.3075588
1.0,84489287.54463117
1.05,91404322.67683473
1.1,99048356.90730514
1.15,107818532.88758597
1.2,117694320.07987913
1.25,129092902.38877995
1.3,142202003.3020986
1.35,157599231.3257499
1.4,175273966.87023816
1.45,196122104.93927705
1.5,220783813.80530006
1.55,250491222.10932758
1.6,286827246.3543267
1.65,333323896.6250556
1.7,392037073.4437292
1.75,468273828.84708023
1.8,570302128.9789159
1.85,712373370.4022785
1.9,919337763.632129
1.95,1247166964.4691443
2.0,1909692716.8548737
2.05,3909690871.6484284
2.1,9824254842.77333
2.15,20317233463.211086
2.2,26510654933.680893
2.25,25988790063.760868
2.3,26586693403.32052
2.35,26878351364.836243
2.4,22309494179.2089
2.45,16146253856.59055
2.5,13270204196.5409
2.55,13650461321.051702
2.6,15710821973.486921
2.65,18229965323.344105
2.7,20114741656.27011
2.75,20363595737.008755
2.8,19300616470.16297
2.85,18286870091.992367
2.9,17470549848.36131
2.95,16864936983.546366
3.0,16949749883.531187
3.05,17573792345.95742
3.1,17988929686.060314
3.15,18399502440.030163
3.2,18948970092.0174
3.25,19510279957.9079
3.3,20259719276.878613
3.35,21409105253.29899
3.4,23036577840.850533
3.45,25055093887.26444
3.5,27454593168.072662
3.55,30142459323.48699
3.6,32874007847.281597
3.65,35480382762.43788
3.7,38348586076.536446
3.75,41864497490.83957
3.8,46761493141.28627
3.85,53981233132.68355
3.9,63230941314.78456
3.95,73015892860.36028
4.0,83995548945.57332
4.05,97954666282.24368
4.1,116303777175.94101
4.15,140602946827.36234
4.2,174815512460.05252
4.25,227433795036.3041
4.3,320711764961.54224
4.35,546660133825.1129
4.4,1212562637661.2188
4.45,2706340227860.5884
4.5,4490982200941.314
4.55,5478655389680.013
4.6,6100785718031.275
4.65,6519241813097.739
4.7,6134403205648.376
4.75,5057719358572.61
4.8,3791966442495.263
4.85,2775585528838.763
4.9,2090815020580.7366
4.95,1543124317983.459
5.0,1094712028913.6178
5.05,836729594173.8058
5.1,696105414378.4473
5.15,576422050645.5922
5.2,491824021569.1758
5.25,452645654986.9326
5.3,442470539938.977
5.35,462908683651.12756
5.4,488058906004.8341
5.45,493663264812.7421
5.5,498476339972.7667
5.55,501040482386.3743
5.6,491375658646.4749
5.65,446460480250.42017
5.7,366298111089.1154
5.75,286793758238.27704
5.8,227426698892.42236
5.85,184806456701.3701
5.9,152819211301.0253
5.95,129043463099.83667
6.0,111730169773.11655
6.05,100396347258.81015
6.1,91237031984.05644
6.15,82230516274.83269
6.2,74797975620.46913
6.25,68627078875.38379
6.3,65688031567.1858
6.35,67372697962.15042
6.4,67409453260.94051
6.45,62010310617.209564
6.5,54961259948.21994
6.55,50469043986.34592
6.6,49341458585.571335
6.65,48682132074.167786
6.7,46635173595.63803
6.75,44370110036.58843
6.8,43696455630.347786
6.85,42977939482.48676
6.9,41103431695.36688
6.95,38959624933.16335
7.0,37692987520.88901
7.05,37122127885.681114
7.1,38147803096.30757
7.15,39811275445.212585
7.2,40124075070.17917
7.25,38759691918.121124
7.3,36789629137.419106
7.35,35078833853.346924
7.4,34022740914.881832
7.45,33474111175.131493
7.5,33364887170.339603
7.55,34434522746.75027
7.6,39128151720.45052
7.65,56698447221.4055
7.7,112136143451.7735
7.75,221903399399.87054
7.8,318376220283.14514
7.85,321491908288.2362
7.9,275032474180.00995
7.95,244125063806.3366
8.0,247518154717.03683
8.05,273484640178.05902
8.1,310529890800.59644
8.15,344978891085.39
8.2,356506009266.2524
8.25,341169896866.44336
8.3,309221486086.506
8.35,271460275159.2137
8.4,231543668736.93002
8.45,192439551702.0202
8.5,159808802450.14185
8.55,135355814491.02127
8.6,118010132923.41925
8.65,107897211503.98796
8.7,106580290763.68115
8.75,108050278590.16966
8.8,108808536483.74046
8.85,112726797964.09082
8.9,135968852719.8503
8.95,190403352888.11835
9.0,238117549245.45825
9.05,235892719976.2293
9.1,215406221020.04678
9.15,205665249007.2853
9.2,201292569841.06845
9.25,204590160896.95233
9.3,216512503631.2642
9.35,221793235385.16162
9.4,214285347788.238
9.45,200324080705.84927
9.5,184601085254.98883
9.55,167187189610.135
9.6,148401931075.97092
9.65,133001633094.4344
9.7,125275714195.278
9.75,122077460238.31139
9.8,117186585254.27054
9.85,112158491986.32143
9.9,108220911295.73329
9.95,102198502538.26628
10.0,96003760738.02026
10.05,93893505773.72865
10.1,93084233044.59087
10.15,88624979002.55423
10.2,79648190282.92409
10.25,70328687199.5061
10.3,63528612848.927
10.35,58047055997.504005
10.4,53743055314.23907
10.45,50648039023.17975
10.5,46858199316.41297
10.55,42604961621.110985
10.6,39303741505.40688
10.65,36939206032.08666
10.7,35435660267.233025
10.75,35072345537.40701
10.8,34780600983.97549
10.85,33310707272.140118
10.9,30902095104.45793
10.95,28622734921.224472
11.0,26556467382.522537
