2theta,Intensity
0.0,3429156.58705528
0.05,3588502.08193424
0.1,6365339.02973689
0.15,6669659.17274364
0.2,6996340.23899671
0.25,7347628.21415697
0.3,7726058.36979305
0.35,8134501.16299378
0.4,8576216.86407651
0.45,9054920.86233158
0.5,9574862.10395126
0.55,10140917.76965508
0.6,10758708.15206161
0.65,11434736.81346009
0.7,12176562.58903307
0.75,12993011.98305014
0.8,13894443.17630898
0.85,14893076.49446001
0.9,16003411.1730428
0.95,19683169.66449485
1.0,23400487.88107729
1.05,25186901.16300569
1.1,27194870.64846238
1.15,29463663.84328897
1.2,32041805.08486025
1.25,34989850.89790484
1.3,38384192.79632609
1.35,42322347.79568087
1.4,46930442.90482484
1.45,52374001.20021439
1.5,58873808.823093
1.55,66729799.00273989
1.6,76854532.0907748
1.65,88868301.9882319
1.7,104108467.21356304
1.75,123873350.34939814
1.8,150192487.18799624
1.85,186382522.4910417
1.9,238164093.18889695
1.95,316184205.3967169
2.0,445225166.9818489
2.05,728741975.6574441
2.1,1660411828.3378148
2.15,4399733871.706141
2.2,15041868215.86903
2.25,17229555357.76779
2.3,16597439218.372824
2.35,14309890872.057882
2.4,10908848723.605213
2.45,9165979662.732767
2.5,8854874853.506372
2.55,9066328489.403471
2.6,9436038420.90648
2.65,9890496024.826117
2.7,10415155917.786211
2.75,11009110120.9708
2.8,11674130180.877583
2.85,12417639984.73647
2.9,13255887104.876915
2.95,14206639240.603407
3.0,15318024264.604197
3.05,16777086378.935966
3.1,19388190550.085503
3.15,24633909281.675587
3.2,31123358290.128056
3.25,31626938517.386005
3.3,28277701513.534237
3.35,27361911865.25179
3.4,28872685415.498714
3.45,31460758313.830395
3.5,34668493917.12339
3.55,38495264704.18503
3.6,43052976431.89168
3.65,48515208206.239174
3.7,55143204314.70759
3.75,63374165273.72095
3.8,73795392899.60608
3.85,86692067087.28024
3.9,102271048541.88776
3.95,122561577586.32344
4.0,150234405210.73773
4.05,188766987321.45575
4.1,244169415942.56927
4.15,327748563038.4215
4.2,463179303068.3189
4.25,723830557894.7495
4.3,1511624201547.6853
4.35,4320634673427.4307
4.4,10718072302108.186
4.45,15760429295286.842
4.5,10913290890928.102
4.55,4442679535891.119
4.6,1550954865247.3267
4.65,735714359712.0901
4.7,468991026089.46545
4.75,332423127858.40027
4.8,248120976795.91724
4.85,192445529588.3551
4.9,154345516426.86246
4.95,128315290376.58504
5.0,110207259946.32219
5.05,94750152479.08984
5.1,81772684022.85199
5.15,72361662581.68497
5.2,62905172125.91629
5.25,54130285092.65233
5.3,47717783143.0
5.35,43085520121.69426
5.4,39471037863.99638
5.45,36867772336.40242
5.5,34537432745.20064
5.55,32704777426.705463
5.6,31325576978.733818
5.65,30380493666.409473
5.7,29880848589.00117
5.75,29906784465.76934
5.8,30684592897.91348
5.85,32398362300.510506
5.9,34578055061.38599
5.95,37163232736.04751
6.0,41619670412.47931
6.05,48156199554.49811
6.1,56978214247.65758
6.15,71273168596.87827
6.2,97007468197.53337
6.25,156434591667.05347
6.3,356975461082.1617
6.35,974568337563.3629
6.4,2046667501013.3865
6.45,2436881198316.4727
6.5,1504918740662.5103
6.55,597182274128.1665
6.6,223288852679.9267
6.65,116522999775.67877
6.7,72563980566.97777
6.75,52839267034.51962
6.8,40540958905.93642
6.85,32396070374.918312
6.9,26945596637.273724
6.95,23294340380.476704
7.0,20682490176.291924
7.05,18784735603.00577
7.1,17414745432.364853
7.15,16497455850.715023
7.2,16559576978.240559
7.25,18190415531.196445
