2theta,Intensity
0.0,22842693.37311888
0.05,25736401.079169545
0.1,26946894.582476445
0.15,28244812.858128287
0.2,29638778.74967894
0.25,31138504.61287422
0.3,32754961.715481337
0.35,34500581.16785271
0.4,36389493.27122444
0.45,38437813.909611866
0.5,40663988.85163877
0.55,43089209.73451923
0.6,45825070.25777197
0.65,49645553.01445404
0.7,53220809.36651648
0.75,57180668.54236872
0.8,62110808.571358435
0.85,68193055.12382878
0.9,73508713.16834266
0.95,79134992.00932415
1.0,85629826.60709882
1.05,93080082.1470824
1.1,101604166.80401467
1.15,111410069.23447987
1.2,122388465.02060588
1.25,135020838.97811884
1.3,149070266.66872507
1.35,165384592.1262475
1.4,184583237.67527276
1.45,207394767.79129264
1.5,234793953.04955387
1.55,268108771.06335655
1.6,309185724.7291387
1.65,360776553.01043427
1.7,428150619.30060345
1.75,514135980.19439375
1.8,629024378.1693168
1.85,787757531.5285329
1.9,1015821620.77995
1.95,1360202311.034117
2.0,1919310701.959774
2.05,3038755813.24588
2.1,6534986078.464992
2.15,18508186175.1575
2.2,43925378600.489426
2.25,62669593141.82179
2.3,45688037518.79308
2.35,21817331589.904694
2.4,10705167271.637238
2.45,7841999829.450302
2.5,7176155557.610591
2.55,7017551510.295219
2.6,7065999829.710333
2.65,7304667368.685223
2.7,7639578354.260209
2.75,8146488301.309585
2.8,9156764490.103369
2.85,10982503414.708942
2.9,12920374191.101767
2.95,14069106110.330776
3.0,15694914530.28367
3.05,18108751446.56037
3.1,18763601846.986675
3.15,17258971403.14787
3.2,16575700300.996681
3.25,17600244323.8631
3.3,19456356097.801334
3.35,21559614746.972134
3.4,23372409470.10296
3.45,24678437507.575527
3.5,25599612449.379627
3.55,26433741392.245033
3.6,28025689967.857468
3.65,30611851955.79725
3.7,34024736507.664455
3.75,38241632427.91127
3.8,43524176350.82563
3.85,50616393651.97366
3.9,60144078504.73658
3.95,70816679734.6493
4.0,81439635111.93568
4.05,95450154672.42084
4.1,116306898651.72066
4.15,146675357638.7296
4.2,190407400774.95367
4.25,255810977927.12543
4.3,367994673599.08057
4.35,638046038129.0121
4.4,1542826469380.905
4.45,4064523381012.7905
4.5,7858330248797.701
4.55,8900687219655.277
4.6,6008735161349.139
4.65,3080547213795.4634
4.7,1952047138267.8726
4.75,1509976780625.4429
4.8,1140918505853.6348
4.85,901990488746.5839
4.9,753636974537.3129
4.95,577017695991.4156
5.0,429426340470.9692
5.05,459745364068.0421
5.1,677402057158.8635
5.15,881756911420.9984
5.2,890677351745.2247
5.25,842407780519.827
5.3,868925909906.4359
5.35,935121041091.8992
5.4,1061475650938.6995
5.45,1081568785683.6766
5.5,801898903556.1531
5.55,429327181607.76843
5.6,207000894142.23105
5.65,133233665881.29077
5.7,139683907994.023
5.75,181888016258.63495
5.8,210058079038.51465
5.85,202774862567.77548
5.9,199466179634.18976
5.95,217738488049.1142
6.0,227406862515.51013
6.05,229921042317.67847
6.1,258541305657.3005
6.15,282314942131.8527
6.2,246401627674.6887
6.25,168258678854.39072
6.3,96623734532.84944
6.35,54653692948.33674
6.4,36956421816.37976
6.45,31455283428.818775
6.5,30505025928.402645
6.55,31067456893.03042
6.6,33979225488.63844
6.65,42749655782.417404
6.7,57877830049.80311
6.75,67686999734.46375
6.8,64674920310.32669
6.85,54788514295.57103
6.9,45335061776.02727
6.95,38382498768.825096
7.0,31087799028.507572
7.05,22541040520.281776
7.1,16121549702.415852
7.15,13340109856.403778
7.2,13208394915.890709
7.25,14616855912.533075
7.3,18307592049.758453
7.35,24663324058.394222
7.4,30614833571.57103
7.45,32671297997.87539
7.5,32995167336.28454
7.55,37183998055.38413
7.6,46367771347.92629
7.65,58775240210.63957
7.7,87691319205.39323
7.75,169295627270.01324
7.8,291988121615.3369
7.85,336432352193.9225
7.9,275299278564.64233
7.95,189417654825.8334
8.0,145087449528.83047
8.05,130201382839.90639
8.1,110074730621.57704
8.15,98437088440.27705
8.2,102525122141.1543
8.25,110232198427.01347
8.3,126250156262.03189
8.35,164647761218.75406
8.4,228385256781.41162
8.45,298547446437.55035
8.5,338215990542.3852
8.55,330306737926.98895
8.6,285161403511.21136
8.65,210688037678.4937
8.7,131023250764.79059
8.75,76846744390.56909
8.8,53592748027.59406
8.85,49060032506.79233
8.9,59433867625.56258
8.95,99971446780.78036
9.0,175306891304.94904
9.05,226608633235.5205
9.1,208137874369.1578
9.15,150539736129.51843
9.2,103546722776.34796
9.25,82830846956.26501
9.3,92519109107.1199
9.35,137288570460.97414
9.4,196813529196.20288
9.45,226824364528.23782
9.5,224816976963.0458
9.55,235757260228.46622
9.6,258512057755.9015
9.65,255352974696.03436
9.7,236612347850.46707
9.75,239778431548.9772
9.8,251024144052.45404
9.85,223091902667.38873
9.9,156141922809.5782
9.95,93525936399.65285
10.0,57272775494.52847
10.05,43329520496.84077
10.1,40694176001.74399
10.15,41080523455.54844
10.2,41885649253.27107
10.25,43936828839.40189
10.3,46813418513.313896
10.35,46773461005.25982
10.4,42409156561.29581
10.45,37003300499.79789
10.5,34642998410.94718
10.55,34854066264.133514
10.6,35043401827.03156
10.65,33421394089.28204
10.7,30937789358.97087
10.75,32220473713.274597
10.8,39254440226.90442
10.85,47786633139.86671
10.9,51813412494.87729
10.95,47814849330.20906
11.0,37581111298.45549
11.05,26736065684.78129
11.1,18826312187.565807
11.15,14342374147.863182
11.2,12504618628.376719
11.25,12035811252.007063
11.3,12050679738.879234
11.35,12521246670.462002
11.4,13830329614.32594
11.45,16497073259.216692
11.5,20524980752.110737
11.55,24888055547.830605
11.6,27507168365.456867
11.65,27267736229.20883
11.7,25269351973.726288
11.75,23997066274.402782
11.8,26845830920.33345
11.85,37635110162.22771
11.9,55990009046.24241
11.95,69618635961.67555
12.0,71863051749.31363
12.05,74992825664.2638
12.1,85505060110.86569
12.15,92378572446.20854
12.2,85911939488.33144
12.25,76016884317.85979
12.3,72083162016.02354
12.35,69942641153.26668
12.4,66131721608.5781
12.45,63228581452.483154
12.5,66335602715.75059
12.55,79867891768.23193
12.6,102725551628.86935
12.65,123155874304.27614
12.7,129391154059.43654
12.75,119712434201.6061
12.8,98905859760.60782
12.85,76028836655.45033
12.9,57398731144.08053
12.95,46088424173.46612
13.0,41827616517.74657
13.05,40859241207.10604
13.1,40369474231.26528
13.15,39962139183.0156
13.2,39868458532.58501
13.25,40106373988.0662
13.3,40157857050.039154
13.35,39535532661.01044
13.4,38946815039.643745
13.45,40577755075.71715
13.5,45627795451.25742
13.55,52217227051.87325
13.6,58064334299.30966
13.65,62113742052.008865
13.7,62424045757.77394
13.75,57349434382.02421
13.8,48643151468.787796
13.85,39496397859.639305
13.9,31707987054.574955
13.95,26029504657.227108
14.0,22978312522.233574
14.05,21867251355.993683
14.1,21100101027.84755
14.15,19639466106.87729
14.2,17353447393.325436
14.25,14874067476.386543
14.3,12540536944.056126
14.35,10385171599.303682
14.4,8881535551.47497
14.45,8203642703.7372675
14.5,8139142760.726413
14.55,8468877461.197576
14.6,9218781022.357393
14.65,10583782733.70901
14.7,12491845911.602715
14.75,14597192327.52975
14.8,16575975400.493708
14.85,18292587777.248787
14.9,19657474902.4577
14.95,20223835838.17909
15.0,19588245897.280445
15.05,17806291897.729347
15.1,15442842826.862434
15.15,12870086705.069439
15.2,10445650080.776667
15.25,8528064832.713856
15.3,7166603683.4226
15.35,6282372787.847822
15.4,5864564418.107485
15.45,6068693870.040687
15.5,7609235028.788392
15.55,11992826167.522362
15.6,18945467233.79092
15.65,22582984280.909756
15.7,20871942889.020973
15.75,19547912774.312153
15.8,19910420494.234917
15.85,20248427353.020073
15.9,18842443691.36456
15.95,15637695326.748112
16.0,12727115983.372295
16.05,11855518713.362377
16.1,13227879124.26912
16.15,16271801149.427135
16.2,19952054634.78203
16.25,22811444122.32394
16.3,23523304010.76881
16.35,22341403647.053432
16.4,20475570989.724472
16.45,18188328224.741684
16.5,15550254166.352478
16.55,13399061581.02666
16.6,12522530273.73985
16.65,13094534131.918745
16.7,14769745719.588875
16.75,16888797249.445938
16.8,18781550766.21397
16.85,19914987727.243893
16.9,20244404429.77321
16.95,20165026758.240788
17.0,20179211447.600178
17.05,20429766988.104877
17.1,20763213561.74018
17.15,21180536142.321552
17.2,21649914078.5309
17.25,21398300198.57166
17.3,19875782870.856407
17.35,17206521632.74437
17.4,14354994668.034882
17.45,11979444682.520502
17.5,10297747770.430864
17.55,9486596532.552895
17.6,9596702519.615894
17.65,10421632080.858393
17.7,11697665520.770945
17.75,12933800286.076561
17.8,13601293812.178556
17.85,13686415157.694342
17.9,13410971989.642063
17.95,12906671581.97138
18.0,12220020792.382952
18.05,11532136048.189428
18.1,10799685116.323727
18.15,9826479765.916014
18.2,9063930081.46728
18.25,8724773320.714537
18.3,8567574477.399904
18.35,8455544951.924583
18.4,8438267342.916198
18.45,8659123947.460972
18.5,9095958013.38923
18.55,9376274690.846403
18.6,9391356766.002981
18.65,9396532182.863966
18.7,9440916725.548155
18.75,9363226235.35153
18.8,9178942375.454285
18.85,9029737072.346628
18.9,8886957063.770138
18.95,8748577179.82436
19.0,8629494419.964764
19.05,8566138212.717591
19.1,8531826089.151328
19.15,8564511529.512042
19.2,8735875204.08122
19.25,9171400084.371962
19.3,9904831586.308973
19.35,10518814352.603516
19.4,10589242721.193762
19.45,10386691492.284243
19.5,10250353365.782364
19.55,10212633562.232494
19.6,10384894304.641788
19.65,10949190167.334108
19.7,11730695830.162846
19.75,11903706674.122784
19.8,11067369255.499187
19.85,9990822267.299564
19.9,9415747910.83595
19.95,9243213524.706802
20.0,9089979777.687016
20.05,8900425811.498173
20.1,8650893094.669647
20.15,8362602275.506886
20.2,8347643471.045162
20.25,8784597238.62562
20.3,9715547195.237398
20.35,10997175410.510036
20.4,12261678476.771652
20.45,13442165360.802282
20.5,14446118567.178793
20.55,15150193745.125866
20.6,15591508695.909382
20.65,16270006189.987358
20.7,17540368094.42416
20.75,18029298490.655014
20.8,16592667201.476732
20.85,14490104071.479223
20.9,13090323687.897312
20.95,12564668576.191305
21.0,12542836691.628805
21.05,12800709387.843433
21.1,12971028559.936317
21.15,12878172798.65133
21.2,12733222520.634787
21.25,12645996881.172077
21.3,12635713830.637007
21.35,12790568285.655392
21.4,13142228009.266598
21.45,13620035963.092329
21.5,14303416804.387589
21.55,15329710376.381178
21.6,16294689319.388111
21.65,16692288198.13458
21.7,16664730429.286695
21.75,16576106767.927067
21.8,16502160114.128115
21.85,16596568206.6093
21.9,16915758036.681204
21.95,17156324746.50614
22.0,16935802221.571112
22.05,16407014703.649136
22.1,15917484709.745596
22.15,15689994628.253384
22.2,15458140811.012177
22.25,14875168209.782587
22.3,14417349038.045805
22.35,14605597154.312939
22.4,15237939750.65259
22.45,15824140163.849665
22.5,16440408053.003885
22.55,17293653456.999565
22.6,18624955538.96405
22.65,20229837255.61993
22.7,21605823694.730667
22.75,22841359176.38627
22.8,23713590230.64196
22.85,23819789011.510307
22.9,23430689371.121613
22.95,22815004432.299946
23.0,21970962093.558002
23.05,21258857942.56064
23.1,21383376106.76975
23.15,22978225901.236446
23.2,26125426622.405327
23.25,29749481426.340992
23.3,32288229086.962242
23.35,33052663037.834736
23.4,32588003336.62564
23.45,32718947058.811733
23.5,34548631769.49667
23.55,36752539115.26791
23.6,37916525891.57189
23.65,38286566669.451904
23.7,38440996226.154274
23.75,38043345333.80245
23.8,36850337474.5928
23.85,34864101141.70154
23.9,32110220150.85695
23.95,28994946975.48529
24.0,26323711331.241558
24.05,24278065027.08042
24.1,22870001463.964066
24.15,22409817092.037636
24.2,23254716725.90221
24.25,25501884934.79753
24.3,29215592347.992157
24.35,33935472678.712177
24.4,38244983751.623184
24.45,41846062844.73742
24.5,44581076277.99554
24.55,46737529543.18959
24.6,50054490607.205246
24.65,55117855671.95195
24.7,60315420899.70832
24.75,64566353121.44193
24.8,67991094278.99756
24.85,70520762111.73308
24.9,71309781714.69331
24.95,69602395559.5978
25.0,66262990597.36899
25.05,61983105786.46887
25.1,57418349403.289894
25.15,52992682135.873474
25.2,49593841151.68473
25.25,47103642985.32541
25.3,45716077434.12289
25.35,45484159481.919205
25.4,45341282709.456795
25.45,45090128825.73765
25.5,45451299086.38306
25.55,45882735295.31083
25.6,45748344872.719345
25.65,45466339621.56048
25.7,45859515001.85396
25.75,46671827405.72091
25.8,46949772597.223495
25.85,46440935677.41321
25.9,45661475815.45859
25.95,44919215346.31007
26.0,44576130330.91541
26.05,44182448576.11848
26.1,42956489925.73634
26.15,40451497061.313705
26.2,36817225633.097534
26.25,32951950922.689487
26.3,29507285683.78042
26.35,26740097028.384483
26.4,25000521401.067497
26.45,24748048635.739635
26.5,26382484669.68137
26.55,29533395791.423218
26.6,33410331384.014133
26.65,37390977350.19069
26.7,41505453299.97965
26.75,45805234546.97537
26.8,50939776287.76894
26.85,59916692046.767815
26.9,75905530377.26752
26.95,101897853258.43321
27.0,139554712530.71594
27.05,184556793295.5361
27.1,220382793438.87064
27.15,232804498626.9206
27.2,221455244469.30563
27.25,190185529282.38187
27.3,149622307850.05502
27.35,112440892117.22023
27.4,84578868873.89636
27.45,65580812622.509834
27.5,52982757536.8675
27.55,45225153230.96684
27.6,40877184649.55465
27.65,39096527526.70604
27.7,38647841190.02288
27.75,38850184544.668945
27.8,39184005242.906044
27.85,38818903206.21924
27.9,37388471682.68695
27.95,35982958028.462425
28.0,35395118767.50796
28.05,34739943086.28086
28.1,33067107423.193462
28.15,30944783824.493084
28.2,29135454015.02603
28.25,27807442623.44482
28.3,26712815667.90966
28.35,25552393749.045803
28.4,24099648144.082085
28.45,22280732317.551098
28.5,20114116407.885796
28.55,17861712672.472946
28.6,15811893422.732267
28.65,14247365350.116774
28.7,13264608613.998608
28.75,12754086731.11094
28.8,12419745355.924906
28.85,12287389657.862923
28.9,12409361725.861446
28.95,12645428223.390022
29.0,12869659998.483395
29.05,13007616789.859339
29.1,13030235874.89063
29.15,13012695687.329472
29.2,13033789593.996708
29.25,13115799628.77745
