2theta,Intensity
0.0,10495139.125537114
0.05,11868042.053327681
0.1,12707847.131627785
0.15,13329145.940410264
0.2,13997156.863653507
0.25,14716683.676626291
0.3,15493164.055891812
0.35,16332772.694641346
0.4,17243719.58892062
0.45,18276271.00702002
0.5,19466358.635178898
0.55,20884724.089808393
0.6,22484677.711402018
0.65,24541912.23332333
0.7,27170539.21612827
0.75,30635788.051095553
0.8,35334102.49057898
0.85,41687168.52848967
0.9,48472404.65303694
0.95,54329056.54415561
1.0,59816814.54848971
1.05,65399621.023513466
1.1,70852503.72568811
1.15,76887566.97291483
1.2,83487277.19419359
1.25,91126225.74772714
1.3,99857366.16062316
1.35,109787280.25420998
1.4,121379784.43358332
1.45,135063664.23264605
1.5,151421155.78737298
1.55,171263182.52918965
1.6,195778440.13451177
1.65,228457200.5468859
1.7,268135564.32352102
1.75,320299862.5018527
1.8,391184059.5422178
1.85,491651486.1827256
1.9,641829132.67845
1.95,893109046.8952057
2.0,1465652168.669325
2.05,3239649126.4663076
2.1,7907990635.601724
2.15,15284625099.115217
2.2,20765202045.56045
2.25,23697578781.471233
2.3,17416020130.179516
2.35,10537596446.175348
2.4,6998199421.11844
2.45,5873292986.963408
2.5,5740090348.450039
2.55,5969133878.692966
2.6,6478818097.784504
2.65,7254569171.191391
2.7,8433381016.552932
2.75,9947204008.68266
2.8,11734793554.882704
2.85,14047386648.024244
2.9,17350395580.84807
2.95,21748483942.12949
3.0,27452781175.22332
3.05,34070639553.31814
3.1,38878171448.97015
3.15,38988427226.579254
3.2,35283996351.119286
3.25,30917204301.6542
3.3,27567312126.81303
3.35,25451490140.098663
3.4,24804537579.164536
3.45,25447388149.94979
3.5,26944175367.971848
3.55,28833887186.625732
3.6,31044720220.57812
3.65,33862089423.004974
3.7,37491065262.946945
3.75,42227250452.15519
3.8,48815221763.81789
3.85,57747145681.31966
3.9,67159854531.762474
3.95,75862847855.71812
4.0,87451975238.36462
4.05,104405909857.77328
4.1,128330552906.869
4.15,162424467281.4222
4.2,213512539807.9056
4.25,296180395548.51624
4.3,462106857997.4379
4.35,971270700502.3827
4.4,2608521756630.5103
4.45,5838085120050.163
4.5,7874120008734.289
4.55,5990853480078.633
4.6,3458654797888.5957
4.65,2044640171634.61
4.7,1486246206203.7524
4.75,1446574095562.7478
4.8,1736033583392.0771
4.85,2232082701549.0815
4.9,2778662167502.496
4.95,3163479520020.737
5.0,3184234866612.5586
5.05,2817512601762.9404
5.1,2231216444642.9707
5.15,1659949946617.1902
5.2,1198158097268.2834
5.25,852359107064.2096
5.3,609896366242.6553
5.35,446945493370.9386
5.4,333430248628.362
5.45,264456346519.18643
5.5,224712603493.37473
5.55,188860939316.62186
5.6,152879319900.51886
5.65,126591635232.04541
5.7,116947847598.76982
5.75,115357677711.01163
5.8,115545559950.25401
5.85,122267103972.89577
