2theta,Intensity
0.0,7646913.000203252
0.05,10086836.129663203
0.1,11625823.426654056
0.15,14032872.202838834
0.2,17758975.231704522
0.25,21310643.28560898
0.3,24137947.05081858
0.35,26370163.816017453
0.4,28696920.49867458
0.45,30798488.617870633
0.5,32892528.90008239
0.55,35080333.61642808
0.6,37645241.13081237
0.65,40440232.74862541
0.7,43314517.298753515
0.75,46655687.359974496
0.8,50209341.85592947
0.85,54185066.64516055
0.9,58713954.54086601
0.95,63478901.73518536
1.0,68587755.66326803
1.05,74257740.91728401
1.1,80657444.91524698
1.15,87879113.30026162
1.2,96220383.12878439
1.25,105379368.53079091
1.3,115850878.78865068
1.35,128074706.78413418
1.4,142265024.93831682
1.45,159128013.13469622
1.5,179281350.86987895
1.55,203585221.14412215
1.6,233419381.4487868
1.65,271196519.4102442
1.7,320019131.9911261
1.75,383363672.3692857
1.8,469092608.91613954
1.85,589415070.5612986
1.9,768920972.1887074
1.95,1078105717.6672294
2.0,1840054448.2268465
2.05,4257669430.4333405
2.1,10111334388.554197
2.15,17104528117.013792
2.2,17620130301.332676
2.25,14270260912.62166
2.3,14139453675.804869
2.35,15719162752.783468
2.4,18996003027.214542
2.45,22011351285.02683
2.5,21374610914.50621
2.55,18094388836.72632
2.6,14737213183.539858
2.65,12498399720.969875
2.7,11187485477.109322
2.75,10485080676.878626
2.8,10506129287.3302
2.85,11155831674.696043
2.9,11724640514.570438
2.95,12128196308.199131
3.0,12664439005.522514
3.05,13332568344.181625
3.1,14188492088.787418
3.15,14805658569.580835
3.2,14932537669.281141
3.25,14955740345.045778
3.3,15394728662.392973
3.35,16364040717.167593
3.4,17537674217.00435
3.45,18481958070.521637
3.5,19157008615.175354
3.55,20183930513.1758
3.6,21784711376.72479
3.65,23809769466.513805
3.7,26267111099.8039
3.75,29104866562.924503
3.8,32613189321.63437
3.85,37511047943.1101
3.9,44047831998.19005
3.95,51228681103.61282
4.0,58463239137.28952
4.05,66624137095.37814
4.1,76471410752.21867
4.15,89793634373.81508
4.2,109011177762.64389
4.25,137136628496.5337
4.3,180270863031.5399
4.35,257224475785.03946
4.4,459184600802.9717
4.45,1089730497953.544
4.5,2499229903453.4707
4.55,4038512975622.385
4.6,4373579596252.4536
4.65,3773700014758.918
4.7,3150797316771.158
4.75,2887995071861.364
4.8,2874454281680.007
4.85,2881386608241.0913
4.9,2887709111632.2593
4.95,2686818134351.7305
5.0,2194838189427.1245
5.05,1654468823580.9814
5.1,1209341184394.4502
5.15,829238091631.6097
5.2,544747807864.59705
5.25,391466463650.2267
5.3,313963518220.5614
5.35,270706186399.06168
5.4,251069123351.76993
5.45,229741866264.93674
5.5,198375933533.06857
5.55,172954751922.4178
5.6,160360826286.05234
5.65,156343026442.4146
5.7,156235890927.53265
5.75,153793481923.52115
5.8,154147882869.07867
5.85,159070258638.7851
5.9,157927779443.1321
5.95,146023732383.09818
6.0,128912205204.27444
6.05,113999478696.20412
6.1,103134104911.5958
6.15,94544601379.93848
6.2,87291148698.58076
6.25,84146581535.08786
6.3,86048932118.38737
6.35,88007632910.6121
6.4,87610696183.31833
6.45,84661639471.0661
6.5,78708941034.85768
6.55,73479474290.32709
6.6,69686384644.67358
6.65,65409239013.44969
6.7,63222576435.38699
6.75,61688497057.59519
6.8,60211545812.12889
6.85,59333873187.22378
6.9,54706198598.10595
6.95,46035934871.41474
7.0,39210741416.989784
7.05,36295831868.42763
7.1,35545558702.14114
7.15,34473164545.98329
7.2,34266751353.57625
7.25,34804994731.04987
7.3,34463109535.41308
7.35,33143600793.72671
7.4,32148275165.129326
7.45,32430912888.398933
7.5,34125954916.801815
7.55,35669307084.20947
7.6,36851144280.85788
7.65,39889823551.67845
7.7,45926758265.19022
7.75,61643681155.525536
7.8,101906800207.45656
7.85,162409477423.80502
7.9,196017388741.1188
7.95,186108889022.5766
8.0,162682475139.35782
8.05,147280556420.44333
8.1,137774223586.9082
8.15,128399767228.37866
8.2,123677813222.4285
8.25,129062995182.75934
8.3,140626390475.0394
8.35,152348360888.64075
8.4,161681498994.1322
8.45,164714647596.7736
8.5,158163927512.65924
8.55,145871148744.14313
8.6,136696077691.91588
8.65,130153112526.9463
8.7,121564821794.48863
8.75,109944103522.05414
8.8,97734876456.66359
8.85,86876232116.77597
8.9,80198346364.88701
8.95,83238280107.34357
9.0,105455898487.70311
9.05,151412757394.207
9.1,193769775821.28482
9.15,200745432740.65143
9.2,186284643228.65485
9.25,167934582861.5343
9.3,149876588105.54526
9.35,134072007121.82729
9.4,121550042346.20993
9.45,112353327561.37169
9.5,106804867470.421
9.55,105467186409.41476
9.6,107853803388.28812
9.65,111258396794.45619
9.7,113406826573.42088
9.75,121308256028.7566
9.8,137370655953.95332
9.85,146841700082.82028
9.9,143272007553.94122
9.95,132676687207.1068
10.0,118082039731.13654
10.05,105314428140.63727
10.1,97785592914.81137
10.15,94244171131.86058
10.2,90681760390.3555
10.25,85683011618.98161
10.3,78692210975.70035
10.35,71472012331.70251
10.4,68079168852.72309
10.45,67627904126.76645
10.5,67317102903.986664
10.55,65861413088.262985
10.6,61633013021.44131
10.65,56334997587.90997
10.7,51782407387.71178
10.75,49786651825.43311
10.8,49573480315.28981
10.85,50173333221.7516
10.9,50113353095.76429
10.95,47690448549.54311
11.0,43825078488.05467
11.05,40626689202.15491
11.1,38447013015.2234
11.15,36863596370.2451
11.2,35853566380.31072
11.25,35321506660.8885
11.3,34637823409.20438
11.35,34080223520.228836
11.4,34443200669.13903
11.45,35071596946.64841
11.5,34517307456.558556
11.55,32746778528.72917
11.6,30954407635.05988
11.65,29657839684.166805
11.7,29050216275.60088
11.75,28614622773.632095
11.8,28571498894.40194
11.85,30016606123.286716
11.9,35767545260.17555
11.95,49763050468.705345
12.0,69431436506.70964
12.05,81092276243.77652
12.1,80256021389.33861
12.15,75742791793.72745
12.2,72164174696.93828
12.25,68767060075.05492
12.3,65205048119.182106
12.35,61785740162.75854
12.4,58474430557.4848
12.45,55531551974.989426
12.5,54014193242.74953
12.55,54304882905.83389
12.6,56514150503.257324
12.65,59430373134.80166
12.7,61120782383.46946
12.75,60890604909.52841
12.8,59780912226.75004
12.85,58856120092.800644
12.9,58992945571.93115
12.95,59188197875.24087
13.0,58238356944.0331
13.05,56263246461.243416
13.1,55052429610.36974
13.15,55516836815.80723
13.2,56047799887.70421
13.25,55160980007.317345
13.3,53087823131.860085
13.35,51465641455.45984
13.4,51161076931.64247
13.45,51460995807.08473
13.5,50717846987.32455
13.55,48724031354.563705
13.6,47291546385.07208
13.65,46328277740.93182
13.7,44993478503.042496
13.75,43701549997.96498
13.8,42866726278.48106
13.85,42289972538.841835
13.9,41168365369.53744
13.95,39937325118.54093
14.0,38737285294.27018
14.05,37305352430.50201
14.1,36614818347.81049
14.15,37398363605.54863
14.2,38130077808.25471
14.25,37488923694.10654
14.3,35729151992.61452
14.35,33897925154.100098
14.4,32474328770.344704
14.45,31739583265.204544
14.5,32010985964.542263
14.55,32633735355.774784
14.6,32646047578.237755
14.65,31665671198.28143
14.7,29916932342.358276
14.75,28713984973.082905
14.8,28547674030.91977
14.85,28463299516.79416
14.9,27561001388.668163
14.95,25943255426.001816
15.0,24554273473.887115
15.05,23714332278.821617
15.1,23024303319.301914
15.15,22764176900.161404
15.2,22766083341.29138
15.25,22260987162.60436
15.3,21535072325.59097
15.35,21651082601.04436
15.4,22538197463.017902
15.45,23131381958.376846
15.5,23167589158.350063
15.55,23075965854.835693
15.6,23462144035.630432
15.65,25239572287.97285
15.7,29389641984.28078
15.75,33966178249.037838
15.8,35739632151.49892
15.85,34797620067.3219
15.9,33136157332.980534
15.95,31578611091.684975
16.0,30093190297.058765
16.05,28662383364.19657
16.1,27594511135.316826
16.15,27089878211.279907
16.2,26928357300.0776
16.25,27012429940.59965
16.3,27277776652.60524
16.35,27597546496.740532
16.4,27762443960.630898
16.45,27825781680.4689
16.5,27429445225.959026
16.55,26627592898.75239
16.6,25945380234.359993
16.65,25235372281.527668
16.7,24322488564.830498
16.75,23538579519.15063
16.8,23182558576.20635
16.85,23161013294.93533
16.9,23437336123.72455
16.95,23667196218.518185
17.0,23534888516.11112
17.05,23481526041.432568
17.1,23380675304.422955
17.15,23161017891.141537
17.2,23201276953.18071
17.25,23483748160.006264
17.3,23866042378.694572
17.35,24254984854.736084
17.4,24706877181.730118
17.45,25159411133.079613
17.5,25265356235.252087
17.55,25053443876.219696
17.6,24914130719.122787
17.65,24935765273.246395
17.7,25164357144.043606
17.75,25485621668.454075
17.8,25631837732.132156
17.85,25477002637.240765
17.9,25133746031.588802
17.95,24804694291.339306
18.0,24771116367.67629
18.05,24820071113.863968
18.1,24551629006.44699
18.15,24237001304.157887
18.2,24133837384.858547
18.25,24024667496.241665
18.3,23755663658.66943
18.35,23092108595.70248
18.4,22423943019.247143
18.45,22371424008.395004
18.5,22660982316.026638
18.55,22675123997.02223
18.6,22424158985.63248
18.65,22295994246.954624
18.7,22256970049.47707
18.75,21926071398.216347
18.8,21514270851.929317
18.85,21746986161.032265
18.9,22294493222.988815
18.95,22548610245.1647
19.0,22668505757.07283
19.05,22967842741.337975
19.1,23251274853.640305
19.15,23167610656.867714
19.2,22914801091.826725
19.25,22822068946.44631
19.3,22813504740.174126
19.35,22813010743.231636
19.4,22951254095.533512
19.45,23412650501.551422
19.5,23857064405.655006
19.55,23958673920.21043
19.6,23774597885.165737
19.65,23852200927.3222
19.7,24337613594.3404
19.75,25033349181.550133
19.8,26148710334.421097
19.85,27537552481.35039
19.9,28204948023.85913
19.95,27852026714.295193
20.0,26978670500.088818
20.05,26168078634.19347
20.1,25847793261.373634
20.15,25699538616.98559
20.2,25687863569.47515
20.25,25767439007.166733
20.3,25593828020.691
20.35,24927976234.963997
20.4,24270091508.294945
20.45,24113311255.79272
20.5,24165501575.493286
20.55,24067772872.392258
20.6,24023329278.76514
20.65,24287344917.689
20.7,24532773862.05148
20.75,24551993814.425045
20.8,25161551820.02573
20.85,26408805556.528816
20.9,27402019760.21837
20.95,27614840429.49166
21.0,27567018867.610546
21.05,27684552967.688614
21.1,27522457546.590363
21.15,27196574067.347466
21.2,26926690197.164448
21.25,26629057978.297966
21.3,26103522191.444168
21.35,25573145028.781216
21.4,25316266402.449135
21.45,25321085532.560802
21.5,25272904460.263668
21.55,25474489025.675186
21.6,25996573200.822083
21.65,26481370411.034893
21.7,27036324084.894478
21.75,27706508933.403122
21.8,28297371605.902584
21.85,28768901100.68485
21.9,29317232199.526707
21.95,29770025258.43574
22.0,29871707342.612602
22.05,29849990604.623707
22.1,29838001317.480534
22.15,29819824358.60492
22.2,29684935626.459583
22.25,29855700474.246616
22.3,30253093646.676723
22.35,30415910602.469513
22.4,29944786269.643147
22.45,29564548419.165184
22.5,29581531443.006424
22.55,29730457244.299118
22.6,30245462213.643425
22.65,30857810301.519543
22.7,31498651034.367928
22.75,32465427268.403645
22.8,33399247887.88861
22.85,34183333375.861813
22.9,34834448950.285286
22.95,35362499429.314644
23.0,35581788661.679245
23.05,35389576251.01521
23.1,35383698601.67283
23.15,35797903662.61703
23.2,36200669195.72059
23.25,36292934263.71332
23.3,35761816018.46865
23.35,35235898377.474976
23.4,35336290654.09134
23.45,35777673323.95767
23.5,36130838761.946686
23.55,36442608529.34708
23.6,36653733221.75325
23.65,36848134898.010956
23.7,37753571764.3887
23.75,39428620543.9361
23.8,41165360320.24939
23.85,42607281616.83443
23.9,43709269972.50834
23.95,44654205094.71159
24.0,45287017610.68349
24.05,45565171545.07276
24.1,45934075187.252174
24.15,46623179426.69061
24.2,48019844141.20256
24.25,49653485679.1189
24.3,50900368546.92259
24.35,51149587451.52237
24.4,50585764907.88609
24.45,50024671460.68169
24.5,49902809689.89279
24.55,51082063492.55785
24.6,52600170987.93343
24.65,51921695505.266464
24.7,49212796846.155235
24.75,46968447572.396645
24.8,45598455775.41987
24.85,44179021266.87537
24.9,43188663776.05483
24.95,42837357593.21651
25.0,43038376151.46038
25.05,43235180373.63447
25.1,43073477219.65091
25.15,42800163078.148476
25.2,42092707372.2163
25.25,41285292270.40191
25.3,41286848280.80285
25.35,41810119712.06417
25.4,42181377690.715576
25.45,42168815797.79546
25.5,42027252062.93427
25.55,42316140004.29618
25.6,42642259221.20614
25.65,43354250212.81464
25.7,45888571040.090195
25.75,50411205301.09204
25.8,56838449917.010155
25.85,62808255524.90865
25.9,67265445048.164185
25.95,71897903801.86906
26.0,76608141103.02194
26.05,81398187444.2987
26.1,87047395154.4796
26.15,91189231708.50264
26.2,91037646403.0454
26.25,88451413635.57625
26.3,84838714130.12685
