2theta,Intensity
0.0,9528748.867643792
0.05,16641354.932349794
0.1,20450037.11786512
0.15,23595151.398947988
0.2,25277338.276433665
0.25,26564379.839265518
0.3,27983558.927936
0.35,29648779.401219953
0.4,31820121.194626644
0.45,34191248.01600298
0.5,36777562.313771345
0.55,39852111.73907909
0.6,43334346.687771946
0.65,46875091.05653731
0.7,50369897.27458557
0.75,54722777.9090128
0.8,59220454.56786977
0.85,64237780.43172151
0.9,70028904.04876474
0.95,76266853.25732422
1.0,82875445.45204005
1.05,90014236.49058944
1.1,98369665.8799355
1.15,108035198.9532769
1.2,118719253.17606059
1.25,130791497.63098301
1.3,144576387.77280614
1.35,160602211.599294
1.4,179373399.99571705
1.45,201764942.56396037
1.5,228702978.17828754
1.55,261780838.70835727
1.6,303014894.7132954
1.65,355580644.0330704
1.7,425083041.59553975
1.75,518236308.3949954
1.8,648476324.1833764
1.85,841012051.483415
1.9,1160601440.8138309
1.95,1889127513.1968262
2.0,4141034148.5656867
2.05,9918924500.35847
2.1,17859210917.017956
2.15,19957058280.100418
2.2,18076550122.460644
2.25,22628220141.435177
2.3,29303759064.32645
2.35,26789605585.58554
2.4,19583918638.587254
2.45,12748969984.606512
2.5,8793478742.634447
2.55,7917734623.101787
2.6,8753636719.039082
2.65,10148667692.179792
2.7,11419709129.819035
2.75,12639757910.192484
2.8,13824589882.590982
2.85,14590470295.534214
2.9,14734145834.028011
2.95,14943037882.416294
3.0,15632780216.768818
3.05,16447756348.859322
3.1,17498958746.268307
3.15,18439363893.85742
3.2,18661008228.801777
3.25,18470259101.249466
3.3,18983197612.714443
3.35,20465166949.901913
3.4,21800542410.28838
3.45,22376826096.87387
3.5,22776724575.06172
3.55,23561331179.955887
3.6,24841299880.699623
3.65,26545531198.267105
3.7,28689693390.827854
3.75,31418749437.006344
3.8,35012465117.69428
3.85,39830803994.5343
3.9,46416843537.58398
3.95,54497280361.93938
4.0,63512653749.36583
4.05,74651913773.77289
4.1,89566569581.19145
4.15,109927360615.56465
4.2,138012315890.0308
4.25,177172940608.29575
4.3,235821848642.63666
4.35,343859569118.3404
4.4,637175705375.3352
4.45,1577174996076.4011
4.5,3743650764132.7754
4.55,6193294616803.488
4.6,6602126953006.09
4.65,5258803370356.329
4.7,3716233769300.9824
4.75,2728105277330.817
4.8,2127143393559.0334
4.85,1572350834654.9377
4.9,1082126443457.4806
4.95,734389657085.5056
5.0,547170683605.9749
5.05,467925685908.8361
5.1,431812164054.67993
5.15,411267574244.42725
5.2,396587678358.8638
5.25,408059936344.05304
5.3,449949347983.4716
5.35,466782964137.16473
5.4,432888215056.75
5.45,377153786857.60803
5.5,327733911851.0339
5.55,291819124764.5908
5.6,261044949982.0484
5.65,233187505392.05154
5.7,214923616604.22424
5.75,205603643676.95407
5.8,198191932789.17557
5.85,185110941180.39014
5.9,168759301894.37527
5.95,158599852289.93613
6.0,152309530604.16568
6.05,143759983314.5033
6.1,131914222699.43985
6.15,121663232062.27147
6.2,117457155973.58778
6.25,119058164434.45583
6.3,118302328400.80371
6.35,116286829639.23103
6.4,116351804627.30557
6.45,114825606187.36723
6.5,107350049305.95985
6.55,97163011710.25775
6.6,92845300298.89467
6.65,95235812336.99084
6.7,96403458693.61469
6.75,95618047746.02965
6.8,93851003458.41951
6.85,90941207968.20538
6.9,84916694610.9884
6.95,78994916350.79799
7.0,73477906871.39867
7.05,67882976309.37982
7.1,63859873560.505066
7.15,60959959789.05245
7.2,58548714986.30501
7.25,55744672276.727196
7.3,52944959496.72122
7.35,51413338591.15882
7.4,49060807982.35018
7.45,45704174025.18147
7.5,42543485374.35376
7.55,40735422859.73077
7.6,40203942240.73073
7.65,40086355228.40175
7.7,43183191637.426476
7.75,59270780062.42552
7.8,108133629062.11266
7.85,192207780501.68005
7.9,251279690885.76282
7.95,245444687022.8963
8.0,215999316127.65488
8.05,191569907476.25696
8.1,173738166706.5882
8.15,163424274784.02307
8.2,154588177108.686
8.25,140026737185.51343
8.3,124670330132.87518
8.35,114253431450.14665
8.4,108095060603.32373
8.45,102076054415.48984
8.5,96049898352.00455
8.55,92435082577.7721
8.6,90757426182.22992
8.65,88094275116.45879
8.7,84377157793.5778
8.75,81521288201.37149
8.8,79283661919.2917
8.85,77644939470.19781
8.9,78277605453.4144
8.95,86559672148.27956
9.0,113874553302.57729
9.05,168835171638.7031
9.1,224524130247.1291
9.15,239477091214.6343
9.2,225804242089.62897
9.25,202713322289.98593
9.3,177037594529.49475
9.35,156438525654.28113
9.4,141401218260.9825
9.45,130956154980.33154
9.5,123518378937.96843
9.55,117444074799.55025
9.6,113439733560.31807
9.65,113090744756.79532
9.7,114432733397.67563
9.75,114084992635.57555
9.8,111702268191.82314
9.85,106385254087.80438
9.9,99779916001.5478
9.95,92777456997.69241
10.0,87881578120.8599
10.05,85838458887.48032
10.1,84680322658.57315
10.15,83150667450.83467
10.2,82088870092.187
10.25,82146057936.16457
10.3,82065373225.36763
10.35,81351032718.71474
10.4,80600052859.68163
10.45,78833020378.84381
10.5,74631386975.40706
10.55,69773359020.94711
10.6,66873362510.02505
10.65,64625924339.06511
10.7,62333922347.9551
10.75,60206134491.43174
10.8,57144171740.762634
10.85,53410790994.432396
