2theta,Intensity
0.0,16532.221842051906
0.05,108778.8681136677
0.1,113833.09215414023
0.15,119247.79961958299
0.2,191644.9155594315
0.25,4458379.095472958
0.3,6645543.409159771
0.35,6956917.340453007
0.4,7290699.438073077
0.45,7649092.714918561
0.5,8034577.7521254225
0.55,8449955.755613886
0.6,8898399.613119524
0.65,9383514.697517263
0.7,9909411.603024002
0.75,10480793.568937182
0.8,11103062.08259883
0.85,11782445.116297342
0.9,12526153.720533576
0.95,13397189.720865192
1.0,14462216.542039169
1.05,15739400.925428579
1.1,17041193.11220469
1.15,18330497.296135966
1.2,19961375.479381334
1.25,21745815.042058785
1.3,23639150.365554467
1.35,25695489.26642084
1.4,28002888.90003434
1.45,30639850.48042553
1.5,33673006.074307986
1.55,37186679.39683896
1.6,41289060.568260014
1.65,46120860.9896631
1.7,51907197.55782975
1.75,58820950.86500533
1.8,67241863.17294405
1.85,77649658.07503575
1.9,90735423.29668278
1.95,107527900.57147296
2.0,129625791.0901013
2.05,159757493.99608895
2.1,204320529.0040958
2.15,284040844.95039433
2.2,443121592.73592883
2.25,688576432.7518299
2.3,3796981927.553323
2.35,4630987422.450127
2.4,6985179019.114717
2.45,12691507905.33317
2.5,18759864722.879776
2.55,16604308707.381277
2.6,10068489583.117577
2.65,6411119456.118137
2.7,5406271230.601356
2.75,5334964092.645077
2.8,5476071088.069221
2.85,5706309680.154621
2.9,5990192703.117555
2.95,6321546380.776229
3.0,6727633732.079566
3.05,7219070276.420557
3.1,7784149693.3459425
3.15,8537291280.263292
3.2,9548293130.132637
3.25,10701399075.883158
3.3,11697910496.826336
3.35,12376552825.185112
3.4,13192338702.068007
3.45,14400108435.152111
3.5,15564063408.300747
3.55,16628106977.83049
3.6,17906683504.91692
3.65,19620517120.876392
3.7,21823365816.028988
3.75,24529267580.08238
3.8,27816559545.288876
3.85,31843461917.12785
3.9,36836738009.67709
3.95,43072090387.50958
4.0,50977167209.80097
4.05,61311016134.43264
4.1,75192607551.72026
4.15,94402089280.04355
4.2,121994544318.87311
4.25,163539131144.6651
4.3,230717891641.6628
4.35,362765660261.95593
4.4,767027563945.772
4.45,2177455114159.4998
4.5,5291763913331.941
4.55,7635804418601.538
4.6,5354231820830.773
4.65,2226245529020.4233
4.7,788852555208.5078
4.75,375305080850.79987
4.8,245062556572.16232
4.85,188907138224.73233
4.9,181365259316.90244
4.95,224444554492.6678
5.0,275269869278.8583
5.05,266616632038.68158
5.1,219481026778.80182
5.15,178843812259.8375
5.2,185439149399.8417
5.25,243070668819.04034
5.3,281740089491.19916
5.35,262459133730.1644
5.4,215011794284.92682
5.45,148965262171.5272
5.5,85301349094.58623
5.55,47781806501.68238
5.6,32273688395.96865
5.65,25931580309.002754
5.7,22325738242.255596
5.75,19853695955.06438
5.8,18138486229.80177
5.85,17007250043.85853
5.9,16403466282.504879
5.95,16404032863.662975
6.0,16911657301.75459
6.05,17349158703.68726
6.1,17885073434.101276
6.15,19262958077.415237
6.2,22096712880.277916
6.25,28530558985.896893
6.3,45547391088.8184
6.35,86248816367.74841
6.4,157396527082.04907
6.45,240142666962.52945
6.5,305002013759.90515
6.55,353445451719.71045
6.6,388607479783.342
6.65,367775914436.4387
6.7,275805459795.9852
6.75,189221819710.2197
6.8,180950695289.86844
6.85,259467576645.57098
6.9,357110527309.7934
6.95,394415775589.0683
7.0,362552592871.4949
7.05,306535294124.687
7.1,243394070948.27252
7.15,168383075342.0147
7.2,98020386034.28818
7.25,50376785363.3858
7.3,27130235237.933342
7.35,17899667906.297447
7.4,14156316388.994402
7.45,12547611523.011438
7.5,11963542647.359213
7.55,11623869679.305538
7.6,11136363575.781729
7.65,11088728135.06691
7.7,13213467533.847866
7.75,23177796731.825775
7.8,53967673474.61577
7.85,103766745344.76654
7.9,116030721588.22278
7.95,71984226761.7069
8.0,35779141807.15788
8.05,26647073484.467472
8.1,27103097333.364124
8.15,24329943135.529896
8.2,21809925316.76815
8.25,22590166177.276096
8.3,26149602792.165203
8.35,35871510378.18823
8.4,52471366981.9784
8.45,67462107580.21606
8.5,71596155200.3743
8.55,66706751488.693794
8.6,61190864417.98971
8.65,54923485700.44928
8.7,44418075274.93135
8.75,32160468270.55423
8.8,25004835343.75723
8.85,27038020130.368626
8.9,38168110037.5095
8.95,55071937693.91386
9.0,73667468595.16125
9.05,90822133749.58601
9.1,95940514856.75679
9.15,78360459248.78593
9.2,60792989466.18853
9.25,57530595329.86707
9.3,59125407370.721985
9.35,54959214933.919556
9.4,44362397752.023415
9.45,36088024683.91789
9.5,37153275268.71838
9.55,44561372679.28574
9.6,51939421522.79359
9.65,56610523495.87619
9.7,54813687545.180214
9.75,44305430030.948814
9.8,29989099215.250988
9.85,20373820972.83944
9.9,19112705767.797367
9.95,24256330116.849266
10.0,30819565527.85512
10.05,34764154825.970314
10.1,37648326572.50761
10.15,41800886368.84769
10.2,44210572860.78678
10.25,40167457551.75616
10.3,32507880571.824074
10.35,29534852581.254356
10.4,36930044018.549446
10.45,54755350979.701096
10.5,79171136581.70712
10.55,100920350625.882
10.6,108403035473.49687
10.65,99126835789.41151
10.7,85261976702.16089
10.75,79543911848.66046
10.8,80576022819.02332
10.85,79358619602.97044
10.9,71045113095.90413
10.95,55280790858.317314
11.0,38205178382.581436
11.05,27620271370.91606
11.1,26781419212.7343
11.15,34806240027.84654
11.2,48304968263.51655
11.25,62889973735.870705
11.3,72343398329.22743
11.35,72836916822.03534
11.4,66703954269.949745
11.45,59417455062.50859
11.5,54823978020.034294
11.55,52899853747.74959
11.6,48607398032.145515
11.65,39021926793.48047
11.7,27281887090.728043
11.75,17837159844.450764
11.8,12827918604.883196
11.85,12346298304.315216
11.9,15424372753.441214
11.95,22013455830.357967
12.0,31870027310.821777
12.05,42135479886.46303
12.1,47438499429.722855
12.15,46890270036.81244
12.2,45243250970.63929
12.25,45974564029.75311
12.3,47446409038.74281
12.35,46970868307.98785
12.4,43494686150.83293
12.45,38509520339.27604
12.5,33459436354.23669
12.55,28319501491.04353
12.6,23547660816.179794
12.65,21153828049.055096
12.7,21348002183.205025
12.75,22165409876.136833
12.8,22206377220.824093
12.85,21294392867.781384
12.9,20208956092.894188
12.95,20231815802.34271
13.0,21862244791.53119
13.05,25243096777.896038
13.1,30261762313.15681
13.15,35630387333.27467
13.2,39977645076.8666
13.25,43112756850.09416
13.3,44408395826.99875
13.35,43487507200.45326
13.4,40949676549.2242
13.45,38362557001.63936
13.5,37156929730.92788
13.55,38006328688.532
13.6,40632434067.24813
13.65,43051992010.69537
13.7,43786898720.78936
13.75,42046093811.66984
13.8,37715918560.92179
13.85,31626615367.04212
13.9,25380150543.875732
13.95,21087303806.778473
14.0,19796393366.213
14.05,21232623276.70065
14.1,23933967742.6373
14.15,26578455324.6134
14.2,28539116766.445282
14.25,29462478512.950256
14.3,29142435597.81912
14.35,27568524560.949207
14.4,25126777646.90022
14.45,22689058401.83987
14.5,21790065941.556126
14.55,23479343348.805492
14.6,27594321139.165016
14.65,33107103548.53786
14.7,38037613720.33672
14.75,40338058382.10305
14.8,39694947860.18338
14.85,37477227550.66952
14.9,34156676687.65663
14.95,30942747110.15074
15.0,28919219446.7243
15.05,28290581527.80801
15.1,29319820528.15396
15.15,31197470079.422234
15.2,33305131008.84101
15.25,35030121308.911285
15.3,35882177225.5323
15.35,35933524260.75999
15.4,35450672410.622505
15.45,34555751163.31162
15.5,33192198034.396675
15.55,31369187898.226997
15.6,29232651969.120045
15.65,27391796611.29709
15.7,27375389075.23522
15.75,31791490593.545235
15.8,39202794949.41869
15.85,41432216496.435486
15.9,37854151682.93921
15.95,35597547105.82964
16.0,34837089554.88916
16.05,34430693097.66391
16.1,36337905064.266815
16.15,40827734408.14701
16.2,44128824805.91505
16.25,42141902538.25784
16.3,35672707489.977066
16.35,29690540338.213047
16.4,27833148736.08621
16.45,29131483259.19036
16.5,29995269586.372955
16.55,28938352780.454292
16.6,26602315108.8228
16.65,23941241223.60654
16.7,22276792664.450993
16.75,22588692520.346565
16.8,24071531413.44307
16.85,25930547301.226337
16.9,27719090986.960823
16.95,28360524767.960926
17.0,27535112260.223488
17.05,25869082189.5131
17.1,23921180178.225655
17.15,21983065780.764267
17.2,20320408063.33003
17.25,19120950577.6781
17.3,18839190562.81754
17.35,19695958670.58272
17.4,21314768403.029434
17.45,23113703637.5948
17.5,25029842946.629425
17.55,26652269028.239426
17.6,27262127729.95813
17.65,26687463003.73362
17.7,25316916608.07143
17.75,24359823791.060165
17.8,25040416557.884632
17.85,27826891390.180763
17.9,32484117669.20252
17.95,38248509130.451546
18.0,43576315987.205376
18.05,47147348761.226234
18.1,48680476341.552765
18.15,47839653118.87965
18.2,44633117493.781944
18.25,41039789000.07706
18.3,38323019728.164314
18.35,36450836024.5298
18.4,35897881816.03266
18.45,35767772475.88577
18.5,34754351506.15484
18.55,33112406811.173744
18.6,31527480549.380978
18.65,29510616122.975555
18.7,27356675594.79697
18.75,25860575961.366817
18.8,24436449092.333714
18.85,22396571867.86969
18.9,20328883338.235863
18.95,18854336600.816284
19.0,18420839499.54006
19.05,19107875880.47645
19.1,20552080894.689507
19.15,22516849040.00631
19.2,24547026717.74509
19.25,26647354692.374573
19.3,28675541005.79235
19.35,29782724461.02289
19.4,30302719318.96442
19.45,30311323341.86017
19.5,29465423720.428482
19.55,27597993362.577072
19.6,25008720750.5211
19.65,21953104266.355515
19.7,19131227553.80274
19.75,17625741891.001717
19.8,18832566246.861015
19.85,23924680956.24146
19.9,30016781573.82739
19.95,31389573976.822235
20.0,28100566253.127663
20.05,25486541690.28809
