2theta,Intensity
0.0,10535243.065392315
0.05,11072292.851594323
0.1,11594015.874900468
0.15,12153488.487536475
0.2,12754440.968375245
0.25,13401075.821733156
0.3,14098141.342285093
0.35,14851018.899753079
0.4,15665826.946076546
0.45,16549545.507460613
0.5,17510165.902988434
0.55,18556871.702240136
0.6,19700258.59486483
0.65,20952603.03086031
0.7,22328192.390052605
0.75,23843733.317877542
0.8,25605549.47801529
0.85,28040895.80712959
0.9,32062517.602688216
0.95,37780499.11392553
1.0,43238767.9802136
1.05,47128994.45296483
1.1,51023162.984789655
1.15,55316746.95114867
1.2,60201760.717645444
1.25,65795208.76974417
1.3,72244998.18681154
1.35,79740354.17284748
1.4,88526585.67540222
1.45,98926408.3668004
1.5,111371374.62734006
1.55,126449271.94018544
1.6,145813146.65142545
1.65,173127092.54812312
1.7,202818367.41410503
1.75,241412169.65032318
1.8,292933705.8095496
1.85,363965124.96790683
1.9,465847448.3682605
1.95,619490363.4260207
2.0,869992899.0098847
2.05,1380669636.8068879
2.1,3013231464.2886066
2.15,8547124248.066319
2.2,21132932555.45564
2.25,32659917388.434475
2.3,23756851836.20202
2.35,13745001296.981022
2.4,9668754127.73929
2.45,8785676475.132265
2.5,8758263162.584812
2.55,8967292150.248907
2.6,9298594768.358131
2.65,9721255460.773489
2.7,10224483298.022058
2.75,10804128815.212896
2.8,11465927014.926216
2.85,12226497436.927698
2.9,13119282581.600513
2.95,14257738303.899035
3.0,16016017206.603565
3.05,19252836397.98016
3.1,24880305797.65745
3.15,31946962722.768967
3.2,36496692163.42398
3.25,35156603721.66079
3.3,30718718777.102592
3.35,28091711932.90049
3.4,28304305053.097836
3.45,30231019575.541702
3.5,33043357906.289524
3.55,36517829455.62273
3.6,40700824239.12651
3.65,45754380101.94351
3.7,52014052707.015335
3.75,60453385256.23324
3.8,73023607702.72404
3.85,89580890257.3766
3.9,103424209623.95044
3.95,115957509302.9709
4.0,136316231510.69331
4.05,167777382817.95096
4.1,213411826214.11148
4.15,280825908851.357
4.2,385668271063.90674
4.25,567172798782.6708
4.3,1004825300852.1277
4.35,2570423234622.9365
4.4,7204100900760.666
4.45,14064816003112.676
4.5,13933632827508.418
4.55,7050779901008.9
4.6,2507674938303.289
4.65,989226545664.6569
4.7,563636569195.5615
4.75,386583113108.72266
4.8,287245473533.7444
4.85,229458046370.39166
4.9,196831454375.114
4.95,175942834960.88376
5.0,156918537172.99988
5.05,138707567842.57486
5.1,120312857184.0264
5.15,98468490848.43304
5.2,77052537395.91191
5.25,61641419929.62358
5.3,52224341481.82663
5.35,46255288565.063545
5.4,41965001047.631004
5.45,38653883803.529
5.5,36401606788.223434
5.55,34495893061.4071
