2theta,Intensity
0.0,5458725.19793988
0.05,13899057.95119743
0.1,14543755.87346881
0.15,15234362.52871408
0.2,15975341.5290189
0.25,16771712.32497947
0.3,17629135.3612118
0.35,18554012.84595655
0.4,19553608.49364243
0.45,20636190.43429917
0.5,21811202.55585684
0.55,23089470.93083145
0.6,24483453.78138373
0.65,26007545.79854019
0.7,27678450.74941511
0.75,29515640.45559438
0.8,31541923.79424518
0.85,33784156.91342693
0.9,37533627.34244862
0.95,40801175.14000244
1.0,44736675.30430062
1.05,49326518.75867842
1.1,53447231.7444139
1.15,58114789.1743433
1.2,63431286.32247911
1.25,69523921.08381143
1.3,76552797.89500502
1.35,84721717.53061208
1.4,94293332.84925848
1.45,105610811.04196334
1.5,119129398.3652206
1.55,135463411.73257858
1.6,155457898.19919088
1.65,182188382.3476482
1.7,213679336.71991464
1.75,254277936.41537672
1.8,307882528.4769059
1.85,380716060.230723
1.9,483195871.2311079
1.95,633824019.1191486
2.0,869136159.8298151
2.05,1292924743.055724
2.1,2397719582.407078
2.15,6113953120.1993065
2.2,15686786077.421492
2.25,33281158180.57693
2.3,35497259111.92654
2.35,23689065794.79727
2.4,12976338921.802504
2.45,8772394061.808842
2.5,7782654844.133463
2.55,7649349208.031771
2.6,7760055031.50174
2.65,7995383768.839755
2.7,8324495931.981446
2.75,8732704637.885292
2.8,9197565396.581772
2.85,9730254455.270777
2.9,10345995274.986225
2.95,11056560420.854313
3.0,11942651191.581665
3.05,13325057641.072392
3.1,15805208510.232355
3.15,19166076704.316
3.2,21408933102.629005
3.25,22159034668.436207
3.3,21843363733.91582
3.35,21347538444.732788
3.4,21971251963.013645
3.45,23616229084.853115
3.5,25857826888.504463
3.55,28559612930.25567
3.6,31764911676.466797
3.65,35582775583.163284
3.7,40186763464.24525
3.75,45924487182.44077
3.8,53578635812.52753
3.85,63878399868.068504
3.9,75415017074.3044
3.95,86912342972.2908
4.0,102454056908.26483
4.05,125213933917.47519
4.1,157534088720.4837
4.15,204264083223.9049
4.2,274923833279.1804
4.25,389653433050.637
4.3,618349842587.3214
4.35,1335451336218.6238
4.4,3845728016425.6143
4.45,9240815304615.701
4.5,12805032926299.03
4.55,8372557855100.697
4.6,3311763584309.0244
4.65,1170670999588.9016
4.7,574551066293.5272
4.75,372247484329.641
4.8,267364593012.80478
4.85,206388257918.17993
4.9,177222547471.04306
4.95,168339918389.74655
5.0,148566728538.50494
5.05,116731707423.38484
5.1,97092434919.7758
5.15,84800258742.73209
5.2,70265316099.84033
5.25,56115452627.76444
5.3,46374850974.72332
5.35,40483329754.30469
5.4,36517502847.311455
5.45,33514980437.660564
5.5,31167855462.41169
5.55,29564232711.24006
5.6,28242618260.043636
5.65,27373955149.319633
5.7,26968210608.99966
5.75,27099949599.160206
5.8,28033904192.488224
5.85,30399162895.43375
5.9,34690989842.2634
5.95,39600438355.51142
6.0,43813866351.076385
6.05,51498811875.65689
6.1,68147378366.55382
6.15,110581059257.41438
6.2,244503950338.24384
6.25,550610991338.9824
6.3,869287213970.2421
6.35,902128835422.867
6.4,885178324011.2902
6.45,885384057610.3458
6.5,874927177231.3246
6.55,895378264913.7694
6.6,674342335574.7225
6.65,325430574708.1908
6.7,133675492212.37895
6.75,64635260541.75617
6.8,42976479345.569534
6.85,32094194502.56149
6.9,25348641825.374447
6.95,20917499934.319206
7.0,17995024234.463215
7.05,16299034185.277773
7.1,16239254996.455706
7.15,18037270024.87873
7.2,19021834046.40426
7.25,17138736251.81911
7.3,14913526020.759857
7.35,14122948126.427261
7.4,14651339721.434265
7.45,16635666766.99185
7.5,20229633555.978855
7.55,25017862020.99507
7.6,33948724920.788425
7.65,64669436694.15254
7.7,172302516264.02756
7.75,395618517268.45337
7.8,525112502276.0992
7.85,334363418940.6333
7.9,135605474506.45567
7.95,58098006494.79172
8.0,43375868877.80016
8.05,38444941390.47906
8.1,29703033371.431828
8.15,22270674383.835217
8.2,18653113577.32138
8.25,16093373094.802187
8.3,13781615227.05567
8.35,12909471783.244015
8.4,12505546514.63607
8.45,12173232023.697521
8.5,12543892414.957346
8.55,13348030334.214104
8.6,15375712032.580683
8.65,18915237914.58113
8.7,26324820317.5361
8.75,47416548174.71665
8.8,105785425133.58044
8.85,215320743537.19116
8.9,330808265634.542
8.95,437819389666.39124
9.0,484951480195.5654
9.05,369785974567.2519
9.1,287675715605.7638
9.15,276298230034.02136
9.2,250149663810.32693
9.25,180145395862.4516
9.3,96020603915.57626
9.35,47931887727.02741
9.4,29720793093.005795
9.45,22084611099.420208
9.5,18489226867.087166
9.55,17039308525.314293
9.6,16527428627.367386
9.65,17054057807.731123
9.7,19426287211.196594
9.75,25202781003.920864
9.8,43120558038.81152
9.85,96754300652.5381
9.9,199280363828.13516
9.95,274538696709.92245
10.0,263916748121.0554
10.05,270114446050.5174
10.1,295864430739.7728
10.15,287054493466.56213
10.2,273003871258.4394
10.25,301630632364.77814
10.3,272293855206.99997
10.35,166030310541.313
10.4,96523630134.16872
10.45,60204625336.834404
10.5,33817180166.048794
10.55,19641071967.495182
10.6,13809167725.511272
10.65,11169574311.841301
10.7,9528856203.96634
10.75,8507606976.645074
10.8,7619481910.184755
10.85,6822421923.871498
10.9,6473675735.695866
10.95,6244831226.009944
11.0,5900258151.775143
11.05,6065478268.977914
11.1,6897626983.156993
11.15,7219860058.06464
11.2,6151470816.525444
11.25,4550994775.075184
11.3,3787006143.2345495
11.35,3584601917.7694707
11.4,3734155011.958437
11.45,4172723639.2413716
11.5,5015194308.960771
11.55,5931437482.492959
11.6,6185983966.232216
11.65,6617142990.831172
11.7,9066950323.337072
11.75,15023868047.059061
11.8,23141031355.77677
11.85,30282193139.269733
11.9,36358090071.96953
11.95,35822941731.36233
12.0,32524339020.11755
12.05,25835048822.50792
12.1,22853743241.164364
12.15,27902905578.17305
12.2,32860628312.635124
12.25,34554467690.91728
12.3,32321007439.69938
12.35,29926623845.738773
12.4,26422439452.53672
12.45,31029154628.76466
12.5,61337426523.98731
12.55,128147204854.86717
12.6,189957329256.66547
12.65,198121704403.44867
12.7,175844234704.15906
12.75,153951203293.87982
12.8,155926103449.17224
12.85,173947338683.50607
12.9,189594793247.4594
12.95,177777547548.8681
13.0,124512905855.38478
13.05,67925053967.098785
13.1,47269715942.46399
13.15,41908054566.299255
13.2,30217682593.06851
13.25,16710975209.178017
13.3,9542216758.757313
13.35,7029902832.628536
13.4,6598972036.949317
13.45,7855873353.201275
13.5,9868748769.442984
13.55,9529077844.209753
13.6,7692914380.818589
13.65,6247861147.725688
13.7,4999364018.783528
13.75,4591863966.710672
13.8,5015490128.327712
13.85,5217589465.525765
13.9,5012928289.009017
13.95,5098788698.512649
14.0,5481297390.886556
14.05,5902615379.971877
14.1,5796650499.036975
14.15,5305234204.984623
14.2,5429251850.957494
14.25,5858517953.511582
14.3,6309413644.504533
14.35,7124849243.864756
14.4,7312224312.995679
14.45,6437061919.246984
14.5,6205912856.764695
14.55,6925843931.1928625
14.6,8864626478.558634
14.65,14978887447.96625
14.7,29007463852.381798
14.75,41135966821.02633
14.8,39666586145.7855
14.85,38582607383.55786
14.9,43676125602.501785
14.95,35959238799.171555
15.0,25278581997.288296
15.05,21810641342.715233
15.1,21247014325.341812
15.15,24108511228.253742
15.2,33593341012.333515
15.25,45811961742.27519
15.3,42073437683.23845
15.35,37040176562.31165
15.4,35319713231.446754
15.45,26367514455.44345
15.5,15764979146.867584
15.55,13984770271.195625
15.6,18700197823.483902
15.65,18780180593.630642
15.7,13040922353.906446
15.75,9248935379.723564
15.8,8317833365.757349
15.85,7180242022.19371
15.9,6323359876.018544
15.95,6758774350.29656
16.0,9169330385.608217
16.05,13302549260.189034
16.1,18704084161.866047
16.15,23452970119.958553
16.2,26277602778.185104
16.25,24516825448.18366
16.3,20176506394.421124
16.35,20901596678.498554
16.4,23316133043.836098
16.45,22318873581.864464
16.5,18024553324.319553
16.55,12978184550.073078
16.6,9957473161.0917
16.65,7975223531.482074
16.7,7774569459.430112
16.75,10032212805.009352
16.8,12611486201.477186
16.85,11607957596.323004
16.9,9069974017.181904
16.95,7494277283.379368
17.0,6465637957.754304
17.05,5141868743.303081
17.1,4044962610.4907207
17.15,3405457529.2565928
17.2,3068315900.522257
17.25,2685645267.3772964
17.3,2705865506.1465435
17.35,3195135182.2905817
17.4,3573048611.5141273
17.45,3258057969.069559
17.5,2932795122.9378867
17.55,2977848534.405634
17.6,3616670822.645034
17.65,5116185909.58318
17.7,8812946904.594637
17.75,16275392842.70403
17.8,22890227471.71428
17.85,24542584926.383427
17.9,27533054720.559826
17.95,25499310600.744556
18.0,20903618683.866653
18.05,18310108087.082195
18.1,13150769257.58179
18.15,10139201676.63977
18.2,13463521459.289862
18.25,20835244590.85157
18.3,25336385281.084282
18.35,25175815190.20425
18.4,23150940098.19819
18.45,18428141811.124264
18.5,16544761180.718555
18.55,16862291335.690716
18.6,17324446381.08088
18.65,17771969444.9483
18.7,15286361450.366108
18.75,10829871462.225521
18.8,8696767441.228642
